DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-09-07 00:00:00;12;5;4;2;0;2;13;3;0;2;0
2020-09-07 00:15:00;15;2;1;4;1;5;11;5;0;5;0
2020-09-07 00:30:00;6;1;1;3;1;5;5;2;0;1;0
2020-09-07 00:45:00;3;2;0;0;0;0;6;3;0;3;1
2020-09-07 01:00:00;4;5;2;0;0;0;6;2;0;1;0
2020-09-07 01:15:00;8;1;2;2;0;2;9;1;0;0;0
2020-09-07 01:30:00;6;3;1;2;0;2;8;1;0;0;0
2020-09-07 01:45:00;1;5;0;1;0;1;8;3;0;3;0
2020-09-07 02:00:00;5;2;1;1;1;2;9;1;0;1;0
2020-09-07 02:15:00;3;6;1;1;0;1;6;2;0;1;0
2020-09-07 02:30:00;3;3;1;1;0;1;12;1;0;0;0
2020-09-07 02:45:00;5;3;2;1;0;2;9;2;0;1;0
2020-09-07 03:00:00;4;3;0;0;0;0;2;2;0;0;0
2020-09-07 03:15:00;4;3;0;1;1;2;3;0;0;1;0
2020-09-07 03:30:00;8;5;0;1;1;0;12;1;0;3;0
2020-09-07 03:45:00;8;6;0;3;0;4;9;2;0;1;0
2020-09-07 04:00:00;7;5;2;0;0;2;9;2;0;2;0
2020-09-07 04:15:00;5;6;1;0;0;3;23;5;0;0;0
2020-09-07 04:30:00;13;11;5;4;3;4;32;10;0;1;0
2020-09-07 04:45:00;17;13;7;0;0;2;49;16;0;2;0
2020-09-07 05:00:00;31;16;8;2;0;3;86;59;0;5;0
2020-09-07 05:15:00;34;25;12;3;0;8;137;129;0;3;0
2020-09-07 05:30:00;55;27;23;9;3;16;99;100;0;1;0
2020-09-07 05:45:00;48;19;15;23;1;28;104;86;1;0;1
2020-09-07 06:00:00;68;38;37;13;1;13;96;84;0;5;0
2020-09-07 06:15:00;56;44;25;24;5;29;109;114;0;2;0
2020-09-07 06:30:00;64;48;37;23;13;44;135;137;0;6;1
2020-09-07 06:45:00;92;58;61;33;14;51;129;129;1;9;3
2020-09-07 07:00:00;66;45;41;35;14;58;126;147;2;6;2
2020-09-07 07:15:00;63;42;41;47;17;66;120;152;1;18;1
2020-09-07 07:30:00;65;37;41;34;11;54;126;147;3;14;1
2020-09-07 07:45:00;92;55;50;43;20;60;128;160;2;9;0
2020-09-07 08:00:00;80;39;40;29;13;46;109;115;4;10;0
2020-09-07 08:15:00;76;29;23;34;13;51;112;116;1;10;1
2020-09-07 08:30:00;89;39;31;25;9;34;84;115;1;8;3
2020-09-07 08:45:00;83;32;24;27;4;36;93;95;1;11;2
2020-09-07 09:00:00;78;39;29;29;11;39;97;81;1;9;0
2020-09-07 09:15:00;84;37;27;29;8;39;84;93;2;9;1
2020-09-07 09:30:00;93;35;36;27;8;33;100;85;2;15;4
2020-09-07 09:45:00;90;36;32;25;4;31;97;80;2;4;1
2020-09-07 10:00:00;100;31;37;27;2;29;88;75;1;6;0
2020-09-07 10:15:00;90;41;39;16;7;24;71;62;2;8;2
2020-09-07 10:30:00;108;38;22;25;4;29;94;71;2;12;1
2020-09-07 10:45:00;89;29;22;19;8;27;98;89;1;14;3
2020-09-07 11:00:00;106;34;38;25;8;34;77;57;0;10;1
2020-09-07 11:15:00;123;46;38;19;6;23;88;72;1;15;0
2020-09-07 11:30:00;115;40;28;15;6;19;101;77;1;6;0
2020-09-07 11:45:00;106;38;30;28;14;40;82;64;1;14;1
