DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-12-21 00:00:00;1;0;0;0;1;0;1;0;0;1
2020-12-21 00:15:00;2;3;0;2;3;0;4;1;3;1
2020-12-21 00:30:00;0;1;1;2;1;1;1;1;1;0
2020-12-21 00:45:00;2;1;0;1;0;1;0;1;0;2
2020-12-21 01:00:00;3;1;0;3;1;1;2;1;1;2
2020-12-21 01:15:00;2;1;0;4;2;0;2;3;1;1
2020-12-21 01:30:00;2;0;1;2;2;0;2;1;0;2
2020-12-21 01:45:00;1;0;0;1;1;0;2;1;0;1
2020-12-21 02:00:00;1;1;1;3;1;1;1;2;1;1
2020-12-21 02:15:00;2;1;0;1;2;1;1;1;1;2
2020-12-21 02:30:00;1;0;0;2;0;1;0;1;0;0
2020-12-21 02:45:00;0;0;1;0;0;2;0;0;0;0
2020-12-21 03:00:00;1;2;1;0;0;0;0;0;2;1
2020-12-21 03:15:00;3;2;0;0;1;0;1;0;3;3
2020-12-21 03:30:00;1;0;0;0;1;1;1;0;0;1
2020-12-21 03:45:00;0;0;1;0;1;0;1;0;0;1
2020-12-21 04:00:00;3;1;0;3;2;1;2;2;3;2
2020-12-21 04:15:00;3;1;0;3;8;0;9;3;1;3
2020-12-21 04:30:00;5;5;0;3;6;2;7;2;5;3
2020-12-21 04:45:00;8;5;1;5;6;0;6;4;4;8
2020-12-21 05:00:00;13;6;0;5;7;3;7;4;9;12
2020-12-21 05:15:00;25;10;3;15;16;5;19;17;14;26
2020-12-21 05:30:00;21;8;1;31;38;7;44;26;9;19
2020-12-21 05:45:00;23;12;2;28;41;5;41;27;13;21
2020-12-21 06:00:00;17;7;3;30;38;4;37;29;6;16
2020-12-21 06:15:00;27;20;0;47;50;13;53;47;19;29
2020-12-21 06:30:00;31;21;6;63;59;8;60;64;20;29
2020-12-21 06:45:00;33;27;3;70;67;16;71;70;28;31
2020-12-21 07:00:00;24;25;7;68;65;7;65;62;25;21
2020-12-21 07:15:00;37;30;5;76;58;7;63;63;29;28
2020-12-21 07:30:00;37;34;4;71;69;14;70;61;36;30
2020-12-21 07:45:00;40;34;10;78;68;13;73;75;34;41
2020-12-21 08:00:00;41;28;9;68;62;13;62;57;31;37
2020-12-21 08:15:00;30;21;10;51;55;20;65;48;24;28
2020-12-21 08:30:00;39;28;15;74;34;19;42;65;29;38
2020-12-21 08:45:00;46;29;8;59;48;13;50;56;33;40
2020-12-21 09:00:00;56;45;15;44;54;18;62;40;46;46
2020-12-21 09:15:00;40;41;14;54;62;17;62;48;37;33
2020-12-21 09:30:00;44;40;14;45;68;12;70;45;44;37
2020-12-21 09:45:00;64;56;13;62;80;16;84;63;58;54
2020-12-21 10:00:00;69;48;16;63;72;18;78;55;48;59
2020-12-21 10:15:00;54;45;18;66;76;27;87;67;52;61
2020-12-21 10:30:00;60;52;12;64;85;16;97;55;55;55
2020-12-21 10:45:00;62;57;14;59;66;29;81;65;56;51
2020-12-21 11:00:00;58;41;15;60;69;17;76;51;45;49
2020-12-21 11:15:00;74;61;20;63;70;29;84;56;64;58
2020-12-21 11:30:00;63;59;22;52;69;24;78;45;64;59
