DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-10-26 00:00:00;19;12;2;4;0;7;20;8;0;3;0
2019-10-26 00:15:00;28;12;3;4;1;4;19;11;0;7;0
2019-10-26 00:30:00;22;8;4;1;0;1;12;6;0;1;0
2019-10-26 00:45:00;20;7;4;3;0;2;14;5;2;4;0
2019-10-26 01:00:00;17;4;3;3;0;8;20;6;1;2;0
2019-10-26 01:15:00;13;4;1;2;1;5;11;6;1;2;0
2019-10-26 01:30:00;12;7;1;1;1;3;12;2;1;2;0
2019-10-26 01:45:00;13;8;6;4;0;4;14;4;0;1;0
2019-10-26 02:00:00;13;9;4;3;0;3;13;3;0;1;0
2019-10-26 02:15:00;7;5;0;2;0;3;8;2;0;0;0
2019-10-26 02:30:00;9;5;1;1;0;2;10;0;0;0;0
2019-10-26 02:45:00;13;8;1;3;1;3;4;2;0;2;0
2019-10-26 03:00:00;3;2;4;0;1;2;11;2;0;1;0
2019-10-26 03:15:00;12;5;0;1;0;4;8;1;0;5;0
2019-10-26 03:30:00;7;3;0;4;0;9;9;1;0;3;0
2019-10-26 03:45:00;5;5;0;2;0;2;9;0;0;0;0
2019-10-26 04:00:00;6;4;0;0;0;0;5;0;0;3;0
2019-10-26 04:15:00;8;4;0;1;1;2;5;2;0;1;0
2019-10-26 04:30:00;10;9;7;1;0;1;16;3;0;1;0
2019-10-26 04:45:00;14;11;1;0;1;1;24;5;0;2;0
2019-10-26 05:00:00;8;9;4;1;1;4;38;11;0;2;0
2019-10-26 05:15:00;18;10;3;2;0;5;57;28;0;2;0
2019-10-26 05:30:00;20;14;5;2;0;3;66;60;0;6;0
2019-10-26 05:45:00;64;26;15;3;0;3;40;23;2;4;0
2019-10-26 06:00:00;108;37;27;6;2;7;26;9;0;1;0
2019-10-26 06:15:00;73;24;16;6;0;5;37;17;0;5;1
2019-10-26 06:30:00;47;25;11;6;0;7;39;25;2;8;0
2019-10-26 06:45:00;26;21;8;8;2;9;33;15;0;5;0
2019-10-26 07:00:00;21;20;11;6;0;6;31;19;0;5;0
2019-10-26 07:15:00;28;28;13;2;1;7;43;33;1;4;0
2019-10-26 07:30:00;28;28;16;16;2;20;44;30;0;7;0
2019-10-26 07:45:00;48;35;17;11;4;16;42;35;1;8;2
2019-10-26 08:00:00;27;39;17;8;1;11;56;32;0;5;0
2019-10-26 08:15:00;39;40;23;10;1;9;55;36;0;7;0
2019-10-26 08:30:00;44;33;22;15;3;17;60;39;3;6;1
2019-10-26 08:45:00;43;32;16;17;5;20;66;40;4;8;0
2019-10-26 09:00:00;45;35;29;17;4;19;61;43;0;13;0
2019-10-26 09:15:00;58;38;27;10;4;15;88;65;0;9;0
2019-10-26 09:30:00;76;36;27;23;5;28;76;60;0;8;1
2019-10-26 09:45:00;90;43;38;17;5;20;79;69;2;14;0
2019-10-26 10:00:00;80;45;31;23;9;28;82;54;0;13;1
2019-10-26 10:15:00;75;44;33;18;5;21;94;60;1;13;0
2019-10-26 10:30:00;103;55;40;10;7;24;81;64;1;18;1
2019-10-26 10:45:00;109;55;39;10;3;12;99;72;3;15;0
2019-10-26 11:00:00;101;52;48;27;6;33;104;73;2;14;0
2019-10-26 11:15:00;106;63;50;19;11;22;101;65;1;13;0
2019-10-26 11:30:00;103;41;38;23;8;27;111;87;0;22;2
2019-10-26 11:45:00;116;53;45;21;3;21;113;79;1;8;1
2019-10-26 12:00:00;97;68;53;16;9;26;109;80;1;14;0
2019-10-26 12:15:00;112;57;53;18;14;29;114;74;1;12;0
2019-10-26 12:30:00;121;64;59;16;8;22;110;64;2;12;0
2019-10-26 12:45:00;113;74;62;17;8;26;120;86;0;11;0
2019-10-26 13:00:00;129;73;54;23;6;31;117;75;3;21;0
2019-10-26 13:15:00;118;68;53;18;7;24;118;76;2;17;0
2019-10-26 13:30:00;134;73;65;19;6;22;115;76;0;9;0
2019-10-26 13:45:00;116;68;52;20;2;24;123;96;0;13;3
2019-10-26 14:00:00;128;63;52;13;6;21;123;98;2;17;2
2019-10-26 14:15:00;164;74;54;16;4;20;111;101;2;22;3
2019-10-26 14:30:00;137;84;58;29;9;32;105;80;2;13;1
2019-10-26 14:45:00;143;72;54;16;9;21;116;93;3;16;1
2019-10-26 15:00:00;125;68;54;15;4;20;130;85;1;12;0
2019-10-26 15:15:00;131;71;44;26;12;34;127;90;1;16;0
2019-10-26 15:30:00;128;78;56;13;3;15;131;112;3;16;0
2019-10-26 15:45:00;139;83;54;16;10;24;112;74;2;12;0
2019-10-26 16:00:00;134;65;44;12;4;16;120;84;2;13;1
2019-10-26 16:15:00;87;83;50;18;5;29;142;104;3;15;0
2019-10-26 16:30:00;110;72;50;21;6;24;118;81;2;10;0
2019-10-26 16:45:00;108;78;38;12;10;20;132;88;4;17;1
2019-10-26 17:00:00;98;77;56;18;4;25;117;77;1;12;0
2019-10-26 17:15:00;129;69;38;18;8;21;118;89;2;15;0
