DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-07-27 00:00:00;15;3;0;0;0;0;0;0;10;0;0;0;0;0
2020-07-27 00:15:00;20;0;0;0;2;1;0;0;4;0;0;0;0;0
2020-07-27 00:30:00;259;0;2;0;1;2;0;2;4;0;0;0;0;0
2020-07-27 00:45:00;254;1;0;0;1;1;0;4;5;0;0;0;0;0
2020-07-27 01:00:00;264;1;1;0;1;0;0;3;6;0;0;0;0;0
2020-07-27 01:15:00;39;0;0;0;1;1;1;3;2;0;0;0;0;0
2020-07-27 01:30:00;271;2;1;0;1;2;1;0;1;0;0;0;0;0
2020-07-27 01:45:00;342;1;0;0;0;0;0;0;2;0;0;0;0;0
2020-07-27 02:00:00;256;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-07-27 02:15:00;257;1;0;0;0;0;0;0;3;0;0;0;0;0
2020-07-27 02:30:00;4;2;0;0;0;0;0;3;2;0;0;0;0;0
2020-07-27 02:45:00;2;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-07-27 03:00:00;255;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-27 03:15:00;20;0;0;0;0;0;0;0;2;0;0;0;0;0
2020-07-27 03:30:00;261;1;1;1;0;0;0;3;2;0;0;0;0;0
2020-07-27 03:45:00;270;1;0;0;1;0;0;1;5;0;0;0;0;0
2020-07-27 04:00:00;264;4;1;0;0;0;0;0;4;0;0;0;0;0
2020-07-27 04:15:00;3;2;0;0;0;0;0;2;2;0;0;0;0;0
2020-07-27 04:30:00;258;1;1;1;2;0;0;4;13;0;0;0;0;0
2020-07-27 04:45:00;261;1;4;6;2;0;0;8;35;0;0;0;0;0
2020-07-27 05:00:00;521;2;7;9;4;0;0;28;58;2;0;0;0;0
2020-07-27 05:15:00;3;7;13;18;18;0;0;64;133;5;0;0;3;1
2020-07-27 05:30:00;524;11;14;20;16;0;0;94;162;2;0;0;8;11
2020-07-27 05:45:00;33;30;23;26;10;0;0;71;73;0;0;0;5;1
2020-07-27 06:00:00;268;18;14;14;7;0;2;37;52;0;0;0;0;0
2020-07-27 06:15:00;322;20;20;21;5;1;2;40;46;1;0;0;3;4
2020-07-27 06:30:00;256;21;49;48;13;6;0;81;92;1;0;0;2;0
2020-07-27 06:45:00;264;25;75;60;7;2;2;59;97;1;0;0;1;3
2020-07-27 07:00:00;277;18;25;29;12;3;0;57;90;0;0;0;1;0
2020-07-27 07:15:00;309;31;28;33;12;2;1;61;74;0;0;0;3;0
2020-07-27 07:30:00;258;29;27;30;9;3;2;70;90;0;0;2;5;32
2020-07-27 07:45:00;297;35;18;25;7;5;2;70;85;1;0;0;4;4
2020-07-27 08:00:00;282;27;26;31;12;6;2;77;66;0;0;0;4;0
2020-07-27 08:15:00;281;38;35;35;14;6;7;71;71;0;0;0;5;0
2020-07-27 08:30:00;31;28;19;21;10;6;2;56;51;0;0;0;2;0
2020-07-27 08:45:00;26;28;19;16;11;2;2;43;35;0;0;0;4;1
2020-07-27 09:00:00;21;27;18;16;10;4;1;48;46;0;0;0;5;2
2020-07-27 09:15:00;44;36;10;14;15;2;2;39;40;0;0;0;1;0
2020-07-27 09:30:00;29;48;14;17;15;6;2;35;40;0;0;0;2;4
2020-07-27 09:45:00;37;29;11;13;19;4;5;36;38;0;0;0;1;0
2020-07-27 10:00:00;47;44;13;19;25;5;2;29;41;1;0;0;2;0
2020-07-27 10:15:00;34;42;13;16;10;3;4;25;30;0;0;0;1;1
2020-07-27 10:30:00;37;45;10;13;22;3;1;36;32;1;0;4;6;5
2020-07-27 10:45:00;46;48;22;28;17;5;1;38;30;0;0;0;2;0
2020-07-27 11:00:00;34;45;8;17;11;10;1;29;28;0;0;0;4;2
2020-07-27 11:15:00;38;43;10;13;16;10;0;33;29;0;0;0;3;1
2020-07-27 11:30:00;30;41;16;19;25;9;6;35;35;8;0;0;6;8
2020-07-27 11:45:00;44;48;14;12;17;6;2;26;25;11;0;1;3;0
2020-07-27 12:00:00;38;37;13;14;13;10;2;25;38;13;0;1;8;3
2020-07-27 12:15:00;33;51;14;17;25;12;0;34;33;0;0;0;16;18
2020-07-27 12:30:00;24;28;14;14;20;13;0;39;43;1;2;0;4;2
2020-07-27 12:45:00;34;33;10;17;17;3;1;38;43;33;1;0;4;4
2020-07-27 13:00:00;30;27;15;17;23;6;1;45;42;0;0;0;1;11
2020-07-27 13:15:00;29;29;14;15;26;13;1;36;48;0;0;0;2;12
2020-07-27 13:30:00;33;40;21;24;21;4;2;86;61;0;0;0;5;1
2020-07-27 13:45:00;44;59;16;22;19;15;2;60;58;0;0;0;2;0
