DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-02-03 00:00:00;4;1;2;3;4;1;0;3
2020-02-03 00:15:00;4;6;3;1;2;6;0;4
2020-02-03 00:30:00;2;0;0;2;3;1;0;3
2020-02-03 00:45:00;2;6;5;0;1;2;0;2
2020-02-03 01:00:00;2;0;0;3;1;0;0;1
2020-02-03 01:15:00;0;2;0;4;3;3;0;3
2020-02-03 01:30:00;0;0;1;0;0;1;0;1
2020-02-03 01:45:00;3;1;0;0;0;1;0;1
2020-02-03 02:00:00;1;1;0;2;1;0;0;0
2020-02-03 02:15:00;0;1;0;2;2;0;0;0
2020-02-03 02:30:00;3;1;1;0;1;2;0;2
2020-02-03 02:45:00;1;3;1;3;2;3;0;0
2020-02-03 03:00:00;1;1;2;1;2;0;0;0
2020-02-03 03:15:00;4;4;1;2;3;0;0;1
2020-02-03 03:30:00;2;0;0;2;3;0;0;0
2020-02-03 03:45:00;1;1;1;0;2;3;0;0
2020-02-03 04:00:00;1;3;2;1;2;0;0;0
2020-02-03 04:15:00;8;12;5;5;2;3;0;4
2020-02-03 04:30:00;6;4;8;3;6;3;0;2
2020-02-03 04:45:00;11;10;13;10;4;11;0;3
2020-02-03 05:00:00;17;19;30;8;3;14;0;2
2020-02-03 05:15:00;28;39;86;9;2;39;0;14
2020-02-03 05:30:00;28;25;67;14;10;30;0;17
2020-02-03 05:45:00;52;38;83;9;9;30;0;20
2020-02-03 06:00:00;44;26;59;12;14;18;0;18
2020-02-03 06:15:00;53;32;87;11;15;26;0;17
2020-02-03 06:30:00;53;41;97;22;33;36;0;36
2020-02-03 06:45:00;65;41;113;15;25;45;0;44
2020-02-03 07:00:00;80;45;94;18;39;52;0;49
2020-02-03 07:15:00;117;71;87;23;61;54;0;53
2020-02-03 07:30:00;125;100;87;33;69;53;0;67
2020-02-03 07:45:00;122;98;107;24;40;62;0;82
2020-02-03 08:00:00;124;101;102;31;44;49;0;62
2020-02-03 08:15:00;74;68;96;34;42;59;0;77
2020-02-03 08:30:00;78;47;86;39;61;39;0;54
2020-02-03 08:45:00;70;47;59;39;48;42;0;46
2020-02-03 09:00:00;55;45;48;26;54;37;0;43
2020-02-03 09:15:00;59;33;33;27;43;28;0;36
2020-02-03 09:30:00;49;29;40;30;42;39;0;48
2020-02-03 09:45:00;75;45;28;39;41;36;0;54
2020-02-03 10:00:00;61;47;43;31;62;51;0;44
2020-02-03 10:15:00;64;32;29;23;54;41;0;36
2020-02-03 10:30:00;65;42;26;22;41;43;0;38
2020-02-03 10:45:00;64;32;30;27;29;39;0;40
2020-02-03 11:00:00;62;41;29;42;40;27;0;43
2020-02-03 11:15:00;63;49;32;35;38;36;0;54
2020-02-03 11:30:00;56;37;22;31;39;38;0;34
2020-02-03 11:45:00;62;38;34;34;35;30;0;55
2020-02-03 12:00:00;62;45;29;50;35;44;0;43
2020-02-03 12:15:00;60;35;39;22;33;45;0;55
2020-02-03 12:30:00;70;41;29;31;40;33;0;40
2020-02-03 12:45:00;61;23;31;36;42;33;0;40
2020-02-03 13:00:00;68;49;43;41;31;44;0;63
2020-02-03 13:15:00;68;51;60;31;35;58;0;66
2020-02-03 13:30:00;60;48;60;24;29;47;0;43
2020-02-03 13:45:00;64;53;43;28;39;39;0;45
2020-02-03 14:00:00;52;57;47;53;56;36;0;41
2020-02-03 14:15:00;61;52;25;70;72;37;0;40
2020-02-03 14:30:00;82;70;23;69;83;42;0;60
2020-02-03 14:45:00;83;60;27;47;50;38;0;49
2020-02-03 15:00:00;64;58;27;57;60;44;0;71
2020-02-03 15:15:00;68;61;32;83;64;34;0;50
2020-02-03 15:30:00;91;66;33;63;65;39;0;49
2020-02-03 15:45:00;86;75;33;61;74;56;0;84
2020-02-03 16:00:00;77;66;34;73;82;56;0;86
2020-02-03 16:15:00;83;85;25;51;61;52;0;74
2020-02-03 16:30:00;95;78;29;59;71;47;0;72
2020-02-03 16:45:00;81;68;31;64;61;36;0;68
