DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-02-17 00:00:00;3;5;3;1;1;2;0;3
2020-02-17 00:15:00;2;3;2;1;2;6;0;2
2020-02-17 00:30:00;2;2;1;1;0;1;0;4
2020-02-17 00:45:00;4;0;1;1;3;4;0;2
2020-02-17 01:00:00;1;2;3;2;3;3;0;5
2020-02-17 01:15:00;4;1;0;2;0;2;0;1
2020-02-17 01:30:00;1;3;2;0;2;1;0;3
2020-02-17 01:45:00;1;1;0;0;0;0;0;1
2020-02-17 02:00:00;2;1;2;2;1;0;0;0
2020-02-17 02:15:00;0;0;0;0;1;0;0;3
2020-02-17 02:30:00;0;0;0;1;1;0;0;0
2020-02-17 02:45:00;0;2;2;1;1;1;0;0
2020-02-17 03:00:00;2;1;2;0;2;3;0;0
2020-02-17 03:15:00;0;1;1;1;2;1;0;2
2020-02-17 03:30:00;2;2;2;0;3;1;0;2
2020-02-17 03:45:00;6;1;0;0;0;0;0;1
2020-02-17 04:00:00;4;5;1;2;2;0;0;1
2020-02-17 04:15:00;3;3;3;1;0;1;0;2
2020-02-17 04:30:00;2;7;3;2;1;1;0;1
2020-02-17 04:45:00;10;13;14;1;3;6;0;2
2020-02-17 05:00:00;11;18;39;10;6;8;0;4
2020-02-17 05:15:00;28;35;92;5;2;42;0;9
2020-02-17 05:30:00;36;39;60;12;8;21;0;15
2020-02-17 05:45:00;76;45;71;17;9;25;0;31
2020-02-17 06:00:00;59;33;53;17;9;14;0;22
2020-02-17 06:15:00;56;42;97;11;22;25;0;23
2020-02-17 06:30:00;100;58;97;25;40;32;0;32
2020-02-17 06:45:00;84;54;110;16;22;36;0;39
2020-02-17 07:00:00;114;67;103;18;43;45;0;48
2020-02-17 07:15:00;129;76;107;32;63;43;0;69
2020-02-17 07:30:00;153;110;99;27;67;66;0;77
2020-02-17 07:45:00;145;112;92;25;55;61;0;90
2020-02-17 08:00:00;111;80;104;34;48;46;0;70
2020-02-17 08:15:00;105;69;74;30;35;46;0;64
2020-02-17 08:30:00;110;55;58;36;57;36;0;69
2020-02-17 08:45:00;105;61;52;26;44;41;0;50
2020-02-17 09:00:00;82;40;36;16;29;48;0;63
2020-02-17 09:15:00;74;55;37;34;53;30;0;54
2020-02-17 09:30:00;67;40;42;16;39;36;0;55
2020-02-17 09:45:00;90;64;35;40;45;24;0;46
2020-02-17 10:00:00;74;50;25;32;34;35;0;43
2020-02-17 10:15:00;75;46;29;29;20;34;0;55
2020-02-17 10:30:00;79;44;27;43;38;29;0;42
2020-02-17 10:45:00;83;55;24;28;48;38;0;55
2020-02-17 11:00:00;82;47;22;25;73;34;0;42
2020-02-17 11:15:00;83;48;32;34;29;35;0;48
2020-02-17 11:30:00;71;49;25;37;37;30;0;55
2020-02-17 11:45:00;81;68;33;38;53;31;0;68
2020-02-17 12:00:00;71;42;30;32;33;33;0;57
2020-02-17 12:15:00;71;43;29;28;35;54;0;67
2020-02-17 12:30:00;68;52;37;28;40;35;0;41
2020-02-17 12:45:00;70;48;26;46;44;33;0;71
2020-02-17 13:00:00;77;62;44;27;38;47;0;72
2020-02-17 13:15:00;69;55;59;30;30;55;0;66
2020-02-17 13:30:00;77;60;56;32;47;49;0;51
2020-02-17 13:45:00;72;71;59;26;44;45;0;57
2020-02-17 14:00:00;95;80;44;53;44;44;0;58
2020-02-17 14:15:00;67;67;40;65;78;41;0;58
2020-02-17 14:30:00;91;73;30;59;73;38;0;61
2020-02-17 14:45:00;90;69;24;66;68;43;0;58
2020-02-17 15:00:00;82;71;40;51;59;49;0;74
2020-02-17 15:15:00;88;73;36;73;93;44;0;80
2020-02-17 15:30:00;81;72;28;64;81;30;0;76
2020-02-17 15:45:00;100;61;19;68;71;50;0;98
2020-02-17 16:00:00;108;93;25;61;55;50;0;90
2020-02-17 16:15:00;95;88;32;53;60;48;0;78
2020-02-17 16:30:00;121;88;43;64;79;38;0;87
2020-02-17 16:45:00;106;84;44;73;61;49;0;70
2020-02-17 17:00:00;99;65;24;68;67;42;0;82
2020-02-17 17:15:00;97;78;32;78;68;35;0;67
2020-02-17 17:30:00;91;63;32;63;52;41;0;71
2020-02-17 17:45:00;82;70;27;66;52;29;0;60
2020-02-17 18:00:00;85;53;39;47;56;33;0;61
2020-02-17 18:15:00;63;47;29;52;42;35;0;77
2020-02-17 18:30:00;55;41;34;50;37;37;0;50
2020-02-17 18:45:00;47;36;21;64;32;32;0;45
2020-02-17 19:00:00;52;32;23;38;24;28;0;45
2020-02-17 19:15:00;47;31;31;35;25;24;0;31
2020-02-17 19:30:00;42;18;23;23;20;16;0;33
2020-02-17 19:45:00;34;24;19;21;24;20;0;28
2020-02-17 20:00:00;40;21;17;18;20;24;0;20
2020-02-17 20:15:00;26;21;23;18;18;20;0;32
2020-02-17 20:30:00;33;26;21;15;9;21;0;21
2020-02-17 20:45:00;26;19;28;13;21;14;0;14
2020-02-17 21:00:00;30;23;39;18;9;22;0;16
2020-02-17 21:15:00;31;13;38;17;8;28;0;18
2020-02-17 21:30:00;19;10;15;14;14;17;0;17
2020-02-17 21:45:00;23;24;16;39;27;15;0;14
2020-02-17 22:00:00;32;14;12;71;34;10;0;15
2020-02-17 22:15:00;11;15;16;22;16;10;0;14
2020-02-17 22:30:00;19;7;4;12;56;8;0;14
2020-02-17 22:45:00;16;9;7;10;12;12;0;6
2020-02-17 23:00:00;9;12;8;7;5;8;0;4
2020-02-17 23:15:00;8;7;7;7;6;3;0;4
2020-02-17 23:30:00;5;5;4;5;5;4;0;4
2020-02-17 23:45:00;4;3;3;5;6;3;0;2
