DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-11-15 00:00:00;11;9;10;9;1;3;0
2019-11-15 00:15:00;9;19;12;9;2;3;0
2019-11-15 00:30:00;8;13;12;4;1;4;0
2019-11-15 00:45:00;11;19;15;7;1;2;0
2019-11-15 01:00:00;9;13;10;6;0;0;0
2019-11-15 01:15:00;8;10;21;9;0;2;0
2019-11-15 01:30:00;6;7;5;3;0;0;0
2019-11-15 01:45:00;4;7;10;2;0;0;0
2019-11-15 02:00:00;7;7;4;2;0;0;0
2019-11-15 02:15:00;10;5;17;8;0;3;0
2019-11-15 02:30:00;6;4;5;2;0;2;0
2019-11-15 02:45:00;3;6;11;3;0;1;0
2019-11-15 03:00:00;6;7;8;8;0;2;0
2019-11-15 03:15:00;7;7;8;2;0;0;0
2019-11-15 03:30:00;6;2;12;13;0;0;0
2019-11-15 03:45:00;12;9;18;4;0;1;0
2019-11-15 04:00:00;6;6;14;4;0;0;0
2019-11-15 04:15:00;15;15;14;6;1;1;0
2019-11-15 04:30:00;12;13;28;10;0;1;0
2019-11-15 04:45:00;28;19;53;15;2;7;0
2019-11-15 05:00:00;33;39;124;49;6;13;0
2019-11-15 05:15:00;36;53;215;109;5;28;0
2019-11-15 05:30:00;59;76;206;143;18;34;0
2019-11-15 05:45:00;129;176;205;137;18;24;2
2019-11-15 06:00:00;170;216;203;114;13;28;0
2019-11-15 06:15:00;103;142;208;148;18;55;0
2019-11-15 06:30:00;85;113;231;226;25;72;0
2019-11-15 06:45:00;81;102;206;210;23;60;0
2019-11-15 07:00:00;75;132;234;181;34;55;0
2019-11-15 07:15:00;70;107;209;165;75;59;0
2019-11-15 07:30:00;95;121;256;238;64;79;3
2019-11-15 07:45:00;108;148;253;188;20;75;0
2019-11-15 08:00:00;93;129;256;203;19;60;0
2019-11-15 08:15:00;81;117;200;149;28;39;0
2019-11-15 08:30:00;91;127;196;145;22;39;2
2019-11-15 08:45:00;76;128;177;141;31;33;0
2019-11-15 09:00:00;69;112;137;160;26;25;0
2019-11-15 09:15:00;85;122;147;123;47;25;1
2019-11-15 09:30:00;95;149;133;134;27;29;0
2019-11-15 09:45:00;94;125;123;120;21;11;1
2019-11-15 10:00:00;78;130;101;124;31;23;0
2019-11-15 10:15:00;88;132;132;134;24;24;0
2019-11-15 10:30:00;95;151;129;142;69;27;0
2019-11-15 10:45:00;88;151;124;126;27;18;0
2019-11-15 11:00:00;106;167;120;123;33;33;0
2019-11-15 11:15:00;117;184;105;133;23;32;6
2019-11-15 11:30:00;122;182;127;140;16;32;0
2019-11-15 11:45:00;114;156;142;122;34;35;0
2019-11-15 12:00:00;137;225;158;143;43;43;0
2019-11-15 12:15:00;144;216;141;177;36;19;0
2019-11-15 12:30:00;176;234;128;131;41;26;5
2019-11-15 12:45:00;147;200;142;153;28;30;0
2019-11-15 13:00:00;177;233;146;141;23;55;0
2019-11-15 13:15:00;167;250;226;201;17;58;0
2019-11-15 13:30:00;145;224;213;174;39;61;0
2019-11-15 13:45:00;170;254;189;177;46;40;0
2019-11-15 14:00:00;204;262;170;173;28;35;0
2019-11-15 14:15:00;208;268;118;130;115;29;5
2019-11-15 14:30:00;217;299;123;144;19;29;0
2019-11-15 14:45:00;199;281;123;136;19;32;1
2019-11-15 15:00:00;204;277;129;153;35;32;0
2019-11-15 15:15:00;229;296;134;150;34;27;0
2019-11-15 15:30:00;199;284;134;166;34;37;0
2019-11-15 15:45:00;218;268;139;154;129;31;0
2019-11-15 16:00:00;196;278;128;149;28;38;0
2019-11-15 16:15:00;206;275;158;186;32;35;0
2019-11-15 16:30:00;173;249;161;182;39;32;0
2019-11-15 16:45:00;163;240;123;159;27;28;0
2019-11-15 17:00:00;173;237;133;205;31;30;0
2019-11-15 17:15:00;167;225;120;163;28;25;1
2019-11-15 17:30:00;140;207;121;146;361;28;1
2019-11-15 17:45:00;112;186;123;144;29;25;0
2019-11-15 18:00:00;130;180;127;125;110;36;8
2019-11-15 18:15:00;111;175;123;142;29;23;1
2019-11-15 18:30:00;114;155;98;109;22;18;0
2019-11-15 18:45:00;113;152;108;135;21;27;0
2019-11-15 19:00:00;78;134;111;93;12;31;0
2019-11-15 19:15:00;79;139;93;85;17;17;0
2019-11-15 19:30:00;72;130;75;72;13;25;0
2019-11-15 19:45:00;57;101;76;91;16;20;0
2019-11-15 20:00:00;96;139;85;68;13;16;0
2019-11-15 20:15:00;76;91;69;66;14;11;0
2019-11-15 20:30:00;45;72;55;48;9;15;0
2019-11-15 20:45:00;59;85;111;60;9;8;0
2019-11-15 21:00:00;58;88;155;74;5;23;0
2019-11-15 21:15:00;66;81;210;115;3;12;0
2019-11-15 21:30:00;48;76;152;79;5;17;0
2019-11-15 21:45:00;125;171;100;56;10;8;0
2019-11-15 22:00:00;193;229;47;44;3;7;0
2019-11-15 22:15:00;135;175;64;58;3;7;0
2019-11-15 22:30:00;62;83;47;37;5;9;0
2019-11-15 22:45:00;38;56;40;44;12;6;0
2019-11-15 23:00:00;34;41;46;31;3;10;0
2019-11-15 23:15:00;27;51;40;33;3;7;0
2019-11-15 23:30:00;28;26;28;23;3;8;0
2019-11-15 23:45:00;29;48;28;32;1;4;1
