DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-03-03 00:00:00;1;2;2;1;3;0;0;0;0;0
2020-03-03 00:15:00;2;3;3;3;0;0;2;0;0;0
2020-03-03 00:30:00;3;3;2;3;0;0;1;3;0;0
2020-03-03 00:45:00;4;3;1;2;0;0;0;0;0;0
2020-03-03 01:00:00;0;0;2;0;0;0;0;0;0;0
2020-03-03 01:15:00;3;2;3;2;1;2;0;1;0;0
2020-03-03 01:30:00;1;0;2;0;1;2;1;0;0;0
2020-03-03 01:45:00;2;1;1;0;0;0;2;0;0;0
2020-03-03 02:00:00;2;2;1;0;1;0;0;0;0;0
2020-03-03 02:15:00;4;4;3;1;0;0;1;0;0;0
2020-03-03 02:30:00;4;4;1;1;0;0;0;3;0;0
2020-03-03 02:45:00;0;1;1;0;1;1;0;2;0;0
2020-03-03 03:00:00;0;3;3;2;1;0;2;0;0;0
2020-03-03 03:15:00;4;4;2;1;0;0;0;1;0;0
2020-03-03 03:30:00;4;3;3;1;0;1;0;1;0;0
2020-03-03 03:45:00;6;4;4;3;1;1;0;0;0;0
2020-03-03 04:00:00;3;3;4;2;0;0;0;0;0;0
2020-03-03 04:15:00;11;11;5;2;3;0;0;4;0;0
2020-03-03 04:30:00;10;5;5;1;0;0;0;2;0;0
2020-03-03 04:45:00;23;7;25;2;0;2;2;3;0;0
2020-03-03 05:00:00;82;13;58;3;2;1;2;1;0;0
2020-03-03 05:15:00;114;17;161;11;3;2;3;7;0;0
2020-03-03 05:30:00;184;23;153;12;9;7;11;19;1;0
2020-03-03 05:45:00;107;33;87;12;34;1;87;74;0;0
2020-03-03 06:00:00;58;30;75;13;60;2;116;92;0;4
2020-03-03 06:15:00;59;37;116;9;21;0;53;35;0;0
2020-03-03 06:30:00;82;35;141;9;6;2;12;14;0;0
2020-03-03 06:45:00;97;49;118;3;2;1;7;9;0;0
2020-03-03 07:00:00;76;38;103;16;5;6;11;6;0;0
2020-03-03 07:15:00;72;25;108;3;5;4;6;9;0;0
2020-03-03 07:30:00;75;66;134;8;4;2;9;9;0;1
2020-03-03 07:45:00;86;78;161;14;6;11;12;6;0;0
2020-03-03 08:00:00;82;45;125;8;6;6;18;8;2;0
2020-03-03 08:15:00;74;59;123;11;9;5;11;13;1;0
2020-03-03 08:30:00;63;53;93;9;4;5;15;10;3;0
2020-03-03 08:45:00;52;54;70;7;3;4;10;4;2;12
2020-03-03 09:00:00;46;45;57;3;4;1;13;6;1;0
2020-03-03 09:15:00;33;38;61;2;8;5;13;7;0;0
2020-03-03 09:30:00;26;39;38;5;4;5;12;8;0;0
2020-03-03 09:45:00;31;36;51;2;5;4;6;5;1;0
2020-03-03 10:00:00;33;46;57;1;8;6;21;8;1;2
2020-03-03 10:15:00;29;48;58;5;6;2;13;11;2;0
2020-03-03 10:30:00;33;41;50;6;7;6;14;6;0;0
2020-03-03 10:45:00;33;51;60;7;6;3;16;6;0;0
2020-03-03 11:00:00;36;52;61;3;9;4;18;7;1;0
2020-03-03 11:15:00;39;52;72;5;9;5;16;13;0;0
2020-03-03 11:30:00;33;53;69;7;14;8;16;7;1;0
2020-03-03 11:45:00;42;55;64;6;13;7;23;15;6;1
2020-03-03 12:00:00;30;55;71;3;13;5;26;22;0;0
2020-03-03 12:15:00;38;51;93;11;10;3;23;12;4;5
2020-03-03 12:30:00;48;49;80;6;6;3;20;11;2;0
2020-03-03 12:45:00;50;61;73;5;9;5;26;14;1;0
2020-03-03 13:00:00;69;37;87;6;12;6;23;13;1;0
2020-03-03 13:15:00;116;55;103;9;4;6;13;13;3;4
2020-03-03 13:30:00;123;58;102;16;11;10;20;15;1;0
2020-03-03 13:45:00;75;49;119;8;10;6;32;24;0;6
2020-03-03 14:00:00;47;60;109;6;70;5;83;76;0;0
2020-03-03 14:15:00;30;72;74;6;68;2;149;81;7;1
2020-03-03 14:30:00;29;97;82;9;39;4;132;62;2;29
2020-03-03 14:45:00;34;69;59;6;11;2;49;29;0;0
2020-03-03 15:00:00;36;89;73;11;29;4;59;33;1;1
2020-03-03 15:15:00;37;91;62;5;23;4;63;40;3;7
2020-03-03 15:30:00;39;93;81;6;24;3;52;43;3;90
2020-03-03 15:45:00;45;84;65;1;12;3;43;33;0;1
2020-03-03 16:00:00;46;91;105;5;26;6;53;34;2;4
2020-03-03 16:15:00;28;93;83;3;20;4;36;34;1;0
2020-03-03 16:30:00;49;104;94;7;19;5;63;29;2;10
2020-03-03 16:45:00;32;76;70;3;23;3;55;25;1;0
2020-03-03 17:00:00;44;86;71;4;32;6;53;40;6;8
2020-03-03 17:15:00;37;70;72;3;17;3;42;23;0;0
2020-03-03 17:30:00;31;75;87;4;18;7;40;28;3;0
2020-03-03 17:45:00;31;64;61;2;17;7;25;11;0;0
2020-03-03 18:00:00;34;64;66;8;9;4;36;21;5;1
2020-03-03 18:15:00;24;43;55;6;13;3;25;14;1;0
2020-03-03 18:30:00;41;53;61;6;25;6;14;13;4;2
2020-03-03 18:45:00;20;45;50;2;5;3;15;12;0;0
2020-03-03 19:00:00;27;39;44;6;7;5;17;9;0;0
2020-03-03 19:15:00;23;35;61;2;6;3;9;11;3;6
2020-03-03 19:30:00;26;33;34;3;7;2;9;4;0;0
2020-03-03 19:45:00;17;27;47;0;1;0;3;2;1;0
2020-03-03 20:00:00;15;20;28;5;1;3;5;7;0;0
2020-03-03 20:15:00;19;18;36;4;3;0;1;2;0;0
2020-03-03 20:30:00;19;11;28;1;1;0;5;6;0;0
2020-03-03 20:45:00;34;11;43;2;1;0;3;7;0;0
2020-03-03 21:00:00;92;17;78;3;5;1;1;6;0;0
2020-03-03 21:15:00;137;15;91;2;1;1;2;7;0;0
2020-03-03 21:30:00;127;16;71;8;5;7;13;20;0;0
2020-03-03 21:45:00;42;24;18;14;38;2;44;39;0;0
2020-03-03 22:00:00;24;41;22;16;76;2;104;87;2;0
2020-03-03 22:15:00;11;15;11;2;57;1;23;27;1;10
2020-03-03 22:30:00;13;18;9;1;11;2;4;11;0;0
2020-03-03 22:45:00;6;8;7;1;3;0;3;4;0;0
2020-03-03 23:00:00;3;6;7;0;1;0;2;6;0;0
2020-03-03 23:15:00;8;9;7;2;3;0;1;0;0;0
2020-03-03 23:30:00;1;3;6;2;2;1;1;1;0;0
