DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-05-05 00:00:00;6;1;2;1;7;5;1;14;7;21;14;7;21;0
2020-05-05 00:15:00;5;1;1;1;13;4;1;18;9;27;18;9;27;0
2020-05-05 00:30:00;5;1;0;0;7;2;6;20;10;30;20;10;30;0
2020-05-05 00:45:00;4;2;2;0;1;3;0;20;10;30;20;10;30;0
2020-05-05 01:00:00;2;0;4;2;8;1;2;26;13;38;26;13;38;0
2020-05-05 01:15:00;0;3;0;0;6;5;1;24;12;36;24;12;36;0
2020-05-05 01:30:00;2;1;0;0;9;3;3;26;13;39;26;13;39;0
2020-05-05 01:45:00;5;1;0;0;9;3;1;26;13;39;26;13;39;0
2020-05-05 02:00:00;0;1;1;0;7;3;0;26;13;39;26;13;39;0
2020-05-05 02:15:00;1;2;0;1;11;4;0;26;13;39;26;13;39;0
2020-05-05 02:30:00;1;0;4;1;5;1;0;26;13;39;26;13;39;0
2020-05-05 02:45:00;3;1;2;0;3;0;1;26;13;39;26;13;39;0
2020-05-05 03:00:00;2;0;1;0;4;3;0;24;12;36;24;12;36;0
2020-05-05 03:15:00;2;5;1;1;7;2;0;26;13;39;26;13;39;0
2020-05-05 03:30:00;0;4;4;1;5;1;4;26;13;39;26;13;39;0
2020-05-05 03:45:00;3;0;2;0;9;0;0;26;13;39;26;13;39;0
2020-05-05 04:00:00;4;2;4;1;7;3;0;26;13;39;26;13;39;0
2020-05-05 04:15:00;3;5;3;2;23;5;3;26;13;39;26;13;39;0
2020-05-05 04:30:00;3;5;1;0;15;9;2;26;13;39;26;13;39;0
2020-05-05 04:45:00;7;7;6;3;18;6;2;24;12;36;24;12;36;0
2020-05-05 05:00:00;6;12;7;4;33;7;3;20;10;30;20;10;30;0
2020-05-05 05:15:00;20;19;20;20;41;13;6;20;10;30;20;10;30;0
2020-05-05 05:30:00;37;44;40;31;56;27;7;20;10;31;20;10;31;0
2020-05-05 05:45:00;34;45;43;35;53;20;10;20;10;30;20;10;30;0
2020-05-05 06:00:00;39;35;41;23;49;24;18;20;10;30;20;10;30;0
2020-05-05 06:15:00;47;54;54;47;72;43;13;20;10;30;20;10;30;0
2020-05-05 06:30:00;80;61;67;63;84;36;27;20;10;30;20;10;30;0
2020-05-05 06:45:00;75;73;63;54;83;47;20;20;10;29;20;10;29;0
2020-05-05 07:00:00;81;63;76;64;81;44;19;20;10;31;20;10;31;0
2020-05-05 07:15:00;104;83;73;59;102;50;38;20;10;30;20;10;30;0
2020-05-05 07:30:00;114;86;86;79;84;45;57;21;11;30;21;11;30;0
2020-05-05 07:45:00;91;74;67;60;96;43;42;20;10;29;20;10;29;0
2020-05-05 08:00:00;66;66;51;44;87;45;38;20;10;30;20;10;30;0
2020-05-05 08:15:00;79;59;41;30;91;40;54;20;10;30;20;10;30;0
2020-05-05 08:30:00;61;72;57;43;85;43;46;20;10;30;20;10;30;0
2020-05-05 08:45:00;66;68;47;39;96;46;56;21;11;30;21;11;30;0
2020-05-05 09:00:00;68;50;44;28;82;37;40;20;10;30;20;10;30;0
2020-05-05 09:15:00;59;52;46;33;84;39;45;21;11;30;21;11;30;0
2020-05-05 09:30:00;67;55;43;37;97;37;41;20;10;30;20;10;30;0
2020-05-05 09:45:00;83;63;37;32;106;67;63;21;11;30;21;11;30;0
2020-05-05 10:00:00;72;59;39;28;97;41;49;20;10;30;20;10;30;0
2020-05-05 10:15:00;73;58;38;27;106;64;52;20;10;30;20;10;30;0
2020-05-05 10:30:00;80;62;42;32;97;56;80;20;10;30;20;10;30;0
2020-05-05 10:45:00;82;58;37;27;103;48;66;21;11;30;21;11;30;0
2020-05-05 11:00:00;86;56;43;31;110;58;62;20;10;31;20;10;31;0
2020-05-05 11:15:00;74;46;39;22;116;57;63;20;10;29;20;10;29;0
2020-05-05 11:30:00;70;66;35;29;107;44;79;18;9;27;18;9;27;0
2020-05-05 11:45:00;99;50;25;18;108;35;85;20;10;30;20;10;30;0
2020-05-05 12:00:00;88;43;35;22;120;49;87;18;9;27;18;9;27;0
2020-05-05 12:15:00;112;43;34;24;117;60;98;20;10;31;20;10;31;0
2020-05-05 12:30:00;84;54;30;40;118;57;70;20;10;29;20;10;29;0
2020-05-05 12:45:00;90;50;38;27;118;49;74;20;10;30;20;10;30;0
2020-05-05 13:00:00;98;66;48;36;110;57;92;20;10;30;20;10;30;0
2020-05-05 13:15:00;98;54;45;47;113;50;74;20;10;30;20;10;30;0
2020-05-05 13:30:00;80;54;57;57;118;43;74;20;10;30;20;10;30;0
2020-05-05 13:45:00;129;71;44;43;137;66;95;20;10;31;20;10;31;0
