DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2019-11-13 00:00:00;2;6;0;0;2;2;0;0
2019-11-13 00:15:00;1;6;0;0;4;4;0;0
2019-11-13 00:30:00;6;2;0;0;4;5;0;0
2019-11-13 00:45:00;3;5;0;0;0;7;0;0
2019-11-13 01:00:00;5;4;0;0;2;4;0;0
2019-11-13 01:15:00;1;1;0;0;2;6;0;0
2019-11-13 01:30:00;3;1;0;0;4;4;0;0
2019-11-13 01:45:00;2;4;0;0;2;1;0;0
2019-11-13 02:00:00;2;2;0;0;0;2;0;0
2019-11-13 02:15:00;1;3;0;0;1;3;0;0
2019-11-13 02:30:00;0;1;0;0;2;2;0;0
2019-11-13 02:45:00;0;1;0;0;4;2;0;0
2019-11-13 03:00:00;7;1;1;0;0;1;0;0
2019-11-13 03:15:00;3;5;0;0;0;3;0;0
2019-11-13 03:30:00;2;0;0;0;1;3;0;0
2019-11-13 03:45:00;3;4;0;0;4;3;0;0
2019-11-13 04:00:00;5;1;0;0;2;1;0;0
2019-11-13 04:15:00;3;4;0;0;7;5;0;0
2019-11-13 04:30:00;4;7;0;0;7;10;0;0
2019-11-13 04:45:00;4;4;0;0;16;28;0;0
2019-11-13 05:00:00;9;17;0;0;30;40;16;0
2019-11-13 05:15:00;13;30;0;0;107;147;17;0
2019-11-13 05:30:00;44;39;1;0;101;119;8;15
2019-11-13 05:45:00;106;126;8;0;98;92;12;18
2019-11-13 06:00:00;92;144;4;0;60;51;11;14
2019-11-13 06:15:00;26;72;2;0;75;47;15;27
2019-11-13 06:30:00;30;67;0;0;98;79;19;1
2019-11-13 06:45:00;35;68;1;0;87;72;15;0
2019-11-13 07:00:00;32;73;4;0;72;80;19;0
2019-11-13 07:15:00;53;73;5;0;83;80;18;0
2019-11-13 07:30:00;42;90;8;0;94;82;11;3
2019-11-13 07:45:00;53;78;8;0;86;89;16;1
2019-11-13 08:00:00;52;73;7;0;56;65;12;2
2019-11-13 08:15:00;62;96;7;0;77;87;12;1
2019-11-13 08:30:00;67;68;6;0;64;74;5;1
2019-11-13 08:45:00;35;57;8;0;62;65;3;9
2019-11-13 09:00:00;26;55;11;0;45;51;0;1
2019-11-13 09:15:00;31;53;17;0;39;34;3;0
2019-11-13 09:30:00;36;50;23;0;41;32;6;1
2019-11-13 09:45:00;33;34;11;0;40;47;8;1
2019-11-13 10:00:00;33;39;12;0;35;37;4;5
2019-11-13 10:15:00;21;47;13;0;40;35;5;4
2019-11-13 10:30:00;33;37;10;0;37;31;1;11
2019-11-13 10:45:00;27;42;11;0;39;31;10;2
2019-11-13 11:00:00;32;50;12;0;36;37;6;1
2019-11-13 11:15:00;24;40;14;0;49;29;1;7
2019-11-13 11:30:00;32;52;13;0;37;35;3;5
2019-11-13 11:45:00;32;47;11;0;39;40;1;8
2019-11-13 12:00:00;41;50;8;0;53;34;5;12
2019-11-13 12:15:00;38;44;14;0;39;48;11;6
2019-11-13 12:30:00;42;54;15;0;47;48;3;7
2019-11-13 12:45:00;48;51;15;0;67;71;18;13
2019-11-13 13:00:00;37;49;12;0;63;63;3;5
2019-11-13 13:15:00;38;51;9;0;101;91;10;7
2019-11-13 13:30:00;47;58;8;0;90;91;9;13
2019-11-13 13:45:00;54;73;20;0;86;131;9;12
2019-11-13 14:00:00;76;83;10;0;77;66;0;13
2019-11-13 14:15:00;8;7;0;0;1;2;0;0
2019-11-13 14:30:00;100;109;5;0;78;61;1;21
2019-11-13 14:45:00;64;67;11;0;64;46;1;16
2019-11-13 15:00:00;71;78;14;0;59;50;0;10
2019-11-13 15:15:00;62;81;16;0;91;64;3;16
2019-11-13 15:30:00;81;82;10;0;75;42;3;12
2019-11-13 15:45:00;60;63;6;0;52;58;0;15
