DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2019-11-06 00:00:00;3;1;0;0;2;3;0;0
2019-11-06 00:15:00;2;1;0;0;3;4;0;0
2019-11-06 00:30:00;1;0;0;0;1;3;0;0
2019-11-06 00:45:00;1;0;0;0;0;3;0;0
2019-11-06 01:00:00;2;2;0;0;3;1;0;0
2019-11-06 01:15:00;1;2;0;0;0;4;0;0
2019-11-06 01:30:00;4;3;0;0;5;5;0;0
2019-11-06 01:45:00;0;1;0;0;1;4;0;0
2019-11-06 02:00:00;2;3;0;0;1;2;0;0
2019-11-06 02:15:00;0;3;0;0;0;2;0;0
2019-11-06 02:30:00;1;3;0;0;1;2;0;0
2019-11-06 02:45:00;3;0;0;0;2;1;0;0
2019-11-06 03:00:00;0;1;0;0;2;1;0;0
2019-11-06 03:15:00;2;3;0;0;0;2;0;0
2019-11-06 03:30:00;2;0;0;0;2;2;0;0
2019-11-06 03:45:00;2;1;0;0;2;2;0;0
2019-11-06 04:00:00;4;4;0;0;4;4;0;0
2019-11-06 04:15:00;1;4;0;0;0;2;0;0
2019-11-06 04:30:00;5;5;0;0;6;8;0;0
2019-11-06 04:45:00;2;5;0;0;14;31;0;0
2019-11-06 05:00:00;6;13;0;0;27;62;18;0
2019-11-06 05:15:00;13;29;1;0;73;136;15;0
2019-11-06 05:30:00;24;29;1;0;89;137;20;10
2019-11-06 05:45:00;67;70;5;0;76;93;2;22
2019-11-06 06:00:00;43;74;1;0;50;46;7;17
2019-11-06 06:15:00;24;55;0;0;50;52;11;23
2019-11-06 06:30:00;28;61;1;0;67;68;15;0
2019-11-06 06:45:00;26;48;0;0;52;68;24;4
2019-11-06 07:00:00;36;53;7;0;63;90;13;0
2019-11-06 07:15:00;51;60;9;0;58;78;16;0
2019-11-06 07:30:00;38;48;7;0;62;61;14;0
2019-11-06 07:45:00;50;54;11;0;63;86;17;3
2019-11-06 08:00:00;35;77;8;0;45;50;11;2
2019-11-06 08:15:00;41;70;10;0;62;70;12;1
2019-11-06 08:30:00;39;49;8;0;38;46;22;4
2019-11-06 08:45:00;28;46;10;0;35;37;9;0
2019-11-06 09:00:00;24;36;18;0;31;39;4;0
2019-11-06 09:15:00;27;29;17;0;25;29;6;1
2019-11-06 09:30:00;22;42;16;0;35;29;2;0
2019-11-06 09:45:00;30;40;15;0;37;42;6;0
2019-11-06 10:00:00;26;41;11;0;27;33;1;8
2019-11-06 10:15:00;20;44;10;0;34;46;5;5
2019-11-06 10:30:00;24;40;11;0;35;32;4;1
2019-11-06 10:45:00;22;44;10;0;29;22;1;2
2019-11-06 11:00:00;27;43;12;0;30;22;5;4
