DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-05-05 00:00:00;5;2;0;1;0;3;2;0;0;0;0
2020-05-05 00:15:00;6;3;0;4;0;6;4;0;0;0;0
2020-05-05 00:30:00;7;7;1;0;0;5;0;0;0;0;0
2020-05-05 00:45:00;4;3;0;1;0;3;1;0;0;0;0
2020-05-05 01:00:00;10;3;0;0;0;4;1;0;0;0;0
2020-05-05 01:15:00;2;1;1;0;0;4;1;0;0;0;0
2020-05-05 01:30:00;4;3;0;2;0;2;0;0;0;0;0
2020-05-05 01:45:00;5;0;1;2;0;4;0;0;0;0;0
2020-05-05 02:00:00;6;1;0;1;0;1;0;0;0;0;0
2020-05-05 02:15:00;4;3;1;0;0;3;0;0;0;0;0
2020-05-05 02:30:00;5;3;1;1;0;1;0;0;0;0;0
2020-05-05 02:45:00;3;1;1;0;0;1;0;0;0;0;0
2020-05-05 03:00:00;3;0;0;1;0;4;1;0;0;0;0
2020-05-05 03:15:00;3;0;0;2;0;2;0;0;0;0;0
2020-05-05 03:30:00;6;1;0;0;0;1;0;0;0;0;0
2020-05-05 03:45:00;5;2;0;1;0;0;0;0;0;0;0
2020-05-05 04:00:00;5;6;1;0;0;2;0;0;0;0;0
2020-05-05 04:15:00;7;4;0;4;0;5;0;0;0;0;0
2020-05-05 04:30:00;8;6;0;2;0;6;3;0;0;0;0
2020-05-05 04:45:00;12;10;0;4;0;11;2;0;0;0;0
2020-05-05 05:00:00;31;19;3;4;0;21;3;0;0;0;0
2020-05-05 05:15:00;35;20;0;10;0;34;3;0;0;0;0
2020-05-05 05:30:00;34;39;4;16;0;90;10;0;0;0;0
2020-05-05 05:45:00;40;28;5;15;0;82;6;0;0;0;0
2020-05-05 06:00:00;49;47;6;13;0;66;9;0;0;0;0
2020-05-05 06:15:00;41;50;8;18;0;99;8;0;0;0;0
2020-05-05 06:30:00;64;57;9;18;0;125;25;0;0;0;0
2020-05-05 06:45:00;64;53;9;15;0;113;9;0;0;0;0
2020-05-05 07:00:00;54;41;10;19;0;104;8;0;0;0;0
2020-05-05 07:15:00;53;57;4;24;0;109;11;0;0;0;0
2020-05-05 07:30:00;66;49;5;30;0;145;17;0;0;0;0
2020-05-05 07:45:00;73;65;14;40;0;113;15;0;0;0;0
2020-05-05 08:00:00;60;39;5;26;0;95;10;0;0;0;0
2020-05-05 08:15:00;52;45;10;25;0;72;14;0;0;0;0
2020-05-05 08:30:00;60;49;10;35;0;78;23;8;0;0;0
2020-05-05 08:45:00;65;55;10;29;0;69;13;0;0;0;0
2020-05-05 09:00:00;56;50;12;31;0;59;19;4;0;0;0
2020-05-05 09:15:00;76;51;10;26;0;64;12;0;0;0;0
2020-05-05 09:30:00;70;53;16;41;0;76;20;3;0;0;0
2020-05-05 09:45:00;67;61;14;35;0;94;13;0;0;0;0
2020-05-05 10:00:00;62;50;13;34;0;54;16;0;0;0;0
2020-05-05 10:15:00;90;74;17;35;0;62;17;6;0;0;0
2020-05-05 10:30:00;74;70;18;33;0;68;21;0;0;0;0
2020-05-05 10:45:00;73;62;21;36;0;75;19;0;0;0;0
2020-05-05 11:00:00;72;57;15;33;0;69;16;0;0;0;0
2020-05-05 11:15:00;64;62;23;35;0;60;22;2;0;0;0
2020-05-05 11:30:00;73;70;18;36;0;68;16;0;0;0;0
2020-05-05 11:45:00;86;76;25;28;0;58;12;1;0;0;1
2020-05-05 12:00:00;76;87;18;46;0;51;20;0;0;0;0
2020-05-05 12:15:00;80;81;25;38;0;61;9;0;0;0;0
2020-05-05 12:30:00;80;59;26;39;0;90;21;0;0;0;0
2020-05-05 12:45:00;86;73;23;44;0;84;9;0;0;0;0
2020-05-05 13:00:00;95;76;28;41;0;70;27;0;0;0;0
2020-05-05 13:15:00;82;58;19;44;0;74;20;2;0;0;0
2020-05-05 13:30:00;94;92;26;35;0;111;16;0;0;0;0
2020-05-05 13:45:00;85;81;23;42;0;139;20;1;0;0;0
2020-05-05 14:00:00;92;87;18;56;0;95;16;0;0;0;0
2020-05-05 14:15:00;138;133;33;50;0;67;20;0;0;0;0
2020-05-05 14:30:00;118;106;26;47;0;65;17;0;0;0;0
2020-05-05 14:45:00;111;102;24;48;0;78;17;0;0;0;0
2020-05-05 15:00:00;123;115;25;67;0;79;15;0;0;0;0
2020-05-05 15:15:00;111;139;16;46;0;73;11;0;0;0;0
2020-05-05 15:30:00;138;132;29;42;0;65;20;0;0;0;0
2020-05-05 15:45:00;98;109;20;35;0;65;13;0;0;0;0
2020-05-05 16:00:00;130;130;21;41;0;76;20;0;0;1;0
2020-05-05 16:15:00;127;130;30;48;0;92;17;0;0;0;0
2020-05-05 16:30:00;105;118;24;47;0;95;19;0;0;1;0
2020-05-05 16:45:00;107;136;21;55;0;75;14;0;3;0;0
2020-05-05 17:00:00;109;120;24;41;0;77;29;0;0;0;0
2020-05-05 17:15:00;103;93;25;40;0;64;23;0;0;0;0
2020-05-05 17:30:00;101;102;26;33;0;62;14;0;11;1;0
2020-05-05 17:45:00;105;92;20;51;0;59;15;1;0;0;0
2020-05-05 18:00:00;68;75;19;34;0;53;17;0;0;0;0
2020-05-05 18:15:00;94;79;20;45;0;65;13;2;0;0;0
2020-05-05 18:30:00;71;54;16;32;0;58;20;0;0;0;0
2020-05-05 18:45:00;59;63;15;30;0;48;9;0;0;0;0
2020-05-05 19:00:00;72;56;24;25;0;43;18;1;0;0;0
2020-05-05 19:15:00;66;55;14;21;0;29;13;0;0;0;0
2020-05-05 19:30:00;51;31;11;26;0;30;13;1;0;0;0
2020-05-05 19:45:00;43;43;15;19;0;38;10;0;0;0;0
2020-05-05 20:00:00;38;29;8;23;0;32;15;0;0;0;0
2020-05-05 20:15:00;30;30;12;18;0;35;12;0;0;0;0
2020-05-05 20:30:00;33;31;11;16;0;29;10;0;0;0;0
2020-05-05 20:45:00;32;22;11;11;0;28;4;0;0;0;0
2020-05-05 21:00:00;31;18;11;8;0;21;9;0;0;0;0
2020-05-05 21:15:00;34;25;6;15;0;33;2;0;0;0;0
2020-05-05 21:30:00;26;25;3;27;0;36;5;0;0;0;0
2020-05-05 21:45:00;47;32;9;27;0;20;6;0;0;0;0
2020-05-05 22:00:00;89;101;15;39;0;20;3;0;0;0;0
2020-05-05 22:15:00;64;57;8;15;0;16;4;0;0;0;0
2020-05-05 22:30:00;23;16;2;7;0;18;5;0;0;0;0
