DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-12-17 00:00:00;0;0;0;3;0;0;0;1;1;0;0
2020-12-17 00:15:00;0;1;0;5;3;1;1;2;2;1;1
2020-12-17 00:30:00;0;1;0;2;1;7;0;3;4;1;1
2020-12-17 00:45:00;2;1;0;1;1;4;0;3;2;0;0
2020-12-17 01:00:00;0;1;0;5;2;2;0;0;0;0;0
2020-12-17 01:15:00;0;2;0;1;0;0;0;1;1;0;0
2020-12-17 01:30:00;0;1;0;0;0;0;1;0;0;0;0
2020-12-17 01:45:00;0;0;0;0;2;1;1;0;0;0;0
2020-12-17 02:00:00;1;0;0;3;1;0;0;0;0;0;0
2020-12-17 02:15:00;0;0;0;0;0;0;0;1;1;0;0
2020-12-17 02:30:00;0;1;0;1;1;1;2;1;0;0;0
2020-12-17 02:45:00;1;1;0;1;0;0;0;1;1;0;0
2020-12-17 03:00:00;0;1;0;4;3;2;0;0;0;0;0
2020-12-17 03:15:00;0;0;0;1;1;0;1;2;2;0;0
2020-12-17 03:30:00;0;2;0;1;2;2;0;1;1;1;1
2020-12-17 03:45:00;0;0;0;3;2;0;1;3;0;0;0
2020-12-17 04:00:00;0;1;0;6;2;0;0;2;1;0;0
2020-12-17 04:15:00;0;2;0;5;2;1;2;1;3;1;0
2020-12-17 04:30:00;2;1;0;4;2;1;2;5;4;0;0
2020-12-17 04:45:00;2;5;0;9;2;0;1;18;10;3;3
2020-12-17 05:00:00;1;5;0;15;5;2;4;25;17;5;4
2020-12-17 05:15:00;2;12;1;12;11;2;4;38;39;16;15
2020-12-17 05:30:00;8;25;2;19;13;4;5;58;49;17;12
2020-12-17 05:45:00;4;22;2;40;32;18;3;44;63;17;11
2020-12-17 06:00:00;1;13;1;41;30;14;5;27;38;7;5
2020-12-17 06:15:00;4;19;2;43;27;5;12;57;69;22;16
2020-12-17 06:30:00;3;28;8;41;31;10;15;68;78;18;13
2020-12-17 06:45:00;4;34;8;48;24;6;17;83;98;16;11
2020-12-17 07:00:00;5;30;3;43;27;11;16;55;82;12;10
2020-12-17 07:15:00;5;34;16;50;41;17;18;66;75;14;6
2020-12-17 07:30:00;10;28;4;59;39;14;22;81;80;8;7
2020-12-17 07:45:00;7;26;10;56;39;8;24;70;78;12;7
2020-12-17 08:00:00;10;22;1;64;40;9;24;58;61;10;4
2020-12-17 08:15:00;3;30;9;44;25;8;21;73;78;12;7
2020-12-17 08:30:00;11;21;6;62;44;13;21;47;59;7;7
2020-12-17 08:45:00;17;27;4;53;42;14;19;40;55;14;14
2020-12-17 09:00:00;3;26;1;51;35;9;23;43;52;10;4
2020-12-17 09:15:00;3;29;4;37;34;9;26;51;44;3;1
2020-12-17 09:30:00;7;28;4;67;46;12;27;63;56;16;16
