DATUM;1(TAA);2(TAFBA);3(MP3711);4(MP3712);5(MP3713);6(MP3714);7(MP3715);8(MP3716);9(MP3717);10(MP3718);11(MP3719);12(MP3720);13(MP3721);14(MP3722)
2020-02-14 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 05:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 05:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 06:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 06:30:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 06:45:00;15;8;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 07:00:00;8;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 07:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 07:30:00;12;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 07:45:00;18;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 08:00:00;11;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 08:15:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 08:30:00;18;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 08:45:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 09:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 09:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 09:30:00;10;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 09:45:00;9;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 10:00:00;15;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 10:15:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 10:30:00;8;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 10:45:00;7;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 11:00:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-14 11:15:00;19;4;0;0;0;0;0;0;0;0;0;0;0;0
