DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-10-17 00:00:00;1;5;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 00:15:00;0;8;0;2;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0
2019-10-17 00:30:00;1;8;1;4;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2019-10-17 00:45:00;0;8;0;5;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-17 01:00:00;0;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 01:15:00;0;4;0;4;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 01:30:00;1;7;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 01:45:00;0;2;0;3;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-10-17 02:00:00;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 02:15:00;0;2;0;7;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 02:30:00;0;5;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 02:45:00;0;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 03:00:00;0;6;0;4;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-17 03:15:00;0;5;0;7;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 03:30:00;0;2;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 03:45:00;0;7;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 04:00:00;1;7;0;6;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2019-10-17 04:15:00;1;10;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 04:30:00;0;18;1;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 04:45:00;2;21;0;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-17 05:00:00;2;28;2;16;8;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-17 05:15:00;3;37;7;22;11;3;0;1;1;1;1;0;1;1;0;0;0;0;0;0
2019-10-17 05:30:00;9;55;8;28;15;0;0;1;1;2;0;1;2;0;0;0;0;0;0;0
2019-10-17 05:45:00;17;66;19;39;12;0;1;1;0;3;1;0;3;1;0;0;0;0;0;0
2019-10-17 06:00:00;4;77;18;32;18;1;0;0;0;2;2;0;2;2;0;0;0;0;0;0
2019-10-17 06:15:00;17;97;23;64;17;3;1;1;1;2;0;1;2;0;0;0;0;0;0;0
