DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-06-23 00:00:00;0;1;1;47;4
2020-06-23 00:15:00;4;2;3;391;6
2020-06-23 00:30:00;1;1;1;372;3
2020-06-23 00:45:00;0;0;2;827;5
2020-06-23 01:00:00;0;0;2;638;0
2020-06-23 01:15:00;4;2;1;0;3
2020-06-23 01:30:00;0;0;0;321;0
2020-06-23 01:45:00;0;0;0;369;2
2020-06-23 02:00:00;1;0;0;549;2
2020-06-23 02:15:00;2;0;0;254;0
2020-06-23 02:30:00;0;0;1;254;0
2020-06-23 02:45:00;2;0;0;5;1
2020-06-23 03:00:00;0;0;0;277;1
2020-06-23 03:15:00;2;1;0;0;3
2020-06-23 03:30:00;0;0;1;0;1
2020-06-23 03:45:00;1;0;0;0;1
2020-06-23 04:00:00;0;0;0;258;0
2020-06-23 04:15:00;1;0;0;3;0
2020-06-23 04:30:00;0;0;0;0;5
2020-06-23 04:45:00;1;0;1;0;5
2020-06-23 05:00:00;6;0;2;0;4
2020-06-23 05:15:00;3;0;1;7;14
2020-06-23 05:30:00;3;3;1;9;21
2020-06-23 05:45:00;13;0;2;19;18
2020-06-23 06:00:00;14;5;2;10;23
2020-06-23 06:15:00;12;2;2;30;37
2020-06-23 06:30:00;22;9;10;27;57
2020-06-23 06:45:00;30;5;9;21;60
2020-06-23 07:00:00;32;5;5;13;74
2020-06-23 07:15:00;37;8;9;20;94
2020-06-23 07:30:00;71;11;15;255;129
2020-06-23 07:45:00;73;23;12;383;107
2020-06-23 08:00:00;49;12;16;774;93
2020-06-23 08:15:00;38;15;18;5;79
2020-06-23 08:30:00;31;17;17;275;66
2020-06-23 08:45:00;40;16;12;254;86
2020-06-23 09:00:00;26;11;11;22;52
2020-06-23 09:15:00;33;11;17;264;59
2020-06-23 09:30:00;26;8;17;22;81
2020-06-23 09:45:00;32;9;17;273;78
2020-06-23 10:00:00;29;11;15;17;56
2020-06-23 10:15:00;36;14;17;34;80
2020-06-23 10:30:00;39;12;17;30;82
2020-06-23 10:45:00;33;14;14;28;75
2020-06-23 11:00:00;21;10;24;29;59
2020-06-23 11:15:00;37;7;21;33;78
2020-06-23 11:30:00;34;8;22;42;76
2020-06-23 11:45:00;47;12;19;1051;74
2020-06-23 12:00:00;47;14;26;309;92
2020-06-23 12:15:00;48;5;19;273;79
2020-06-23 12:30:00;52;5;18;254;92
2020-06-23 12:45:00;38;12;19;37;112
2020-06-23 13:00:00;51;7;28;55;80
2020-06-23 13:15:00;40;11;13;36;82
2020-06-23 13:30:00;49;11;18;35;85
2020-06-23 13:45:00;43;17;22;74;88
2020-06-23 14:00:00;43;12;21;475;83
2020-06-23 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 14:30:00;48;17;23;514;96
2020-06-23 14:45:00;46;9;22;13;87
2020-06-23 15:00:00;40;7;27;276;92
2020-06-23 15:15:00;52;7;20;778;67
2020-06-23 15:30:00;47;8;24;266;94
2020-06-23 15:45:00;49;14;22;545;99
2020-06-23 16:00:00;51;13;25;474;107
2020-06-23 16:15:00;42;10;39;542;95
2020-06-23 16:30:00;40;7;18;44;99
2020-06-23 16:45:00;41;8;21;635;102
2020-06-23 17:00:00;53;7;33;29;88
2020-06-23 17:15:00;45;8;18;588;109
2020-06-23 17:30:00;36;12;26;805;96
2020-06-23 17:45:00;45;3;16;569;102
2020-06-23 18:00:00;47;13;26;269;103
2020-06-23 18:15:00;43;17;17;514;98
2020-06-23 18:30:00;40;10;15;12;74
2020-06-23 18:45:00;38;6;15;259;66
2020-06-23 19:00:00;40;6;14;279;61
2020-06-23 19:15:00;30;4;19;271;56
2020-06-23 19:30:00;30;7;9;14;44
2020-06-23 19:45:00;24;5;14;256;48
2020-06-23 20:00:00;36;4;14;17;37
2020-06-23 20:15:00;27;4;9;21;44
2020-06-23 20:30:00;23;10;9;18;40
2020-06-23 20:45:00;19;3;5;15;20
2020-06-23 21:00:00;27;5;11;23;31
2020-06-23 21:15:00;28;3;8;27;38
2020-06-23 21:30:00;21;4;3;11;20
2020-06-23 21:45:00;22;2;6;15;35
2020-06-23 22:00:00;19;2;4;19;27
2020-06-23 22:15:00;15;2;8;16;23
2020-06-23 22:30:00;19;1;9;16;20
2020-06-23 22:45:00;13;1;2;13;20
2020-06-23 23:00:00;8;4;3;7;12
2020-06-23 23:15:00;14;1;4;8;9
2020-06-23 23:30:00;2;0;1;3;15
