DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-12-05 00:00:00;6;10;6;10;0;1
2020-12-05 00:15:00;18;9;13;14;3;3
2020-12-05 00:30:00;17;4;10;14;0;2
2020-12-05 00:45:00;17;11;6;10;0;2
2020-12-05 01:00:00;20;11;3;9;1;0
2020-12-05 01:15:00;7;3;2;7;1;0
2020-12-05 01:30:00;10;2;5;9;0;1
2020-12-05 01:45:00;6;2;3;8;0;2
2020-12-05 02:00:00;14;4;4;9;0;0
2020-12-05 02:15:00;9;2;3;3;0;1
2020-12-05 02:30:00;10;1;3;4;0;1
2020-12-05 02:45:00;5;2;5;4;0;0
2020-12-05 03:00:00;9;5;3;6;1;0
2020-12-05 03:15:00;9;2;4;4;1;1
2020-12-05 03:30:00;4;3;3;1;0;1
2020-12-05 03:45:00;11;0;3;6;4;1
2020-12-05 04:00:00;6;1;2;2;1;0
2020-12-05 04:15:00;6;1;0;6;0;0
2020-12-05 04:30:00;5;2;5;9;3;2
2020-12-05 04:45:00;10;7;4;6;4;3
2020-12-05 05:00:00;22;9;5;11;8;2
2020-12-05 05:15:00;19;10;11;11;3;1
2020-12-05 05:30:00;34;19;14;34;2;6
2020-12-05 05:45:00;24;8;27;58;1;3
2020-12-05 06:00:00;15;3;30;60;1;4
2020-12-05 06:15:00;30;14;17;47;6;4
2020-12-05 06:30:00;23;7;19;31;3;7
2020-12-05 06:45:00;40;14;19;28;2;4
2020-12-05 07:00:00;28;11;12;28;4;4
2020-12-05 07:15:00;33;14;16;29;3;15
2020-12-05 07:30:00;39;25;28;30;2;12
2020-12-05 07:45:00;52;37;26;34;5;14
2020-12-05 08:00:00;33;15;23;31;5;13
2020-12-05 08:15:00;39;27;29;34;6;24
2020-12-05 08:30:00;60;44;32;43;5;16
2020-12-05 08:45:00;83;51;37;57;10;26
2020-12-05 09:00:00;72;32;44;58;7;27
2020-12-05 09:15:00;81;48;39;71;6;29
2020-12-05 09:30:00;97;66;41;80;7;25
2020-12-05 09:45:00;107;66;60;97;11;28
2020-12-05 10:00:00;111;86;60;97;17;30
2020-12-05 10:15:00;131;81;79;120;21;56
2020-12-05 10:30:00;130;82;74;103;15;67
2020-12-05 10:45:00;127;82;72;130;17;54
2020-12-05 11:00:00;133;99;65;120;21;49
2020-12-05 11:15:00;135;97;88;152;17;47
2020-12-05 11:30:00;144;109;73;132;16;54
2020-12-05 11:45:00;152;108;66;139;13;51
2020-12-05 12:00:00;134;106;77;128;23;49
2020-12-05 12:15:00;173;124;76;158;15;71
2020-12-05 12:30:00;140;105;72;131;25;44
2020-12-05 12:45:00;146;101;82;140;12;66
2020-12-05 13:00:00;142;101;72;130;21;49
2020-12-05 13:15:00;136;110;66;143;19;55
2020-12-05 13:30:00;150;107;69;145;15;39
2020-12-05 13:45:00;142;89;85;146;21;51
2020-12-05 14:00:00;147;97;80;140;15;41
2020-12-05 14:15:00;156;111;78;144;21;50
2020-12-05 14:30:00;144;95;93;160;10;68
2020-12-05 14:45:00;136;108;89;164;17;53
2020-12-05 15:00:00;132;90;70;120;20;39
2020-12-05 15:15:00;147;96;79;136;19;47
2020-12-05 15:30:00;121;95;79;121;14;45
2020-12-05 15:45:00;134;99;75;128;14;50
2020-12-05 16:00:00;126;89;64;140;22;41
2020-12-05 16:15:00;150;87;68;122;23;51
2020-12-05 16:30:00;145;97;71;120;18;58
2020-12-05 16:45:00;138;93;63;150;26;62
2020-12-05 17:00:00;119;79;59;134;31;54
2020-12-05 17:15:00;117;94;50;128;23;51
2020-12-05 17:30:00;130;92;70;112;25;61
2020-12-05 17:45:00;113;78;63;122;22;64
2020-12-05 18:00:00;100;70;48;100;12;53
2020-12-05 18:15:00;102;75;63;100;12;48
2020-12-05 18:30:00;104;77;64;97;12;35
2020-12-05 18:45:00;98;57;49;89;11;32
2020-12-05 19:00:00;92;59;32;70;17;37
2020-12-05 19:15:00;78;41;53;92;17;28
2020-12-05 19:30:00;61;38;41;79;12;28
2020-12-05 19:45:00;72;35;23;56;8;29
2020-12-05 20:00:00;53;37;30;56;8;31
2020-12-05 20:15:00;64;42;50;52;6;17
2020-12-05 20:30:00;60;37;42;57;4;17
2020-12-05 20:45:00;50;28;31;47;5;15
2020-12-05 21:00:00;54;30;31;38;3;9
2020-12-05 21:15:00;50;16;26;39;3;8
2020-12-05 21:30:00;38;19;27;29;2;9
2020-12-05 21:45:00;36;19;20;29;4;8
2020-12-05 22:00:00;50;18;24;38;3;8
2020-12-05 22:15:00;44;20;21;32;3;2
2020-12-05 22:30:00;27;15;17;27;2;1
2020-12-05 22:45:00;28;21;17;22;2;5
2020-12-05 23:00:00;34;14;14;26;2;4
2020-12-05 23:15:00;25;12;10;16;0;3
2020-12-05 23:30:00;37;14;8;21;1;11
2020-12-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
