DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-02-04 00:00:00;0;16;0;0;2;4;14;5;0;0
2020-02-04 00:15:00;0;9;1;1;0;1;19;5;1;1
2020-02-04 00:30:00;0;9;0;0;0;0;13;4;1;1
2020-02-04 00:45:00;0;7;0;0;1;3;8;5;1;0
2020-02-04 01:00:00;0;8;0;0;1;3;5;2;0;0
2020-02-04 01:15:00;0;13;0;0;0;0;10;6;0;0
2020-02-04 01:30:00;0;6;0;0;1;1;11;1;0;0
2020-02-04 01:45:00;0;13;0;0;1;0;10;6;1;1
2020-02-04 02:00:00;0;9;0;0;1;0;7;2;0;0
2020-02-04 02:15:00;0;11;0;0;1;3;13;5;0;0
2020-02-04 02:30:00;0;3;0;0;0;0;6;3;0;0
2020-02-04 02:45:00;0;8;0;0;0;0;6;1;1;1
2020-02-04 03:00:00;0;10;0;0;1;2;8;4;0;0
2020-02-04 03:15:00;0;8;0;1;0;0;4;1;0;0
2020-02-04 03:30:00;0;4;0;2;0;2;11;1;0;0
2020-02-04 03:45:00;0;9;0;0;0;2;11;3;0;0
2020-02-04 04:00:00;0;7;0;0;0;3;11;6;0;0
2020-02-04 04:15:00;0;13;1;0;1;4;14;6;0;0
2020-02-04 04:30:00;0;21;1;0;0;2;14;6;1;0
2020-02-04 04:45:00;0;28;0;0;0;26;35;16;1;1
2020-02-04 05:00:00;0;29;0;3;2;93;48;48;4;4
2020-02-04 05:15:00;0;52;1;4;3;177;85;105;6;9
2020-02-04 05:30:00;0;76;8;7;9;173;87;118;16;19
2020-02-04 05:45:00;0;112;28;53;58;181;66;120;20;22
2020-02-04 06:00:00;0;137;45;65;64;217;59;144;13;30
2020-02-04 06:15:00;0;117;7;23;30;236;60;126;21;31
2020-02-04 06:30:00;0;120;7;14;14;247;102;153;58;74
2020-02-04 06:45:00;0;124;4;12;11;233;122;171;50;68
2020-02-04 07:00:00;0;83;7;16;13;251;94;167;43;61
2020-02-04 07:15:00;0;97;5;14;19;237;101;191;18;34
2020-02-04 07:30:00;0;130;8;18;4;247;97;201;30;41
2020-02-04 07:45:00;0;141;8;14;11;262;91;186;32;44
2020-02-04 08:00:00;0;128;7;17;14;280;108;172;41;47
2020-02-04 08:15:00;0;146;14;11;11;272;97;192;37;50
2020-02-04 08:30:00;0;65;2;8;10;143;40;96;17;17
2020-02-04 08:45:00;
2020-02-04 09:00:00;0;45;2;9;8;40;43;54;4;2
2020-02-04 09:15:00;0;99;7;14;12;95;95;128;9;6
2020-02-04 09:30:00;0;86;11;17;24;67;74;117;8;7
2020-02-04 09:45:00;0;56;6;10;10;44;50;72;1;1
2020-02-04 10:00:00;0;91;11;20;15;62;82;125;13;8
2020-02-04 10:15:00;0;98;9;20;17;50;86;116;9;7
2020-02-04 10:30:00;0;116;10;18;24;52;87;118;8;4
2020-02-04 10:45:00;0;117;8;17;12;42;81;101;9;3
2020-02-04 11:00:00;0;121;10;21;27;52;84;130;12;6
2020-02-04 11:15:00;0;104;15;17;25;52;74;116;8;6
2020-02-04 11:30:00;0;129;15;23;26;50;90;114;12;6
2020-02-04 11:45:00;0;125;8;18;22;64;95;126;9;4
2020-02-04 12:00:00;0;125;10;27;31;50;80;103;10;3
2020-02-04 12:15:00;0;131;19;23;31;47;74;115;8;7
2020-02-04 12:30:00;0;123;10;26;35;58;75;116;8;1
2020-02-04 12:45:00;0;134;15;36;36;75;75;139;12;11
2020-02-04 13:00:00;0;138;16;27;37;86;102;133;10;3
2020-02-04 13:15:00;0;144;17;31;43;148;110;167;11;9
2020-02-04 13:30:00;0;117;22;30;49;141;107;182;4;2
2020-02-04 13:45:00;0;133;20;43;49;119;117;169;12;14
2020-02-04 14:00:00;0;171;37;61;60;89;96;136;13;8
2020-02-04 14:15:00;0;184;30;74;85;44;97;141;13;10
2020-02-04 14:30:00;0;204;33;94;100;50;98;144;10;7
2020-02-04 14:45:00;0;184;33;82;84;47;89;138;12;5
2020-02-04 15:00:00;0;164;38;91;102;56;98;124;11;7
2020-02-04 15:15:00;0;179;40;89;94;46;79;146;11;5
2020-02-04 15:30:00;0;198;46;98;102;37;93;149;10;2
2020-02-04 15:45:00;0;177;44;90;99;38;104;150;6;1
2020-02-04 16:00:00;0;211;47;95;99;37;109;152;16;5
2020-02-04 16:15:00;0;204;54;85;88;29;99;162;16;7
2020-02-04 16:30:00;0;193;52;97;100;33;117;173;8;7
2020-02-04 16:45:00;0;91;36;83;88;37;120;156;19;5
2020-02-04 17:00:00;0;109;43;90;93;36;116;172;10;3
2020-02-04 17:15:00;0;143;27;83;87;35;126;152;13;5
2020-02-04 17:30:00;0;179;43;82;84;33;120;163;7;1
2020-02-04 17:45:00;0;170;51;88;96;28;111;168;17;10
2020-02-04 18:00:00;0;168;29;61;67;18;121;150;10;1
2020-02-04 18:15:00;0;177;21;53;59;24;105;156;12;4
2020-02-04 18:30:00;0;147;20;39;45;13;89;145;10;8
2020-02-04 18:45:00;0;137;10;30;40;22;92;125;11;2
2020-02-04 19:00:00;0;135;8;28;27;19;87;111;2;2
2020-02-04 19:15:00;0;113;10;14;23;16;86;111;7;1
2020-02-04 19:30:00;0;114;7;12;22;13;70;77;7;2
2020-02-04 19:45:00;0;105;5;9;11;10;56;59;7;2
2020-02-04 20:00:00;0;105;3;9;9;16;72;82;3;1
2020-02-04 20:15:00;0;94;4;8;9;15;50;76;6;1
2020-02-04 20:30:00;0;79;3;7;19;30;58;60;7;2
2020-02-04 20:45:00;0;66;2;2;9;56;49;62;6;3
2020-02-04 21:00:00;0;63;2;8;6;120;58;63;8;5
2020-02-04 21:15:00;0;52;0;2;5;141;62;96;9;10
2020-02-04 21:30:00;0;61;4;15;16;95;55;81;6;8
2020-02-04 21:45:00;0;75;8;45;50;32;37;47;5;3
2020-02-04 22:00:00;0;129;30;91;87;11;41;34;2;1
2020-02-04 22:15:00;0;106;8;38;38;6;41;41;10;2
2020-02-04 22:30:00;0;51;1;4;9;5;32;37;4;0
2020-02-04 22:45:00;0;38;1;2;4;3;21;25;0;0
2020-02-04 23:00:00;0;26;0;0;4;2;26;14;2;1
2020-02-04 23:15:00;0;24;1;0;1;1;27;22;1;1
2020-02-04 23:30:00;0;23;1;1;2;2;15;8;0;0
