DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-04-20 00:00:00;5;4;4;2;1;3;2;0;0
2020-04-20 00:15:00;5;3;1;0;3;7;1;0;0
2020-04-20 00:30:00;4;3;2;0;0;3;0;0;0
2020-04-20 00:45:00;3;4;4;2;0;8;6;0;2
2020-04-20 01:00:00;2;0;1;0;0;3;4;0;0
2020-04-20 01:15:00;6;9;7;4;3;8;7;0;0
2020-04-20 01:30:00;6;2;6;2;1;6;7;0;0
2020-04-20 01:45:00;5;2;3;2;1;11;3;0;0
2020-04-20 02:00:00;2;1;4;1;0;7;7;0;0
2020-04-20 02:15:00;0;1;2;0;0;3;3;1;0
2020-04-20 02:30:00;3;1;1;1;1;3;0;0;0
2020-04-20 02:45:00;3;4;4;2;0;5;5;0;0
2020-04-20 03:00:00;4;3;2;1;3;2;2;0;0
2020-04-20 03:15:00;3;5;7;7;3;2;5;0;0
2020-04-20 03:30:00;4;3;0;0;0;7;2;0;0
2020-04-20 03:45:00;7;5;4;1;1;6;2;0;0
2020-04-20 04:00:00;2;7;8;6;7;8;2;0;0
2020-04-20 04:15:00;6;7;1;1;1;7;1;0;0
2020-04-20 04:30:00;6;5;9;4;3;12;7;1;0
2020-04-20 04:45:00;6;3;5;4;1;10;5;1;1
2020-04-20 05:00:00;8;3;2;0;0;26;10;1;1
2020-04-20 05:15:00;22;15;13;3;1;44;10;2;2
2020-04-20 05:30:00;35;23;25;9;4;52;26;4;8
2020-04-20 05:45:00;39;28;43;12;3;56;48;5;12
2020-04-20 06:00:00;29;25;23;7;3;38;29;2;5
2020-04-20 06:15:00;55;32;51;10;3;66;55;6;12
2020-04-20 06:30:00;52;61;49;11;9;52;43;6;10
2020-04-20 06:45:00;65;73;68;18;11;78;72;5;14
2020-04-20 07:00:00;71;78;99;18;10;49;42;3;10
2020-04-20 07:15:00;90;91;62;14;7;49;35;8;20
2020-04-20 07:30:00;88;104;61;12;9;76;58;4;17
2020-04-20 07:45:00;67;75;53;18;15;66;50;10;42
2020-04-20 08:00:00;63;69;56;16;12;73;42;5;10
2020-04-20 08:15:00;50;84;60;15;11;68;43;5;6
2020-04-20 08:30:00;54;66;55;12;12;69;44;6;7
2020-04-20 08:45:00;61;62;58;16;16;73;40;7;11
2020-04-20 09:00:00;59;50;55;13;10;76;50;9;11
2020-04-20 09:15:00;65;77;58;18;14;77;50;8;19
2020-04-20 09:30:00;70;56;52;20;14;81;56;15;15
2020-04-20 09:45:00;49;58;48;14;14;74;48;13;23
2020-04-20 10:00:00;66;78;66;17;12;92;54;12;20
2020-04-20 10:15:00;57;51;60;17;17;80;43;15;19
