DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-05-28 00:00:00;3;10;7;15;9;1;0;0;0;0;0;0;0
2020-05-28 00:15:00;4;4;6;9;7;2;0;0;0;0;0;0;0
2020-05-28 00:30:00;2;4;7;12;9;0;0;0;0;0;0;0;0
2020-05-28 00:45:00;0;4;2;6;7;0;0;1;0;0;0;0;0
2020-05-28 01:00:00;3;8;2;8;5;0;0;0;0;0;0;0;0
2020-05-28 01:15:00;2;4;4;10;3;0;0;0;0;0;0;0;0
2020-05-28 01:30:00;1;2;2;4;3;0;0;0;0;0;0;0;0
2020-05-28 01:45:00;0;3;5;8;8;1;0;0;0;0;0;0;0
2020-05-28 02:00:00;2;4;0;4;2;0;0;0;0;0;0;0;0
2020-05-28 02:15:00;3;3;0;7;2;0;0;0;0;0;0;0;0
2020-05-28 02:30:00;2;4;3;7;4;0;0;0;0;0;0;0;0
2020-05-28 02:45:00;2;5;1;8;2;0;0;0;0;0;0;0;0
2020-05-28 03:00:00;5;3;2;3;2;0;0;0;0;0;0;0;0
2020-05-28 03:15:00;4;5;3;4;4;0;0;0;0;0;0;0;0
2020-05-28 03:30:00;1;1;2;2;1;0;0;0;0;0;0;0;0
2020-05-28 03:45:00;1;2;1;8;5;0;0;0;0;0;0;0;0
2020-05-28 04:00:00;1;3;6;7;4;0;0;0;0;0;0;0;0
2020-05-28 04:15:00;1;3;4;12;5;0;0;0;0;0;0;0;0
2020-05-28 04:30:00;1;6;4;16;7;0;0;0;0;0;0;0;0
2020-05-28 04:45:00;1;13;7;22;16;1;0;1;0;0;0;0;0
2020-05-28 05:00:00;4;9;4;45;33;2;0;1;0;0;0;0;0
2020-05-28 05:15:00;6;19;3;87;76;1;0;0;0;0;0;0;0
2020-05-28 05:30:00;17;33;12;64;60;1;0;0;1;0;0;0;0
2020-05-28 05:45:00;25;59;13;65;74;4;0;0;0;0;0;0;0
2020-05-28 06:00:00;21;49;26;63;56;1;0;0;0;0;0;0;0
2020-05-28 06:15:00;21;39;21;90;86;5;0;0;0;0;0;0;0
2020-05-28 06:30:00;5;7;7;24;26;2;0;0;0;0;0;0;0
2020-05-28 06:45:00;28;61;32;102;83;7;0;2;1;0;0;0;0
2020-05-28 07:00:00;25;54;25;76;98;7;0;1;54;0;0;0;0
2020-05-28 07:15:00;27;58;45;110;108;5;0;1;3;0;0;0;0
2020-05-28 07:30:00;43;77;44;114;106;20;0;2;0;0;0;0;0
2020-05-28 07:45:00;28;71;44;118;113;17;0;1;1;0;0;0;0
2020-05-28 08:00:00;47;63;40;92;88;14;0;0;4;0;0;0;0
2020-05-28 08:15:00;33;73;38;89;79;13;0;0;1;0;0;0;1
2020-05-28 08:30:00;37;57;34;82;73;10;0;2;0;0;0;0;0
2020-05-28 08:45:00;40;47;37;88;82;12;0;2;1;0;0;0;0
2020-05-28 09:00:00;40;57;39;84;78;13;0;0;0;0;0;0;0
2020-05-28 09:15:00;41;51;47;69;69;18;0;0;2;0;0;0;0
2020-05-28 09:30:00;49;67;41;81;67;15;0;1;0;0;3;0;0
2020-05-28 09:45:00;51;82;47;106;71;27;0;1;0;0;0;0;0
2020-05-28 10:00:00;52;76;46;100;77;21;0;0;0;0;0;0;0
2020-05-28 10:15:00;34;60;47;103;81;19;0;0;3;0;0;0;0
2020-05-28 10:30:00;48;69;51;98;76;22;0;0;14;0;0;0;0
2020-05-28 10:45:00;46;71;48;99;96;23;0;1;16;0;3;0;0
2020-05-28 11:00:00;39;79;48;95;83;26;0;0;6;0;0;0;0
2020-05-28 11:15:00;54;81;53;108;103;17;0;1;6;0;0;2;0
2020-05-28 11:30:00;52;79;39;98;86;29;0;2;3;0;0;5;0
2020-05-28 11:45:00;44;78;42;103;91;22;0;0;7;2;0;0;0
2020-05-28 12:00:00;56;90;47;107;103;18;0;0;4;0;0;3;1
2020-05-28 12:15:00;52;70;43;84;87;40;0;0;4;0;0;0;0
2020-05-28 12:30:00;37;77;35;100;71;23;0;0;10;0;1;8;0
2020-05-28 12:45:00;50;94;52;97;89;25;0;2;3;0;0;0;0
2020-05-28 13:00:00;43;84;34;108;101;36;0;0;3;0;0;0;0
2020-05-28 13:15:00;44;66;39;97;119;14;0;0;7;0;1;0;0
2020-05-28 13:30:00;41;79;40;126;150;21;0;1;2;0;0;0;0
2020-05-28 13:45:00;56;88;53;126;143;20;0;0;2;0;0;0;0
2020-05-28 14:00:00;57;109;55;122;119;32;0;0;35;0;0;0;6
2020-05-28 14:15:00;73;126;50;122;117;31;0;1;4;0;0;3;0
2020-05-28 14:30:00;69;122;64;127;113;23;0;0;4;0;0;0;1
2020-05-28 14:45:00;53;90;43;100;90;28;0;0;1;8;0;9;0
2020-05-28 15:00:00;62;112;56;128;100;25;0;0;6;0;9;0;0
2020-05-28 15:15:00;67;114;53;97;94;15;0;0;3;0;0;4;0
2020-05-28 15:30:00;65;111;53;120;98;22;0;0;18;0;0;0;0
