DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-05-11 00:00:00;6;8;0;664;9;3;9;10;6;4
2020-05-11 00:15:00;10;6;0;196;13;1;10;7;8;9
2020-05-11 00:30:00;4;1;0;5;5;1;8;5;1;3
2020-05-11 00:45:00;4;1;1;5;6;2;6;4;2;3
2020-05-11 01:00:00;7;5;0;4;6;2;6;2;6;6
2020-05-11 01:15:00;2;1;0;8;4;2;4;7;0;1
2020-05-11 01:30:00;2;3;0;1;3;1;3;1;3;2
2020-05-11 01:45:00;4;5;0;3;1;1;1;1;4;4
2020-05-11 02:00:00;3;2;1;4;4;0;4;3;1;2
2020-05-11 02:15:00;3;2;0;5;4;1;3;3;2;3
2020-05-11 02:30:00;5;2;0;0;2;0;3;0;2;5
2020-05-11 02:45:00;2;2;0;2;1;3;1;1;0;0
2020-05-11 03:00:00;2;3;0;2;1;0;1;1;3;2
2020-05-11 03:15:00;2;0;0;0;0;2;0;0;1;1
2020-05-11 03:30:00;3;2;0;1;2;1;1;0;2;2
2020-05-11 03:45:00;1;0;1;1;2;1;1;0;1;1
2020-05-11 04:00:00;5;2;2;4;5;3;6;4;4;4
2020-05-11 04:15:00;5;4;1;1;7;0;7;1;4;5
2020-05-11 04:30:00;5;4;1;1;6;1;6;0;3;5
2020-05-11 04:45:00;5;6;1;5;12;4;12;6;10;7
2020-05-11 05:00:00;18;9;3;11;18;4;18;8;9;16
2020-05-11 05:15:00;24;17;1;21;42;10;45;20;18;22
2020-05-11 05:30:00;28;19;1;38;53;13;57;43;19;26
2020-05-11 05:45:00;30;11;3;36;52;20;60;45;19;30
2020-05-11 06:00:00;33;15;1;38;47;11;51;46;15;31
2020-05-11 06:15:00;29;20;0;51;65;26;72;49;22;27
2020-05-11 06:30:00;45;30;6;85;91;21;96;91;35;38
2020-05-11 06:45:00;45;43;2;98;101;15;102;99;40;40
2020-05-11 07:00:00;49;32;8;96;97;21;100;100;38;38
2020-05-11 07:15:00;57;37;8;110;112;30;116;112;36;41
2020-05-11 07:30:00;50;32;16;122;112;22;113;126;36;42
2020-05-11 07:45:00;49;49;13;80;100;39;103;91;46;39
2020-05-11 08:00:00;37;45;10;76;90;27;95;75;39;38
2020-05-11 08:15:00;44;37;9;58;75;24;86;64;35;32
2020-05-11 08:30:00;49;30;7;68;76;22;76;74;31;43
2020-05-11 08:45:00;66;32;11;72;79;22;84;75;31;56
2020-05-11 09:00:00;39;39;13;53;68;18;75;49;40;35
2020-05-11 09:15:00;50;33;21;62;74;17;78;66;38;40
2020-05-11 09:30:00;41;40;14;53;90;25;90;48;48;40
2020-05-11 09:45:00;63;51;7;58;78;31;85;64;58;47
2020-05-11 10:00:00;58;38;7;50;74;24;83;51;43;45
2020-05-11 10:15:00;58;49;12;44;63;26;74;44;52;45
2020-05-11 10:30:00;63;56;26;67;78;24;85;60;61;58
2020-05-11 10:45:00;78;54;24;58;67;39;83;60;54;59
2020-05-11 11:00:00;80;55;12;42;68;21;64;59;52;58
2020-05-11 11:15:00;64;62;8;54;73;22;73;63;56;56
2020-05-11 11:30:00;87;74;18;59;77;19;83;54;77;75
2020-05-11 11:45:00;60;59;16;51;58;20;65;52;65;56
2020-05-11 12:00:00;72;59;23;47;55;25;61;46;62;59
2020-05-11 12:15:00;67;56;21;52;85;25;89;56;62;67
2020-05-11 12:30:00;72;59;19;51;79;29;85;57;65;64
2020-05-11 12:45:00;58;57;17;61;66;15;67;61;53;52
2020-05-11 13:00:00;60;56;24;53;71;21;76;57;61;58
2020-05-11 13:15:00;97;81;17;55;76;20;78;53;86;88
2020-05-11 13:30:00;97;59;17;73;87;21;89;77;70;89
2020-05-11 13:45:00;74;58;14;79;95;20;99;82;57;66
2020-05-11 14:00:00;91;74;20;69;86;30;98;74;71;87
2020-05-11 14:15:00;92;60;12;58;76;20;80;64;58;85
2020-05-11 14:30:00;85;65;20;59;71;19;77;58;70;67
2020-05-11 14:45:00;86;72;11;64;86;21;92;60;74;78
2020-05-11 15:00:00;88;72;20;61;73;22;76;53;75;84
2020-05-11 15:15:00;103;93;13;53;69;23;68;56;103;90
2020-05-11 15:30:00;91;87;23;69;98;27;106;79;96;86
2020-05-11 15:45:00;96;81;17;58;87;30;94;59;79;87
2020-05-11 16:00:00;112;86;21;61;75;34;92;58;94;90
2020-05-11 16:15:00;105;95;16;70;105;30;109;75;98;98
2020-05-11 16:30:00;103;103;28;65;95;37;112;64;106;93
2020-05-11 16:45:00;102;94;20;68;99;26;96;68;92;99
2020-05-11 17:00:00;120;106;32;84;113;35;115;82;95;121
2020-05-11 17:15:00;97;92;18;54;93;23;96;47;90;93
2020-05-11 17:30:00;90;67;17;45;87;20;85;54;82;74
2020-05-11 17:45:00;90;64;15;61;72;20;81;60;67;84
2020-05-11 18:00:00;86;77;19;70;94;24;95;57;82;78
2020-05-11 18:15:00;76;66;17;49;69;25;72;44;69;65
2020-05-11 18:30:00;65;56;18;42;71;15;69;30;59;67
2020-05-11 18:45:00;50;49;14;45;49;17;54;40;48;37
2020-05-11 19:00:00;62;35;18;40;50;15;58;33;37;55
2020-05-11 19:15:00;42;35;26;29;54;15;57;22;40;36
2020-05-11 19:30:00;39;32;15;29;37;18;51;28;38;36
2020-05-11 19:45:00;35;47;6;36;33;12;38;26;47;30
2020-05-11 20:00:00;40;36;18;34;43;12;50;32;34;34
2020-05-11 20:15:00;35;41;8;28;35;14;37;23;41;31
2020-05-11 20:30:00;31;17;8;23;33;5;35;16;19;26
2020-05-11 20:45:00;27;19;4;21;28;6;29;14;20;22
2020-05-11 21:00:00;40;30;0;18;21;6;20;14;31;26
2020-05-11 21:15:00;29;25;5;20;43;6;46;14;24;24
2020-05-11 21:30:00;29;19;3;16;25;6;27;13;17;28
2020-05-11 21:45:00;14;11;5;14;19;2;17;12;11;12
2020-05-11 22:00:00;28;15;3;13;25;5;25;8;15;24
2020-05-11 22:15:00;16;6;2;10;19;5;21;7;8;14
2020-05-11 22:30:00;12;8;1;10;14;1;13;13;8;8
2020-05-11 22:45:00;14;11;2;6;16;5;15;5;13;13
2020-05-11 23:00:00;14;7;6;10;7;3;6;9;8;12
2020-05-11 23:15:00;13;8;3;9;13;3;13;9;5;9
2020-05-11 23:30:00;5;7;2;12;10;2;10;8;7;4
2020-05-11 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
