DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-05-04 00:00:00;2;3;1;5;2;2;2;4;3;2
2020-05-04 00:15:00;6;6;0;5;8;1;8;2;7;6
2020-05-04 00:30:00;1;2;1;5;5;0;4;5;2;2
2020-05-04 00:45:00;2;2;0;6;2;2;2;6;2;2
2020-05-04 01:00:00;2;2;0;3;4;0;4;1;2;2
2020-05-04 01:15:00;2;1;1;3;3;1;3;3;2;1
2020-05-04 01:30:00;5;3;0;3;2;1;2;3;2;4
2020-05-04 01:45:00;6;1;1;5;6;1;6;6;2;6
2020-05-04 02:00:00;2;2;1;2;5;2;5;2;2;2
2020-05-04 02:15:00;3;1;0;2;2;1;2;1;0;2
2020-05-04 02:30:00;4;3;1;2;0;0;0;1;5;3
2020-05-04 02:45:00;3;2;2;4;0;0;0;5;3;2
2020-05-04 03:00:00;2;2;0;0;0;2;0;0;2;2
2020-05-04 03:15:00;2;2;0;0;3;0;4;0;2;2
2020-05-04 03:30:00;1;1;1;0;1;4;1;0;0;0
2020-05-04 03:45:00;2;1;1;4;5;0;5;4;2;3
2020-05-04 04:00:00;5;4;0;3;3;3;2;2;3;5
2020-05-04 04:15:00;3;1;0;2;6;0;7;1;0;3
2020-05-04 04:30:00;13;7;1;2;6;3;6;2;10;12
2020-05-04 04:45:00;12;11;0;2;5;5;6;4;8;12
2020-05-04 05:00:00;16;8;3;4;6;0;6;1;12;15
2020-05-04 05:15:00;22;21;4;9;17;10;20;6;18;22
2020-05-04 05:30:00;29;22;1;28;37;14;46;31;21;26
2020-05-04 05:45:00;27;12;1;42;62;14;64;45;19;20
2020-05-04 06:00:00;29;19;2;26;41;10;46;29;22;28
2020-05-04 06:15:00;40;32;1;49;65;21;69;57;33;41
2020-05-04 06:30:00;42;30;6;91;100;17;105;95;26;38
2020-05-04 06:45:00;57;25;1;80;98;26;103;85;28;44
2020-05-04 07:00:00;56;44;5;99;112;19;110;103;44;51
2020-05-04 07:15:00;33;42;3;70;74;16;72;75;31;25
2020-05-04 07:30:00;35;49;11;92;88;20;87;96;33;37
2020-05-04 07:45:00;43;64;23;81;87;21;92;74;52;36
2020-05-04 08:00:00;45;45;7;66;84;25;92;65;37;41
2020-05-04 08:15:00;51;34;8;58;73;24;77;67;28;36
2020-05-04 08:30:00;43;32;11;68;76;23;82;68;33;40
2020-05-04 08:45:00;53;33;13;76;72;24;82;72;31;43
2020-05-04 09:00:00;40;22;8;56;68;16;71;57;23;32
2020-05-04 09:15:00;48;35;9;53;71;23;75;57;41;44
2020-05-04 09:30:00;48;78;16;57;72;27;81;57;64;48
2020-05-04 09:45:00;56;42;15;63;62;20;71;65;48;53
2020-05-04 10:00:00;49;43;9;49;58;25;58;65;39;40
2020-05-04 10:15:00;44;46;17;45;62;25;73;43;43;42
2020-05-04 10:30:00;112;57;16;60;67;25;73;60;60;60
