DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-05-19 00:00:00;6;2;1;2;3;2;0
2020-05-19 00:15:00;5;4;3;3;7;2;0
2020-05-19 00:30:00;2;2;2;2;3;3;0
2020-05-19 00:45:00;6;5;2;1;5;1;0
2020-05-19 01:00:00;2;2;2;1;2;1;0
2020-05-19 01:15:00;3;6;4;0;5;3;0
2020-05-19 01:30:00;2;1;3;4;6;4;0
2020-05-19 01:45:00;0;0;0;3;7;3;0
2020-05-19 02:00:00;4;1;0;0;5;4;0
2020-05-19 02:15:00;4;4;3;0;6;3;0
2020-05-19 02:30:00;3;5;4;0;10;5;0
2020-05-19 02:45:00;6;8;5;2;8;3;0
2020-05-19 03:00:00;2;2;1;3;1;1;0
2020-05-19 03:15:00;4;2;2;4;5;0;0
2020-05-19 03:30:00;5;6;5;8;5;5;0
2020-05-19 03:45:00;2;2;3;6;5;6;0
2020-05-19 04:00:00;5;5;4;4;7;4;0
2020-05-19 04:15:00;6;8;6;3;6;3;0
2020-05-19 04:30:00;5;4;3;3;10;5;0
2020-05-19 04:45:00;15;13;8;5;10;7;0
2020-05-19 05:00:00;26;7;3;6;14;9;0
2020-05-19 05:15:00;32;21;15;13;29;7;0
2020-05-19 05:30:00;41;21;15;14;44;23;0
2020-05-19 05:45:00;49;32;27;16;53;19;0
2020-05-19 06:00:00;38;24;18;11;56;25;0
2020-05-19 06:15:00;67;33;29;22;65;20;0
2020-05-19 06:30:00;77;51;44;17;65;33;0
2020-05-19 06:45:00;105;63;53;29;91;39;2
2020-05-19 07:00:00;107;51;46;35;67;31;0
2020-05-19 07:15:00;103;68;62;38;85;33;1
2020-05-19 07:30:00;77;46;39;45;65;23;2
2020-05-19 07:45:00;116;69;69;38;87;40;2
2020-05-19 08:00:00;89;60;50;82;71;40;3
2020-05-19 08:15:00;86;55;46;27;74;33;1
2020-05-19 08:30:00;68;45;35;82;83;40;4
2020-05-19 08:45:00;85;50;48;103;84;38;0
2020-05-19 09:00:00;66;43;34;43;70;37;0
2020-05-19 09:15:00;102;52;46;36;82;46;0
2020-05-19 09:30:00;96;43;35;44;75;46;3
2020-05-19 09:45:00;85;49;47;42;80;37;3
2020-05-19 10:00:00;89;50;48;38;100;64;2
2020-05-19 10:15:00;97;64;53;35;96;49;2
2020-05-19 10:30:00;99;54;50;47;91;57;2
2020-05-19 10:45:00;95;61;65;41;94;62;0
2020-05-19 11:00:00;96;50;40;33;97;55;3
2020-05-19 11:15:00;93;56;48;40;82;46;5
2020-05-19 11:30:00;78;61;53;34;100;69;0
2020-05-19 11:45:00;79;44;42;53;91;62;5
2020-05-19 12:00:00;102;61;53;42;103;55;7
2020-05-19 12:15:00;66;47;40;39;90;61;6
2020-05-19 12:30:00;77;51;40;26;78;65;5
2020-05-19 12:45:00;91;44;40;40;103;46;3
2020-05-19 13:00:00;83;46;49;54;95;49;2
2020-05-19 13:15:00;97;67;59;33;103;61;2
2020-05-19 13:30:00;95;49;43;40;91;50;2
2020-05-19 13:45:00;106;57;50;34;113;58;3
2020-05-19 14:00:00;98;53;45;55;98;41;2
2020-05-19 14:15:00;82;69;56;43;114;65;5
2020-05-19 14:30:00;99;53;50;37;116;63;6
2020-05-19 14:45:00;77;57;46;40;108;68;3
2020-05-19 15:00:00;85;51;45;55;84;40;6
2020-05-19 15:15:00;91;62;54;50;114;62;1
2020-05-19 15:30:00;112;62;58;57;102;59;2
2020-05-19 15:45:00;84;52;49;49;100;54;2
2020-05-19 16:00:00;81;51;44;64;134;84;2
2020-05-19 16:15:00;105;57;54;53;132;80;3
2020-05-19 16:30:00;84;50;44;68;132;61;5
2020-05-19 16:45:00;81;46;41;65;114;65;1
2020-05-19 17:00:00;81;67;59;53;128;60;3
2020-05-19 17:15:00;59;43;41;52;98;54;1
2020-05-19 17:30:00;49;34;27;31;80;48;0
2020-05-19 17:45:00;38;19;17;25;56;27;1
2020-05-19 18:00:00;66;36;29;33;84;42;0
2020-05-19 18:15:00;53;29;25;22;79;38;1
2020-05-19 18:30:00;39;25;20;16;73;40;0
2020-05-19 18:45:00;42;28;16;17;54;16;0
2020-05-19 19:00:00;34;29;21;14;53;17;1
2020-05-19 19:15:00;30;26;20;18;37;19;1
2020-05-19 19:30:00;37;22;16;9;39;16;0
2020-05-19 19:45:00;26;14;10;10;32;8;0
2020-05-19 20:00:00;24;9;1;11;33;11;1
2020-05-19 20:15:00;20;15;11;16;28;11;4
2020-05-19 20:30:00;21;10;5;10;31;5;0
2020-05-19 20:45:00;23;18;12;6;21;11;0
2020-05-19 21:00:00;31;11;8;7;18;12;0
2020-05-19 21:15:00;32;15;7;9;24;8;0
2020-05-19 21:30:00;21;13;8;1;11;6;0
2020-05-19 21:45:00;20;14;8;7;21;10;0
2020-05-19 22:00:00;17;17;12;3;13;5;0
2020-05-19 22:15:00;23;15;8;2;18;12;0
2020-05-19 22:30:00;10;4;2;8;8;5;0
2020-05-19 22:45:00;12;8;6;6;8;5;0
2020-05-19 23:00:00;8;4;3;1;12;4;0
2020-05-19 23:15:00;9;4;4;6;9;11;0
2020-05-19 23:30:00;6;1;0;4;6;3;0
