DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-03-31 00:00:00;5;4;1;1;4;2;0;1;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0
2020-03-31 00:15:00;6;6;0;0;6;2;1;1;2;1;1;2;2;8;7;0;0;0;0;0;0;0;0
2020-03-31 00:30:00;6;4;1;1;4;5;0;1;3;0;1;1;1;7;5;0;0;0;0;0;0;0;0
2020-03-31 00:45:00;5;7;1;1;8;5;0;1;1;0;0;0;0;8;9;0;0;0;0;0;0;0;0
2020-03-31 01:00:00;2;3;0;0;3;5;1;2;3;0;0;0;0;3;4;0;0;0;0;0;0;0;0
2020-03-31 01:15:00;3;4;1;2;5;1;0;1;3;0;0;0;0;4;5;0;0;0;0;0;0;0;0
2020-03-31 01:30:00;4;2;0;0;3;4;2;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0
2020-03-31 01:45:00;4;4;0;0;2;2;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0
2020-03-31 02:00:00;3;4;0;0;9;6;0;1;0;0;0;0;0;5;12;0;0;0;0;0;0;0;0
2020-03-31 02:15:00;6;4;0;0;2;2;1;0;0;1;1;0;0;7;3;0;0;0;0;0;0;0;0
2020-03-31 02:30:00;4;4;0;0;3;3;0;0;0;1;1;0;0;5;5;0;0;0;0;0;0;0;0
2020-03-31 02:45:00;3;3;0;0;4;0;0;0;0;1;1;0;0;6;4;0;0;0;0;0;0;0;0
2020-03-31 03:00:00;0;4;2;0;7;5;2;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0
2020-03-31 03:15:00;2;0;1;0;8;6;2;0;0;0;0;0;0;2;11;0;0;0;0;0;0;0;0
2020-03-31 03:30:00;2;3;0;1;6;2;2;1;1;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-03-31 03:45:00;3;6;0;0;4;2;0;3;3;0;0;0;0;5;5;0;0;0;0;0;0;0;0
2020-03-31 04:00:00;4;1;1;3;9;7;0;0;0;0;0;0;0;4;11;0;0;0;0;0;0;0;0
2020-03-31 04:15:00;8;8;3;0;13;4;1;0;2;1;1;0;0;12;15;0;0;0;0;0;0;0;0
2020-03-31 04:30:00;3;6;0;1;4;4;0;2;3;0;0;1;1;5;5;0;0;0;0;0;0;0;0
2020-03-31 04:45:00;14;16;0;2;3;8;0;1;0;0;0;0;0;18;5;0;0;0;0;0;0;0;0
2020-03-31 05:00:00;11;9;2;5;18;10;2;2;9;0;0;0;0;15;22;0;0;0;0;0;0;0;0
2020-03-31 05:15:00;33;20;1;5;26;17;5;6;6;4;6;1;1;39;32;0;0;0;0;0;0;0;0
2020-03-31 05:30:00;40;44;0;9;34;20;7;12;6;4;4;1;2;51;44;0;0;0;0;0;0;0;0
2020-03-31 05:45:00;44;40;3;2;19;14;4;9;5;1;1;0;0;56;28;0;0;0;0;0;0;0;0
2020-03-31 06:00:00;43;44;4;8;30;26;4;7;7;3;5;1;2;58;44;0;0;0;0;0;0;0;0
2020-03-31 06:15:00;52;54;1;8;34;22;3;8;9;1;0;1;1;65;45;0;0;0;0;0;0;0;0
2020-03-31 06:30:00;69;83;4;20;49;28;3;16;12;9;9;2;3;95;68;0;0;0;0;0;0;0;0
2020-03-31 06:45:00;69;86;2;24;49;35;3;19;12;5;6;7;6;102;67;0;0;0;0;0;0;0;0
2020-03-31 07:00:00;45;72;5;9;46;34;6;17;6;3;3;6;5;72;60;0;0;0;0;0;0;0;0
2020-03-31 07:15:00;91;88;1;16;46;37;9;34;16;4;4;5;6;123;60;0;0;0;0;0;0;0;0
2020-03-31 07:30:00;80;96;4;17;45;40;8;14;13;7;8;5;6;103;70;0;0;0;0;0;0;0;0
2020-03-31 07:45:00;81;81;10;17;48;61;6;31;23;11;8;8;8;101;73;0;0;0;0;0;0;0;0
2020-03-31 08:00:00;54;52;3;20;35;35;7;15;12;3;3;8;8;63;50;0;0;0;0;0;0;0;0
2020-03-31 08:15:00;60;58;8;16;58;35;5;14;8;5;3;6;9;87;74;0;0;0;0;0;0;0;0
2020-03-31 08:30:00;67;61;13;16;52;49;6;16;11;10;11;9;7;100;77;0;0;0;0;0;0;0;0
2020-03-31 08:45:00;46;49;12;14;37;28;7;11;7;8;9;2;3;65;52;0;0;0;0;0;0;0;0
2020-03-31 09:00:00;52;41;6;10;39;24;2;9;12;4;7;4;3;66;52;0;0;0;0;0;0;0;0
2020-03-31 09:15:00;47;48;4;24;51;36;4;8;12;11;7;5;7;66;69;0;0;0;0;0;0;0;0
2020-03-31 09:30:00;71;45;7;22;51;36;2;7;15;10;8;9;10;88;63;0;0;0;0;0;0;0;0
2020-03-31 09:45:00;55;47;8;20;51;35;6;17;13;7;6;4;9;73;64;0;0;0;0;0;0;0;0
2020-03-31 10:00:00;51;49;3;11;33;29;4;13;18;5;5;4;1;71;47;0;0;0;0;0;0;0;0
