DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-05-19 00:00:00;3;0;2;0;0;1;2;0;0;0;0;0
2020-05-19 00:15:00;1;0;0;0;0;4;3;0;1;0;0;0
2020-05-19 00:30:00;0;0;1;0;0;2;7;0;1;0;0;0
2020-05-19 00:45:00;0;1;1;0;0;1;2;0;0;0;0;0
2020-05-19 01:00:00;1;1;1;0;0;0;1;0;1;0;0;0
2020-05-19 01:15:00;1;1;1;0;0;1;1;0;0;0;0;0
2020-05-19 01:30:00;3;3;2;0;1;0;1;0;0;0;0;0
2020-05-19 01:45:00;2;1;1;0;0;0;4;0;0;0;0;0
2020-05-19 02:00:00;2;1;1;0;0;0;0;0;0;0;0;0
2020-05-19 02:15:00;0;0;0;0;0;1;2;0;0;0;0;0
2020-05-19 02:30:00;0;0;0;0;0;1;1;0;1;0;0;0
2020-05-19 02:45:00;1;1;1;0;0;0;0;0;1;0;0;0
2020-05-19 03:00:00;1;0;1;0;0;1;2;0;0;0;0;0
2020-05-19 03:15:00;0;0;0;0;0;1;1;0;1;0;0;0
2020-05-19 03:30:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-05-19 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-19 04:00:00;0;1;1;0;0;0;1;0;1;0;0;0
2020-05-19 04:15:00;2;4;4;0;0;0;1;0;0;0;0;0
2020-05-19 04:30:00;0;0;0;0;0;0;3;0;2;0;0;0
2020-05-19 04:45:00;2;2;2;0;0;0;7;0;1;0;0;0
2020-05-19 05:00:00;0;1;1;0;1;0;8;0;0;0;0;0
2020-05-19 05:15:00;2;6;6;0;0;2;19;0;0;2;0;0
2020-05-19 05:30:00;14;10;14;0;0;1;25;0;0;1;0;0
2020-05-19 05:45:00;26;20;24;1;2;2;21;0;1;0;0;0
2020-05-19 06:00:00;17;13;20;1;1;1;11;0;3;2;1;0
2020-05-19 06:15:00;9;2;6;0;0;5;15;0;1;2;0;0
2020-05-19 06:30:00;14;12;15;2;6;7;31;0;0;1;0;0
2020-05-19 06:45:00;17;14;21;3;3;7;35;0;1;2;0;3
2020-05-19 07:00:00;23;11;17;0;1;8;24;0;3;0;0;0
2020-05-19 07:15:00;46;28;37;0;4;9;29;0;3;1;0;0
2020-05-19 07:30:00;52;23;41;0;3;10;36;0;4;1;0;1
2020-05-19 07:45:00;59;38;63;1;5;12;40;0;1;7;0;0
2020-05-19 08:00:00;46;41;52;5;5;7;32;0;7;2;0;0
2020-05-19 08:15:00;52;30;44;0;4;9;24;0;3;1;0;3
2020-05-19 08:30:00;44;36;51;2;7;12;34;0;10;0;0;0
2020-05-19 08:45:00;49;55;72;2;7;17;43;1;6;0;1;6
2020-05-19 09:00:00;25;29;33;0;7;9;24;0;9;0;0;0
2020-05-19 09:15:00;54;46;62;2;13;17;47;1;17;0;0;1
2020-05-19 09:30:00;56;54;66;0;8;31;51;1;10;1;0;1
2020-05-19 09:45:00;15;10;12;1;1;5;12;0;2;0;0;0
2020-05-19 10:00:00;82;82;85;12;10;31;64;3;21;1;0;2
2020-05-19 10:15:00;61;69;80;6;20;25;56;2;20;1;0;0
2020-05-19 10:30:00;64;61;68;17;11;40;73;6;21;0;0;12
2020-05-19 10:45:00;51;43;65;8;11;30;64;1;13;3;0;1
2020-05-19 11:00:00;53;65;68;8;9;30;67;5;23;1;1;1
2020-05-19 11:15:00;45;62;70;14;14;32;63;2;16;0;0;0
2020-05-19 11:30:00;65;49;77;19;12;42;82;0;18;3;1;2
2020-05-19 11:45:00;61;57;63;16;14;37;80;5;18;1;2;1
2020-05-19 12:00:00;24;29;34;7;6;9;35;0;11;0;0;3
2020-05-19 12:15:00;52;55;62;18;17;50;107;3;14;1;1;5
2020-05-19 12:30:00;41;44;48;8;12;39;79;1;16;1;2;2
2020-05-19 12:45:00;47;50;67;16;12;37;81;8;22;3;1;3
2020-05-19 13:00:00;13;9;12;8;2;4;16;3;3;0;0;0
2020-05-19 13:15:00;29;26;29;5;7;32;42;1;7;0;1;1
2020-05-19 13:30:00;70;52;66;8;13;35;71;3;18;6;3;4
2020-05-19 13:45:00;47;34;58;11;10;30;57;6;21;1;0;1
2020-05-19 14:00:00;43;41;51;9;13;18;50;1;10;0;0;0
2020-05-19 14:15:00;61;59;88;8;11;33;68;5;17;2;0;0
2020-05-19 14:30:00;48;38;44;3;5;24;39;1;8;2;1;5
2020-05-19 14:45:00;65;64;76;12;14;28;71;2;41;1;0;1
2020-05-19 15:00:00;51;62;68;6;5;30;69;5;20;0;0;2
2020-05-19 15:15:00;60;52;62;11;12;34;66;7;19;0;0;2
2020-05-19 15:30:00;69;64;72;13;13;25;68;4;16;0;0;6
2020-05-19 15:45:00;62;55;70;12;15;33;65;5;27;0;0;2
2020-05-19 16:00:00;45;44;54;7;10;32;62;3;14;4;1;2
2020-05-19 16:15:00;63;64;75;15;8;37;66;3;19;1;0;1
2020-05-19 16:30:00;69;59;72;7;9;35;69;3;19;2;0;1
2020-05-19 16:45:00;63;50;79;13;14;28;57;5;8;1;0;2
2020-05-19 17:00:00;59;68;81;10;9;35;86;1;18;1;1;6
2020-05-19 17:15:00;61;71;82;11;8;42;84;0;18;2;0;5
2020-05-19 17:30:00;33;40;45;4;6;26;42;3;12;1;0;1
2020-05-19 17:45:00;28;39;51;9;6;25;63;1;16;3;2;1
2020-05-19 18:00:00;42;55;94;17;11;37;73;5;31;8;4;3
2020-05-19 18:15:00;46;53;78;6;7;34;73;1;16;1;1;3
2020-05-19 18:30:00;44;34;50;14;14;32;64;2;20;1;0;3
2020-05-19 18:45:00;42;48;67;7;13;25;64;2;7;2;1;5
2020-05-19 19:00:00;28;31;47;11;20;25;69;0;11;5;0;6
2020-05-19 19:15:00;34;30;41;15;15;26;71;1;9;2;0;0
2020-05-19 19:30:00;6;12;12;5;1;6;22;2;4;0;0;0
2020-05-19 19:45:00;8;12;16;3;2;12;32;0;2;0;0;0
2020-05-19 20:00:00;12;19;29;13;13;13;54;0;8;1;0;0
2020-05-19 20:15:00;10;15;25;10;9;18;50;1;5;0;0;4
2020-05-19 20:30:00;7;14;18;3;4;11;32;0;2;0;0;0
2020-05-19 20:45:00;6;15;17;5;9;6;24;1;3;0;0;0
2020-05-19 21:00:00;11;10;14;3;5;10;28;2;5;0;0;0
2020-05-19 21:15:00;9;15;16;4;1;10;33;0;0;1;0;0
2020-05-19 21:30:00;10;12;17;1;4;12;35;1;6;3;2;1
2020-05-19 21:45:00;15;20;25;2;0;5;22;0;2;0;0;0
2020-05-19 22:00:00;4;14;15;0;2;2;13;0;0;0;0;0
2020-05-19 22:15:00;9;10;15;1;3;3;21;2;5;1;0;0
2020-05-19 22:30:00;2;11;11;1;4;5;17;0;0;2;0;0
2020-05-19 22:45:00;4;10;10;5;4;3;8;0;4;0;0;0
2020-05-19 23:00:00;5;12;16;2;5;4;11;0;6;0;0;0
2020-05-19 23:15:00;2;16;19;2;4;10;19;0;0;0;0;0
2020-05-19 23:30:00;2;9;12;1;1;2;12;0;0;0;0;0
