DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-02-23 00:00:00;27;19;0;0;0;21;10;0;0
2020-02-23 00:15:00;33;23;2;2;0;27;20;0;0
2020-02-23 00:30:00;20;14;0;1;1;23;15;0;0
2020-02-23 00:45:00;24;26;0;0;2;26;14;0;0
2020-02-23 01:00:00;18;20;1;1;0;27;16;0;1
2020-02-23 01:15:00;29;17;3;1;1;31;18;0;0
2020-02-23 01:30:00;26;17;1;4;1;15;6;0;0
2020-02-23 01:45:00;14;10;0;2;1;17;12;0;0
2020-02-23 02:00:00;8;6;0;1;0;13;8;0;0
2020-02-23 02:15:00;15;13;0;0;0;21;7;0;0
2020-02-23 02:30:00;8;9;0;1;0;14;9;0;0
2020-02-23 02:45:00;10;10;2;0;0;14;6;0;0
2020-02-23 03:00:00;6;5;0;0;0;16;13;0;0
2020-02-23 03:15:00;10;10;0;0;0;19;13;0;0
2020-02-23 03:30:00;12;12;0;1;0;13;5;0;0
2020-02-23 03:45:00;6;8;0;0;0;16;8;0;0
2020-02-23 04:00:00;3;9;0;0;2;14;3;0;0
2020-02-23 04:15:00;9;7;0;1;0;10;4;0;0
2020-02-23 04:30:00;6;7;0;0;0;8;2;0;0
2020-02-23 04:45:00;11;9;0;0;0;12;5;0;2
2020-02-23 05:00:00;12;9;0;0;0;20;6;0;0
2020-02-23 05:15:00;13;10;0;0;0;16;12;2;0
2020-02-23 05:30:00;11;7;0;0;0;20;20;0;0
2020-02-23 05:45:00;30;17;1;0;0;17;16;0;3
2020-02-23 06:00:00;24;10;0;0;0;18;14;0;0
2020-02-23 06:15:00;20;13;0;0;0;24;12;0;0
2020-02-23 06:30:00;8;6;0;1;0;15;11;0;0
2020-02-23 06:45:00;15;14;0;0;0;12;9;0;0
2020-02-23 07:00:00;9;11;0;0;1;11;9;0;0
2020-02-23 07:15:00;18;16;0;0;1;15;10;0;0
2020-02-23 07:30:00;28;10;1;1;0;11;6;0;0
2020-02-23 07:45:00;27;15;2;0;1;22;14;0;0
2020-02-23 08:00:00;19;19;0;0;0;18;6;0;0
