DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-04-30 00:00:00;7;5;0;0;0;7;3;0;1
2020-04-30 00:15:00;8;7;0;1;0;13;7;0;0
2020-04-30 00:30:00;11;3;1;2;0;11;5;0;0
2020-04-30 00:45:00;8;6;1;2;2;3;7;0;0
2020-04-30 01:00:00;10;3;0;0;0;9;3;0;0
2020-04-30 01:15:00;7;1;0;0;0;9;3;0;0
2020-04-30 01:30:00;1;2;0;0;0;3;3;0;0
2020-04-30 01:45:00;9;1;0;0;0;5;3;0;0
2020-04-30 02:00:00;6;5;0;0;0;4;3;0;0
2020-04-30 02:15:00;7;3;0;0;0;5;1;0;0
2020-04-30 02:30:00;5;2;0;0;0;8;4;0;0
2020-04-30 02:45:00;12;3;0;0;0;3;3;0;0
2020-04-30 03:00:00;5;0;0;0;0;9;1;0;0
2020-04-30 03:15:00;5;2;0;0;0;7;1;0;0
2020-04-30 03:30:00;2;1;0;0;0;6;0;0;0
2020-04-30 03:45:00;3;4;0;0;0;6;2;0;0
2020-04-30 04:00:00;4;4;0;0;1;6;3;0;0
2020-04-30 04:15:00;6;4;0;0;1;5;1;0;0
2020-04-30 04:30:00;13;4;1;0;0;18;5;0;0
2020-04-30 04:45:00;12;11;3;2;0;22;11;0;0
2020-04-30 05:00:00;33;18;1;0;1;62;28;0;2
2020-04-30 05:15:00;33;28;1;2;0;110;67;0;0
2020-04-30 05:30:00;57;57;3;1;4;160;123;0;1
2020-04-30 05:45:00;39;37;4;1;0;113;88;0;0
2020-04-30 06:00:00;70;66;1;1;0;95;100;0;3
2020-04-30 06:15:00;57;52;1;3;2;138;96;0;2
2020-04-30 06:30:00;69;65;3;2;7;153;138;0;1
2020-04-30 06:45:00;74;74;10;4;11;159;192;0;1
2020-04-30 07:00:00;62;72;2;11;12;125;138;0;3
2020-04-30 07:15:00;94;89;10;6;10;120;138;0;5
2020-04-30 07:30:00;91;83;5;12;14;136;181;0;2
2020-04-30 07:45:00;82;89;8;12;13;129;172;0;9
2020-04-30 08:00:00;69;73;7;6;12;113;109;0;2
2020-04-30 08:15:00;72;61;7;10;13;95;104;0;3
2020-04-30 08:30:00;72;71;9;17;10;91;105;3;3
2020-04-30 08:45:00;80;64;13;16;14;96;109;3;2
2020-04-30 09:00:00;89;69;7;24;15;93;99;13;2
2020-04-30 09:15:00;88;98;16;16;19;88;111;3;1
2020-04-30 09:30:00;98;106;9;24;17;92;119;14;1
2020-04-30 09:45:00;98;75;10;24;16;97;129;2;1
2020-04-30 10:00:00;98;87;15;21;17;83;103;3;18
2020-04-30 10:15:00;98;98;15;33;17;95;112;4;2
2020-04-30 10:30:00;108;118;15;29;18;92;114;3;1
2020-04-30 10:45:00;103;102;10;28;18;111;143;8;0
2020-04-30 11:00:00;109;106;13;27;20;96;108;2;2
2020-04-30 11:15:00;125;124;15;28;18;96;102;11;0
2020-04-30 11:30:00;101;123;14;23;15;91;109;2;0
2020-04-30 11:45:00;125;126;20;29;12;98;93;0;0
2020-04-30 12:00:00;138;143;14;35;17;95;117;4;0
2020-04-30 12:15:00;138;156;13;22;25;100;112;18;3
2020-04-30 12:30:00;121;138;11;23;11;107;119;11;2
2020-04-30 12:45:00;123;145;11;23;20;103;106;22;0
2020-04-30 13:00:00;132;131;18;24;22;99;115;5;1
2020-04-30 13:15:00;117;142;14;28;25;104;93;7;3
2020-04-30 13:30:00;134;126;18;30;13;119;129;13;2
2020-04-30 13:45:00;149;152;16;34;17;126;146;14;3
2020-04-30 14:00:00;160;170;16;26;26;121;139;5;0
2020-04-30 14:15:00;181;228;12;24;18;107;115;2;2
2020-04-30 14:30:00;194;201;16;26;21;111;122;4;0
2020-04-30 14:45:00;131;135;9;20;12;72;87;0;1
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;87;93;13;12;7;48;60;2;1
2020-04-30 16:30:00;170;182;15;32;16;109;146;4;1
2020-04-30 16:45:00;164;195;14;24;13;101;121;1;4
2020-04-30 17:00:00;163;141;16;36;22;109;140;1;3
2020-04-30 17:15:00;162;166;19;29;17;110;142;1;1
2020-04-30 17:30:00;149;144;8;21;8;109;112;6;0
2020-04-30 17:45:00;136;143;10;19;5;109;118;12;3
2020-04-30 18:00:00;150;141;9;18;11;94;93;2;1
2020-04-30 18:15:00;136;133;4;17;10;95;96;5;1
2020-04-30 18:30:00;117;129;4;14;4;95;97;36;3
2020-04-30 18:45:00;101;95;6;17;6;87;95;1;2
2020-04-30 19:00:00;86;80;2;11;1;59;67;8;2
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;
