DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-09-04 00:00:00;3;0;0;0;0;0;0;0;0;0;6
2019-09-04 00:15:00;4;0;0;0;1;0;1;1;0;0;6
2019-09-04 00:30:00;11;2;0;0;0;0;0;0;0;0;6
2019-09-04 00:45:00;6;2;0;0;1;1;1;1;1;1;7
2019-09-04 01:00:00;3;2;0;0;0;0;0;0;0;0;7
2019-09-04 01:15:00;4;2;0;0;0;0;0;0;0;0;1
2019-09-04 01:30:00;3;0;0;0;0;0;0;0;0;0;4
2019-09-04 01:45:00;3;0;0;0;0;0;0;0;0;0;2
2019-09-04 02:00:00;2;1;0;0;0;0;0;0;0;0;3
2019-09-04 02:15:00;2;0;0;0;0;0;0;0;0;0;4
2019-09-04 02:30:00;2;2;0;0;0;0;0;0;0;0;5
2019-09-04 02:45:00;3;0;0;0;0;0;0;0;0;0;5
2019-09-04 03:00:00;3;2;0;0;0;0;0;0;0;0;4
2019-09-04 03:15:00;4;2;0;0;0;0;0;0;0;0;5
2019-09-04 03:30:00;3;0;0;0;0;0;0;0;0;0;4
2019-09-04 03:45:00;5;0;0;0;0;0;0;0;0;0;1
2019-09-04 04:00:00;3;1;1;1;1;0;1;0;1;0;3
2019-09-04 04:15:00;3;2;0;0;0;0;0;0;0;0;9
2019-09-04 04:30:00;12;4;2;2;2;0;2;0;0;1;8
2019-09-04 04:45:00;11;4;6;6;1;1;1;0;0;1;14
2019-09-04 05:00:00;46;3;4;4;0;0;0;0;0;4;31
2019-09-04 05:15:00;62;3;21;21;1;3;1;1;1;12;71
2019-09-04 05:30:00;93;8;40;41;3;1;4;1;2;36;62
2019-09-04 05:45:00;86;5;72;68;6;2;7;3;9;62;49
2019-09-04 06:00:00;67;4;53;52;8;4;9;4;9;36;50
2019-09-04 06:15:00;40;3;34;37;8;4;8;4;3;25;39
2019-09-04 06:30:00;72;7;55;53;6;6;6;3;6;45;41
2019-09-04 06:45:00;69;6;29;29;4;3;6;2;9;29;36
2019-09-04 07:00:00;70;5;43;42;8;1;7;1;4;44;35
2019-09-04 07:15:00;57;9;38;39;9;3;10;4;3;33;38
2019-09-04 07:30:00;78;6;43;44;12;4;12;5;7;28;48
2019-09-04 07:45:00;59;12;26;27;8;4;8;3;4;24;34
2019-09-04 08:00:00;60;5;28;25;9;6;11;4;6;21;24
2019-09-04 08:15:00;43;6;19;20;10;0;10;1;5;23;41
2019-09-04 08:30:00;63;4;21;22;12;5;13;3;5;8;28
2019-09-04 08:45:00;59;5;6;5;3;1;3;0;3;11;34
2019-09-04 09:00:00;56;8;14;13;14;7;14;7;7;11;46
2019-09-04 09:15:00;52;8;9;8;10;2;10;2;11;8;33
2019-09-04 09:30:00;67;3;9;9;7;4;8;3;5;10;28
2019-09-04 09:45:00;68;10;13;12;7;3;8;3;9;8;36
2019-09-04 10:00:00;64;4;10;10;10;2;10;2;7;5;31
2019-09-04 10:15:00;48;6;9;8;11;2;11;1;7;6;29
2019-09-04 10:30:00;58;1;7;6;13;3;15;2;10;10;31
2019-09-04 10:45:00;44;5;5;6;10;4;12;3;5;8;39
2019-09-04 11:00:00;51;3;15;14;15;7;16;5;11;6;36
2019-09-04 11:15:00;52;5;8;8;11;9;14;9;13;1;42
2019-09-04 11:30:00;38;4;7;7;13;6;13;6;3;4;45
2019-09-04 11:45:00;57;5;3;3;14;6;13;8;10;6;34
2019-09-04 12:00:00;53;3;6;6;17;8;17;8;14;4;42
2019-09-04 12:15:00;46;8;10;11;14;6;18;7;12;7;53
2019-09-04 12:30:00;47;4;9;10;9;9;10;8;10;6;34
2019-09-04 12:45:00;52;2;1;1;18;10;18;9;6;4;44
2019-09-04 13:00:00;60;6;7;7;16;6;17;9;20;7;51
2019-09-04 13:15:00;70;4;5;5;17;5;18;6;20;6;55
2019-09-04 13:30:00;84;14;10;10;17;11;17;11;20;5;81
2019-09-04 13:45:00;78;4;8;8;27;17;27;16;42;13;68
2019-09-04 14:00:00;108;10;8;8;32;22;33;22;36;7;68
2019-09-04 14:15:00;106;16;4;4;28;19;30;20;28;6;83
2019-09-04 14:30:00;84;6;5;5;46;32;46;32;38;7;71
2019-09-04 14:45:00;65;9;9;8;38;30;40;28;51;4;49
2019-09-04 15:00:00;69;9;8;8;52;43;57;44;49;8;52
2019-09-04 15:15:00;76;13;3;5;64;50;67;48;69;10;71
2019-09-04 15:30:00;82;17;5;4;35;29;40;30;59;7;64
2019-09-04 15:45:00;68;2;5;6;53;39;52;39;44;9;77
2019-09-04 16:00:00;50;8;5;4;52;42;53;43;56;10;71
2019-09-04 16:15:00;65;14;4;4;55;38;56;41;52;4;63
2019-09-04 16:30:00;55;10;3;2;43;36;46;37;37;7;57
2019-09-04 16:45:00;61;3;6;6;48;35;50;33;41;7;61
2019-09-04 17:00:00;63;12;6;6;40;27;44;29;28;5;60
2019-09-04 17:15:00;75;8;4;5;46;40;48;38;29;3;75
2019-09-04 17:30:00;53;0;1;0;41;21;40;22;26;5;68
2019-09-04 17:45:00;47;8;2;2;28;17;31;19;17;5;47
2019-09-04 18:00:00;54;2;3;3;33;18;33;19;15;4;50
2019-09-04 18:15:00;48;7;3;2;32;19;31;17;14;2;42
2019-09-04 18:30:00;44;4;3;3;24;6;25;5;18;1;43
2019-09-04 18:45:00;53;8;0;0;19;4;22;4;9;1;39
2019-09-04 19:00:00;35;5;0;0;16;5;16;5;3;0;49
2019-09-04 19:15:00;28;2;1;1;7;4;9;4;3;1;35
2019-09-04 19:30:00;41;3;0;0;7;1;7;1;3;0;35
2019-09-04 19:45:00;21;2;1;1;4;1;4;0;2;0;35
2019-09-04 20:00:00;29;2;0;0;1;0;1;0;3;0;46
2019-09-04 20:15:00;19;2;0;0;2;1;2;1;1;0;33
2019-09-04 20:30:00;25;1;2;2;2;2;3;1;3;0;39
2019-09-04 20:45:00;30;1;5;5;2;0;3;0;3;1;35
2019-09-04 21:00:00;50;1;3;4;2;0;2;0;2;1;53
2019-09-04 21:15:00;47;4;4;4;4;1;4;0;1;2;59
2019-09-04 21:30:00;75;5;2;2;5;2;5;2;0;5;39
2019-09-04 21:45:00;66;4;1;1;10;3;10;1;6;1;43
2019-09-04 22:00:00;54;2;3;2;6;0;6;0;7;0;62
2019-09-04 22:15:00;18;0;1;1;1;1;1;0;4;0;21
2019-09-04 22:30:00;15;0;0;0;1;0;1;0;4;0;10
2019-09-04 22:45:00;10;2;0;0;0;0;0;0;0;0;12
2019-09-04 23:00:00;9;1;0;0;0;0;0;0;0;0;11
2019-09-04 23:15:00;6;2;0;0;0;0;0;0;0;0;9
2019-09-04 23:30:00;9;3;0;0;0;0;0;0;0;0;10
2019-09-04 23:45:00;2;0;0;0;0;0;0;0;0;0;10
