DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-05-24 00:00:00;2;2;0;5;0;0;0;0;0;0
2020-05-24 00:15:00;1;3;0;8;4;0;0;0;0;0
2020-05-24 00:30:00;5;7;0;3;2;0;0;0;0;0
2020-05-24 00:45:00;0;7;0;2;0;0;0;0;0;0
2020-05-24 01:00:00;3;3;0;5;5;0;0;0;0;0
2020-05-24 01:15:00;6;2;0;2;1;0;0;0;0;0
2020-05-24 01:30:00;3;2;0;7;3;0;0;0;0;0
2020-05-24 01:45:00;5;2;0;1;0;0;0;0;0;0
2020-05-24 02:00:00;1;0;0;2;1;0;0;0;0;0
2020-05-24 02:15:00;3;2;0;2;0;0;0;0;0;0
2020-05-24 02:30:00;4;1;0;2;0;0;0;0;0;0
2020-05-24 02:45:00;1;1;0;2;0;0;0;0;0;0
2020-05-24 03:00:00;1;2;0;3;2;0;0;0;0;0
2020-05-24 03:15:00;1;1;0;0;0;0;0;0;0;0
2020-05-24 03:30:00;1;1;0;2;1;0;0;0;0;0
2020-05-24 03:45:00;1;2;0;1;0;0;0;0;0;0
2020-05-24 04:00:00;0;0;2;1;1;0;0;0;0;0
2020-05-24 04:15:00;0;0;0;0;0;0;0;0;0;0
2020-05-24 04:30:00;1;1;0;1;0;0;0;0;0;0
2020-05-24 04:45:00;0;1;0;2;1;0;0;0;0;0
2020-05-24 05:00:00;2;2;0;3;0;0;0;0;0;0
2020-05-24 05:15:00;9;2;0;3;1;0;0;0;0;0
2020-05-24 05:30:00;1;2;0;7;4;0;0;0;0;0
2020-05-24 05:45:00;6;2;0;8;2;0;0;0;0;0
2020-05-24 06:00:00;4;2;0;4;2;0;0;0;0;0
2020-05-24 06:15:00;2;0;0;7;1;0;0;0;0;0
2020-05-24 06:30:00;5;3;3;7;2;0;0;0;0;0
2020-05-24 06:45:00;6;2;0;7;1;0;0;0;0;0
2020-05-24 07:00:00;6;3;4;6;0;0;0;0;0;0
2020-05-24 07:15:00;3;3;0;3;0;0;0;0;0;0
2020-05-24 07:30:00;8;5;0;8;1;0;0;0;0;0
2020-05-24 07:45:00;6;2;0;2;4;0;0;0;0;0
2020-05-24 08:00:00;6;3;0;7;4;0;0;0;0;0
2020-05-24 08:15:00;7;3;0;13;4;1;0;0;0;0
2020-05-24 08:30:00;12;10;0;8;1;0;0;0;0;0
2020-05-24 08:45:00;15;6;0;19;2;0;0;0;0;0
2020-05-24 09:00:00;15;10;1;15;2;0;0;0;0;0
2020-05-24 09:15:00;19;8;0;16;8;0;0;0;0;0
