DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-11-16 00:00:00;1;2;0;0;3;3;0;1;1;0;595;0;0
2020-11-16 00:15:00;1;2;0;0;4;7;3;4;1;1;1575;0;0
2020-11-16 00:30:00;0;0;0;1;2;4;6;4;2;1;1789;0;0
2020-11-16 00:45:00;0;0;0;0;3;3;3;2;1;3;1564;0;0
2020-11-16 01:00:00;1;1;0;0;1;3;2;0;1;0;1079;0;0
2020-11-16 01:15:00;0;1;0;0;0;1;3;1;2;0;59;0;0
2020-11-16 01:30:00;1;0;0;0;1;3;3;1;0;1;1;0;0
2020-11-16 01:45:00;0;0;0;0;2;1;0;0;0;0;0;0;0
2020-11-16 02:00:00;1;1;1;0;0;0;1;0;0;0;0;0;0
2020-11-16 02:15:00;0;0;0;0;4;2;0;0;2;1;31;0;0
2020-11-16 02:30:00;1;1;0;0;2;4;2;2;0;0;0;0;0
2020-11-16 02:45:00;1;1;0;0;0;1;3;1;2;0;0;0;0
2020-11-16 03:00:00;1;0;0;0;1;2;0;0;0;0;0;0;0
2020-11-16 03:15:00;1;0;0;0;1;1;0;0;1;1;0;0;0
2020-11-16 03:30:00;0;1;1;0;0;1;3;0;0;0;368;0;0
2020-11-16 03:45:00;1;0;0;0;0;1;1;0;0;0;1790;0;1
2020-11-16 04:00:00;0;0;0;0;3;1;4;3;2;2;1172;0;0
2020-11-16 04:15:00;2;2;0;0;2;1;2;1;1;0;987;0;0
2020-11-16 04:30:00;2;1;0;1;6;5;6;1;7;0;634;0;0
2020-11-16 04:45:00;0;1;1;0;3;3;7;2;4;1;155;0;0
2020-11-16 05:00:00;2;4;1;0;10;9;27;12;4;2;1067;0;0
2020-11-16 05:15:00;4;1;0;0;12;10;55;34;8;3;1424;0;0
2020-11-16 05:30:00;6;5;0;0;19;17;65;46;7;10;1289;1;0
2020-11-16 05:45:00;11;4;0;1;19;19;51;32;28;3;1327;1;1
2020-11-16 06:00:00;14;7;1;1;20;21;34;40;34;10;608;1;4
