DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2019-10-02 00:00:00;4;0;1;2;0;0;0;0;0;0;0;0
2019-10-02 00:15:00;4;0;5;2;0;0;0;0;0;0;0;0
2019-10-02 00:30:00;5;0;9;7;0;0;0;0;0;0;0;0
2019-10-02 00:45:00;4;0;6;3;0;0;0;0;0;0;0;0
2019-10-02 01:00:00;5;0;3;4;0;0;0;0;0;0;0;0
2019-10-02 01:15:00;4;0;2;1;0;0;0;0;0;0;0;0
2019-10-02 01:30:00;3;0;2;1;0;0;0;0;0;0;0;0
2019-10-02 01:45:00;2;0;1;2;0;0;0;0;0;0;0;0
2019-10-02 02:00:00;1;0;3;0;0;0;0;0;0;0;0;0
2019-10-02 02:15:00;2;0;1;1;0;0;0;0;0;0;0;0
2019-10-02 02:30:00;0;0;1;0;0;0;0;0;0;0;0;0
2019-10-02 02:45:00;2;0;2;0;0;0;0;0;0;0;0;0
2019-10-02 03:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2019-10-02 03:15:00;3;0;2;3;0;0;0;0;0;0;0;0
2019-10-02 03:30:00;3;0;3;2;0;0;0;0;0;0;0;0
2019-10-02 03:45:00;0;0;3;2;0;0;0;0;0;0;0;0
2019-10-02 04:00:00;3;0;1;0;0;0;0;0;0;0;0;0
2019-10-02 04:15:00;2;0;1;2;0;0;0;0;0;0;0;0
2019-10-02 04:30:00;10;0;11;2;0;0;0;0;0;0;0;0
2019-10-02 04:45:00;7;0;13;5;0;0;0;0;0;0;0;0
2019-10-02 05:00:00;14;0;34;12;0;0;0;0;0;0;0;0
2019-10-02 05:15:00;22;0;44;10;0;0;0;0;0;0;0;0
2019-10-02 05:30:00;50;0;56;15;0;0;11;1;0;0;0;0
2019-10-02 05:45:00;34;0;53;8;0;0;0;0;0;0;0;0
2019-10-02 06:00:00;53;0;53;15;0;0;1;0;0;0;0;0
2019-10-02 06:15:00;62;0;68;15;12;0;2;0;0;0;0;0
2019-10-02 06:30:00;57;0;102;23;0;0;0;2;0;0;0;0
2019-10-02 06:45:00;77;0;74;14;8;0;0;1;0;0;0;0
2019-10-02 07:00:00;52;0;111;15;5;0;0;0;0;0;0;0
2019-10-02 07:15:00;71;0;181;28;8;0;6;0;0;0;0;0
2019-10-02 07:30:00;78;0;190;31;12;0;33;0;2;0;0;0
2019-10-02 07:45:00;107;0;147;38;1;0;24;7;23;0;0;0
2019-10-02 08:00:00;79;0;119;33;8;0;10;2;0;0;0;0
2019-10-02 08:15:00;69;0;121;31;9;3;8;0;0;0;0;0
2019-10-02 08:30:00;62;0;71;14;15;5;4;2;0;0;0;0
2019-10-02 08:45:00;65;0;92;21;1;0;0;0;0;0;0;0
2019-10-02 09:00:00;60;0;70;24;0;0;6;0;0;0;0;0
2019-10-02 09:15:00;50;0;69;16;6;0;2;3;0;0;0;0
2019-10-02 09:30:00;71;0;69;17;3;0;0;0;0;0;0;0
2019-10-02 09:45:00;66;0;81;16;0;0;2;0;0;0;0;0
2019-10-02 10:00:00;68;0;77;31;0;0;1;0;0;0;0;0
2019-10-02 10:15:00;78;0;82;15;1;2;8;1;0;0;0;0
2019-10-02 10:30:00;72;0;64;24;1;0;0;0;0;0;0;0
2019-10-02 10:45:00;84;0;78;25;0;0;1;0;0;0;0;0
2019-10-02 11:00:00;73;0;81;35;1;1;0;0;0;0;0;0
2019-10-02 11:15:00;77;0;81;24;2;0;2;0;0;0;0;0
2019-10-02 11:30:00;77;0;74;22;6;0;10;0;0;0;0;0
2019-10-02 11:45:00;72;0;67;20;1;0;14;0;0;0;0;0
2019-10-02 12:00:00;83;0;79;25;13;0;1;1;0;0;0;0
2019-10-02 12:15:00;82;0;70;24;0;1;8;0;0;0;0;0
2019-10-02 12:30:00;98;0;65;23;2;0;18;0;0;0;0;0
2019-10-02 12:45:00;96;0;84;23;2;0;4;0;0;0;0;0
2019-10-02 13:00:00;84;0;81;33;1;13;0;0;0;0;0;0
