DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-12-23 00:00:00;4;3;2;0;7;2;0
2019-12-23 00:15:00;5;3;3;1;7;1;0
2019-12-23 00:30:00;3;3;1;2;8;4;0
2019-12-23 00:45:00;5;3;3;1;9;3;0
2019-12-23 01:00:00;1;2;2;2;7;4;0
2019-12-23 01:15:00;3;5;3;2;5;3;0
2019-12-23 01:30:00;4;3;1;1;6;2;0
2019-12-23 01:45:00;0;1;1;0;4;3;0
2019-12-23 02:00:00;6;1;1;1;6;3;0
2019-12-23 02:15:00;2;3;2;0;5;2;0
2019-12-23 02:30:00;0;0;0;0;2;3;0
2019-12-23 02:45:00;5;7;4;0;2;2;0
2019-12-23 03:00:00;4;4;2;0;3;1;0
2019-12-23 03:15:00;6;1;0;2;3;3;0
2019-12-23 03:30:00;2;3;2;1;3;2;0
2019-12-23 03:45:00;3;0;0;0;8;5;0
2019-12-23 04:00:00;3;3;1;0;5;5;0
2019-12-23 04:15:00;2;1;1;0;3;3;0
2019-12-23 04:30:00;1;0;1;2;6;2;0
2019-12-23 04:45:00;8;8;6;2;3;5;0
2019-12-23 05:00:00;12;13;8;2;9;7;0
2019-12-23 05:15:00;19;7;2;4;26;10;0
2019-12-23 05:30:00;19;16;15;7;23;8;0
2019-12-23 05:45:00;28;19;14;3;21;16;0
2019-12-23 06:00:00;18;24;16;8;26;10;0
2019-12-23 06:15:00;30;17;8;8;29;12;0
2019-12-23 06:30:00;39;20;20;8;22;12;0
2019-12-23 06:45:00;38;36;32;12;35;14;0
2019-12-23 07:00:00;35;21;21;14;27;15;0
2019-12-23 07:15:00;55;33;24;20;35;15;0
2019-12-23 07:30:00;50;28;23;13;35;16;1
2019-12-23 07:45:00;55;34;31;15;46;15;1
2019-12-23 08:00:00;45;31;29;15;40;24;0
2019-12-23 08:15:00;68;32;25;23;50;22;0
2019-12-23 08:30:00;57;34;29;17;49;21;1
2019-12-23 08:45:00;55;42;35;22;55;41;0
2019-12-23 09:00:00;66;42;36;16;54;40;0
2019-12-23 09:15:00;97;55;45;71;53;39;0
2019-12-23 09:30:00;104;58;52;35;58;41;2
2019-12-23 09:45:00;115;75;71;28;76;47;0
2019-12-23 10:00:00;105;56;50;33;82;58;0
2019-12-23 10:15:00;114;64;58;29;87;61;0
2019-12-23 10:30:00;125;73;65;38;92;56;0
2019-12-23 10:45:00;105;54;50;36;90;69;0
2019-12-23 11:00:00;118;55;53;31;96;65;1
2019-12-23 11:15:00;131;75;70;36;99;60;0
2019-12-23 11:30:00;98;54;44;57;107;71;1
2019-12-23 11:45:00;113;75;71;46;107;65;2
2019-12-23 12:00:00;91;56;46;35;101;65;0
2019-12-23 12:15:00;87;59;49;37;82;46;0
2019-12-23 12:30:00;108;74;70;30;87;58;2
2019-12-23 12:45:00;101;72;66;24;83;59;1
2019-12-23 13:00:00;77;44;43;37;88;57;1
2019-12-23 13:15:00;92;57;48;29;96;61;0
2019-12-23 13:30:00;98;58;47;24;93;49;0
2019-12-23 13:45:00;84;48;44;35;94;43;2
2019-12-23 14:00:00;93;54;45;27;82;50;0
2019-12-23 14:15:00;75;42;38;48;98;52;1
2019-12-23 14:30:00;93;53;46;40;84;50;2
2019-12-23 14:45:00;80;49;45;21;91;59;2
2019-12-23 15:00:00;88;54;51;26;99;53;0
2019-12-23 15:15:00;75;42;40;41;94;53;1
2019-12-23 15:30:00;76;49;41;33;74;47;4
2019-12-23 15:45:00;75;46;44;27;86;35;1
2019-12-23 16:00:00;69;45;43;48;72;44;2
2019-12-23 16:15:00;74;46;42;21;93;44;0
2019-12-23 16:30:00;76;46;43;25;88;48;2
2019-12-23 16:45:00;63;48;45;15;75;35;0
2019-12-23 17:00:00;57;35;29;25;82;42;0
2019-12-23 17:15:00;52;28;24;19;74;49;1
2019-12-23 17:30:00;53;43;35;14;62;37;0
2019-12-23 17:45:00;51;32;27;35;58;13;0
2019-12-23 18:00:00;55;39;34;16;89;36;3
2019-12-23 18:15:00;40;26;22;10;71;28;1
2019-12-23 18:30:00;40;28;24;7;59;19;1
2019-12-23 18:45:00;29;25;23;16;51;18;0
2019-12-23 19:00:00;33;26;22;8;51;17;0
2019-12-23 19:15:00;26;20;18;9;50;17;0
2019-12-23 19:30:00;27;18;13;2;32;15;0
2019-12-23 19:45:00;18;9;8;10;41;14;0
2019-12-23 20:00:00;20;10;7;10;39;17;0
2019-12-23 20:15:00;25;9;6;5;36;8;0
2019-12-23 20:30:00;21;14;11;4;26;6;0
2019-12-23 20:45:00;16;8;4;4;29;10;0
2019-12-23 21:00:00;19;8;5;4;21;8;0
2019-12-23 21:15:00;7;7;7;1;22;9;0
2019-12-23 21:30:00;10;6;4;3;16;7;0
2019-12-23 21:45:00;17;4;4;7;36;12;0
2019-12-23 22:00:00;17;4;2;4;13;3;0
2019-12-23 22:15:00;8;9;7;6;19;5;0
2019-12-23 22:30:00;11;3;2;4;13;4;0
2019-12-23 22:45:00;11;6;5;5;28;12;0
2019-12-23 23:00:00;7;8;6;2;12;3;0
2019-12-23 23:15:00;6;4;2;7;13;3;0
2019-12-23 23:30:00;5;1;1;2;11;3;0
2019-12-23 23:45:00;11;5;4;1;6;5;0
