DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-12-26 00:00:00;6;11;8;12;8;2;0;1;0;0;0;0;0
2019-12-26 00:15:00;5;8;7;27;11;1;0;0;0;0;0;0;0
2019-12-26 00:30:00;9;10;5;15;7;0;0;0;0;0;0;0;0
2019-12-26 00:45:00;3;5;6;12;8;2;0;0;0;0;0;0;0
2019-12-26 01:00:00;4;12;3;6;8;2;0;0;0;0;0;0;0
2019-12-26 01:15:00;0;7;7;7;6;0;0;0;0;0;0;0;0
2019-12-26 01:30:00;1;4;4;7;6;1;0;0;0;0;0;0;0
2019-12-26 01:45:00;2;9;5;9;4;1;0;0;0;0;0;0;0
2019-12-26 02:00:00;5;6;4;6;3;0;0;0;0;0;0;0;0
2019-12-26 02:15:00;6;4;9;10;8;1;0;0;0;0;0;0;0
2019-12-26 02:30:00;3;4;0;4;3;1;0;0;0;0;0;0;0
2019-12-26 02:45:00;2;9;5;6;6;1;0;0;0;0;0;0;0
2019-12-26 03:00:00;1;4;3;11;4;0;0;0;0;0;0;0;0
2019-12-26 03:15:00;1;4;0;1;5;0;0;0;0;0;0;0;0
2019-12-26 03:30:00;1;1;1;12;4;0;0;0;0;0;0;0;0
2019-12-26 03:45:00;0;1;4;5;3;0;0;0;0;0;0;0;0
2019-12-26 04:00:00;1;3;3;3;2;0;0;0;0;0;0;0;0
2019-12-26 04:15:00;4;6;1;2;2;1;0;0;0;0;0;0;0
2019-12-26 04:30:00;0;3;4;6;3;2;0;0;0;0;0;0;0
2019-12-26 04:45:00;3;6;3;5;5;0;0;0;0;0;0;0;0
2019-12-26 05:00:00;1;3;1;10;5;2;0;1;0;0;0;0;0
2019-12-26 05:15:00;5;10;5;8;1;0;0;0;0;0;0;0;0
2019-12-26 05:30:00;2;7;1;7;4;0;0;0;0;0;0;0;0
2019-12-26 05:45:00;5;7;3;10;10;0;0;0;0;0;0;0;0
2019-12-26 06:00:00;2;7;0;9;9;0;0;0;0;0;0;0;0
2019-12-26 06:15:00;1;5;4;6;3;2;0;0;0;0;0;0;0
2019-12-26 06:30:00;1;5;3;10;5;0;0;0;0;0;0;0;0
2019-12-26 06:45:00;0;7;3;8;6;0;0;0;0;0;0;0;0
2019-12-26 07:00:00;5;5;1;8;6;2;0;0;0;0;0;0;0
2019-12-26 07:15:00;5;6;6;8;3;0;0;0;0;0;0;0;0
2019-12-26 07:30:00;3;7;8;15;7;1;0;0;0;0;0;0;0
2019-12-26 07:45:00;5;6;10;12;4;1;0;2;0;0;0;0;0
2019-12-26 08:00:00;6;4;7;13;13;1;0;0;0;0;0;0;0
2019-12-26 08:15:00;3;10;10;19;9;1;0;0;0;0;0;0;0
2019-12-26 08:30:00;3;10;8;14;7;2;0;0;0;0;0;0;0
2019-12-26 08:45:00;13;19;17;19;15;1;0;0;0;0;0;0;0
2019-12-26 09:00:00;5;21;14;16;19;2;0;1;0;0;0;0;0
2019-12-26 09:15:00;17;21;16;22;15;3;0;0;6;0;0;0;0
2019-12-26 09:30:00;14;25;19;28;21;4;0;0;5;0;0;0;0
2019-12-26 09:45:00;24;24;25;35;19;5;0;0;3;0;0;0;0
2019-12-26 10:00:00;17;26;23;38;32;6;0;1;25;0;0;0;0
2019-12-26 10:15:00;13;31;22;32;23;10;0;0;0;0;0;0;0
2019-12-26 10:30:00;16;26;25;37;38;8;0;0;4;0;0;0;0
2019-12-26 10:45:00;15;24;28;44;41;7;0;1;0;0;0;0;0
2019-12-26 11:00:00;23;34;38;61;34;10;0;2;3;0;0;0;0
2019-12-26 11:15:00;25;49;36;57;39;9;0;1;0;0;0;0;0
2019-12-26 11:30:00;42;56;44;82;62;12;0;1;2;0;0;0;0
2019-12-26 11:45:00;45;55;34;77;54;12;0;1;7;0;0;0;0
2019-12-26 12:00:00;39;59;37;60;43;13;0;1;5;0;0;12;0
2019-12-26 12:15:00;36;55;38;66;49;5;0;1;4;0;0;0;0
2019-12-26 12:30:00;25;44;40;46;50;14;0;0;7;0;0;0;0
2019-12-26 12:45:00;26;37;28;49;51;10;0;0;3;0;0;4;0
2019-12-26 13:00:00;27;35;31;62;43;14;0;0;0;0;0;0;0
2019-12-26 13:15:00;26;38;41;66;44;10;0;1;0;2;0;0;0
2019-12-26 13:30:00;22;43;33;64;48;12;0;0;4;0;3;0;0
2019-12-26 13:45:00;38;50;33;77;50;12;0;0;4;0;0;1;1
2019-12-26 14:00:00;32;47;28;77;63;12;0;0;0;0;0;0;0
2019-12-26 14:15:00;25;51;34;74;61;10;0;0;10;0;2;5;2
2019-12-26 14:30:00;32;63;48;77;54;13;0;0;11;0;1;0;0
2019-12-26 14:45:00;32;46;36;69;68;14;0;1;4;0;0;6;0
2019-12-26 15:00:00;36;59;26;73;57;11;0;0;9;0;0;0;0
2019-12-26 15:15:00;32;52;38;72;59;9;0;0;11;1;1;0;0
2019-12-26 15:30:00;29;39;35;66;46;12;0;1;0;0;0;2;0
2019-12-26 15:45:00;24;52;29;65;57;11;0;0;2;0;0;0;0
2019-12-26 16:00:00;22;45;40;62;53;18;0;2;1;0;0;0;0
2019-12-26 16:15:00;28;39;29;71;68;8;0;1;16;0;0;0;0
2019-12-26 16:30:00;31;48;34;59;59;13;0;0;10;0;0;2;0
2019-12-26 16:45:00;37;69;35;70;53;8;0;1;8;0;0;3;0
2019-12-26 17:00:00;29;49;27;66;57;10;0;2;0;0;0;21;64
2019-12-26 17:15:00;30;42;29;51;53;10;0;1;1;0;0;0;0
2019-12-26 17:30:00;30;54;39;62;49;8;0;0;21;0;0;0;0
2019-12-26 17:45:00;25;40;34;77;58;16;0;0;2;0;0;0;0
2019-12-26 18:00:00;26;47;34;57;43;9;0;2;1;0;0;1;0
2019-12-26 18:15:00;23;37;18;45;49;9;0;0;2;4;0;0;4
2019-12-26 18:30:00;20;41;30;48;52;9;0;0;4;3;0;0;0
2019-12-26 18:45:00;18;40;30;54;39;2;0;0;0;0;0;0;0
2019-12-26 19:00:00;25;41;21;54;44;11;0;0;0;0;0;0;0
2019-12-26 19:15:00;17;27;26;54;43;9;0;1;1;0;0;0;0
2019-12-26 19:30:00;23;39;17;49;34;11;0;0;4;0;1;0;0
2019-12-26 19:45:00;24;28;19;39;31;4;0;0;4;0;0;0;0
2019-12-26 20:00:00;15;28;18;29;28;5;0;1;0;0;0;0;0
2019-12-26 20:15:00;14;31;21;40;37;7;0;0;4;0;0;0;0
2019-12-26 20:30:00;14;31;18;42;33;1;0;0;1;0;0;0;0
2019-12-26 20:45:00;17;36;14;28;32;1;0;1;0;0;0;0;0
2019-12-26 21:00:00;17;27;25;39;30;3;0;0;0;0;0;0;0
2019-12-26 21:15:00;20;28;16;40;30;3;0;0;0;0;0;0;0
2019-12-26 21:30:00;17;27;19;55;46;1;0;0;0;0;0;0;1
