DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-10-04 00:00:00;9;9;1;2;3;8;9;10;2;4;0;0
2019-10-04 00:15:00;10;8;0;4;5;9;6;3;9;5;0;0
2019-10-04 00:30:00;9;6;1;0;0;6;7;6;4;1;0;0
2019-10-04 00:45:00;7;3;0;0;0;8;8;3;3;1;0;0
2019-10-04 01:00:00;5;5;0;0;1;15;5;2;1;2;0;0
2019-10-04 01:15:00;12;5;2;0;1;7;9;2;3;0;0;0
2019-10-04 01:30:00;5;4;0;0;1;4;2;3;6;2;0;0
2019-10-04 01:45:00;3;2;0;0;0;3;4;2;2;0;0;0
2019-10-04 02:00:00;3;0;0;2;4;2;3;4;1;2;0;0
2019-10-04 02:15:00;2;4;1;1;1;5;6;3;2;4;0;0
2019-10-04 02:30:00;5;2;0;1;1;2;1;0;4;0;0;0
2019-10-04 02:45:00;8;3;0;0;0;4;1;2;2;3;0;0
2019-10-04 03:00:00;2;4;0;0;0;3;2;3;3;1;0;0
2019-10-04 03:15:00;2;5;0;0;0;7;4;0;1;0;0;0
2019-10-04 03:30:00;2;3;0;0;1;6;6;1;5;1;0;0
2019-10-04 03:45:00;4;3;1;0;1;2;6;3;2;3;0;0
2019-10-04 04:00:00;5;6;0;1;1;3;5;3;3;1;0;0
2019-10-04 04:15:00;4;5;0;0;1;10;6;1;3;2;0;0
2019-10-04 04:30:00;5;9;0;0;1;7;4;1;5;2;0;0
2019-10-04 04:45:00;5;6;1;3;4;8;7;3;3;2;0;0
2019-10-04 05:00:00;9;3;0;2;2;10;9;3;6;2;0;0
2019-10-04 05:15:00;23;10;1;2;4;20;14;5;14;5;0;0
2019-10-04 05:30:00;31;14;0;3;5;24;22;11;27;4;1;0
2019-10-04 05:45:00;22;14;1;5;8;43;39;24;23;8;1;1
2019-10-04 06:00:00;36;11;2;5;10;37;33;18;18;15;7;0
2019-10-04 06:15:00;33;16;3;6;8;48;47;32;39;26;1;0
2019-10-04 06:30:00;46;23;3;5;6;60;55;41;38;16;0;0
2019-10-04 06:45:00;38;23;2;9;14;68;60;48;45;7;0;0
2019-10-04 07:00:00;47;22;2;19;17;125;101;76;37;15;1;3
2019-10-04 07:15:00;47;24;2;19;20;121;95;97;50;23;6;29
2019-10-04 07:30:00;58;37;3;21;25;123;91;83;53;24;10;5
2019-10-04 07:45:00;81;54;8;17;24;111;71;86;74;61;9;1
2019-10-04 08:00:00;58;39;5;6;9;77;61;55;62;34;5;34
2019-10-04 08:15:00;60;33;3;9;8;77;75;60;47;53;1;1
2019-10-04 08:30:00;55;29;1;11;15;79;80;70;49;18;2;14
2019-10-04 08:45:00;58;39;3;13;18;81;73;72;81;13;6;6
2019-10-04 09:00:00;67;49;2;10;15;75;59;69;68;18;1;7
2019-10-04 09:15:00;70;37;2;7;14;67;74;69;63;17;4;9
2019-10-04 09:30:00;79;41;5;8;15;96;77;74;83;24;4;1
2019-10-04 09:45:00;85;53;7;17;27;85;77;52;75;21;4;6
2019-10-04 10:00:00;83;57;5;14;16;92;80;72;101;15;2;9
2019-10-04 10:15:00;76;50;4;12;12;66;80;59;82;16;10;4
2019-10-04 10:30:00;90;57;4;17;19;96;65;70;88;12;4;13
2019-10-04 10:45:00;66;55;6;19;21;88;80;66;112;22;5;3
2019-10-04 11:00:00;71;49;4;14;18;69;47;65;113;19;6;8
2019-10-04 11:15:00;89;51;6;19;24;89;72;70;105;24;7;3
2019-10-04 11:30:00;100;66;6;17;22;81;77;59;94;25;1;0
2019-10-04 11:45:00;89;64;4;14;21;88;76;69;96;18;6;7
2019-10-04 12:00:00;93;62;7;14;18;88;75;73;101;22;1;2
2019-10-04 12:15:00;110;64;8;16;17;89;87;64;86;21;6;4
2019-10-04 12:30:00;113;76;3;17;19;93;84;67;114;16;3;1
2019-10-04 12:45:00;107;65;4;12;19;118;75;77;98;22;9;0
2019-10-04 13:00:00;124;82;7;14;22;118;71;73;104;20;12;12
2019-10-04 13:15:00;130;118;4;11;14;113;72;81;137;21;9;17
2019-10-04 13:30:00;108;66;8;14;19;99;81;73;109;20;14;15
2019-10-04 13:45:00;93;67;6;12;14;94;79;62;111;15;6;13
2019-10-04 14:00:00;107;82;9;17;18;105;92;76;132;17;9;22
2019-10-04 14:15:00;116;78;6;16;22;100;57;70;105;17;4;5
2019-10-04 14:30:00;120;92;5;12;16;104;73;69;97;12;6;11
2019-10-04 14:45:00;114;67;1;15;20;98;78;82;90;19;5;12
2019-10-04 15:00:00;112;77;4;12;25;100;58;80;113;14;2;10
2019-10-04 15:15:00;114;70;7;25;30;96;69;72;91;18;10;15
2019-10-04 15:30:00;100;64;10;17;27;102;86;68;114;21;7;33
2019-10-04 15:45:00;98;65;8;20;24;92;70;69;91;20;4;0
2019-10-04 16:00:00;86;65;6;7;20;106;78;68;98;14;3;14
2019-10-04 16:15:00;117;80;3;16;19;94;66;63;102;23;7;107
2019-10-04 16:30:00;99;80;6;17;19;97;77;61;110;18;4;50
2019-10-04 16:45:00;95;68;7;13;20;94;75;64;99;22;3;14
2019-10-04 17:00:00;122;83;4;21;26;99;79;79;89;17;11;27
2019-10-04 17:15:00;90;58;7;16;21;94;71;69;108;25;3;26
2019-10-04 17:30:00;93;61;5;12;19;100;76;68;93;26;1;11
2019-10-04 17:45:00;85;53;5;14;18;98;72;74;74;24;3;5
2019-10-04 18:00:00;103;54;2;10;14;91;68;58;93;19;3;2
2019-10-04 18:15:00;94;61;7;6;10;92;66;67;62;16;9;5
2019-10-04 18:30:00;81;49;7;10;13;84;70;77;68;16;4;17
2019-10-04 18:45:00;74;45;4;8;11;73;68;74;58;14;1;17
2019-10-04 19:00:00;57;39;5;13;21;68;79;59;55;17;4;5
2019-10-04 19:15:00;55;41;2;6;12;65;61;59;69;11;2;9
2019-10-04 19:30:00;56;39;1;7;9;59;67;49;56;11;4;8
2019-10-04 19:45:00;57;35;4;7;11;66;56;48;40;17;5;9
2019-10-04 20:00:00;57;38;4;7;11;65;76;57;48;16;7;10
2019-10-04 20:15:00;64;34;5;6;9;65;48;45;43;12;7;3
2019-10-04 20:30:00;42;32;5;4;14;52;44;31;32;5;1;0
2019-10-04 20:45:00;54;26;5;5;17;44;51;32;28;8;0;0
2019-10-04 21:00:00;46;36;2;7;10;33;30;24;19;11;0;0
2019-10-04 21:15:00;38;17;1;1;6;42;39;24;36;22;0;0
2019-10-04 21:30:00;46;28;2;3;5;31;28;18;26;11;0;0
2019-10-04 21:45:00;31;19;2;0;9;28;28;18;39;12;0;0
2019-10-04 22:00:00;37;32;1;4;2;38;38;20;74;9;1;0
2019-10-04 22:15:00;83;44;6;2;9;34;33;23;53;10;0;0
2019-10-04 22:30:00;40;21;2;3;7;33;25;15;23;10;0;0
2019-10-04 22:45:00;39;20;4;7;8;23;24;22;21;7;0;0
2019-10-04 23:00:00;40;19;1;4;5;21;24;12;17;8;0;0
2019-10-04 23:15:00;24;9;3;5;9;38;21;14;16;8;0;0
2019-10-04 23:30:00;32;22;0;3;6;20;12;5;12;8;0;0
2019-10-04 23:45:00;38;17;0;3;5;36;20;9;10;7;0;0
