DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-10-18 00:00:00;15;4;0;0;0;0;0;0;0;1;0;0
2019-10-18 00:15:00;30;8;0;0;0;0;0;0;0;0;0;0
2019-10-18 00:30:00;22;12;0;0;0;0;0;0;0;0;0;0
2019-10-18 00:45:00;12;3;0;0;0;0;0;0;0;0;0;0
2019-10-18 01:00:00;17;9;0;0;0;0;0;0;0;0;0;0
2019-10-18 01:15:00;13;4;0;0;0;0;0;0;0;1;0;0
2019-10-18 01:30:00;7;0;0;0;0;0;0;0;0;0;0;0
2019-10-18 01:45:00;14;7;0;0;0;0;0;0;0;0;0;0
2019-10-18 02:00:00;9;5;0;0;0;0;0;0;0;0;0;0
2019-10-18 02:15:00;14;6;0;0;0;0;0;0;1;0;0;0
2019-10-18 02:30:00;11;6;0;0;0;0;0;0;0;0;0;0
2019-10-18 02:45:00;11;4;0;0;0;0;0;0;0;0;0;0
2019-10-18 03:00:00;11;5;0;0;0;0;0;0;0;0;0;0
2019-10-18 03:15:00;14;7;0;0;0;0;0;0;0;0;0;0
2019-10-18 03:30:00;5;3;0;0;0;0;0;0;0;0;0;0
2019-10-18 03:45:00;18;5;0;0;0;0;0;0;0;0;0;0
2019-10-18 04:00:00;25;8;0;0;0;0;0;0;0;0;0;0
2019-10-18 04:15:00;59;13;0;0;0;0;0;0;0;0;0;0
2019-10-18 04:30:00;43;13;0;0;0;0;0;0;0;0;0;0
2019-10-18 04:45:00;44;11;0;0;0;0;0;0;0;0;0;0
2019-10-18 05:00:00;77;34;0;0;0;0;0;0;0;1;0;0
2019-10-18 05:15:00;132;69;0;0;0;0;0;0;0;0;0;0
2019-10-18 05:30:00;126;63;0;0;0;0;0;0;0;1;0;0
2019-10-18 05:45:00;200;111;0;0;0;0;0;0;0;2;0;0
2019-10-18 06:00:00;158;78;0;0;0;0;0;0;0;0;0;0
2019-10-18 06:15:00;245;158;0;0;0;0;0;0;0;1;0;0
2019-10-18 06:30:00;223;193;0;0;0;0;0;0;0;2;0;0
2019-10-18 06:45:00;298;254;0;0;0;0;0;0;0;3;0;0
2019-10-18 07:00:00;226;212;0;0;0;0;1;1;0;1;0;0
2019-10-18 07:15:00;340;342;0;0;0;1;2;2;0;1;0;0
2019-10-18 07:30:00;263;205;0;0;0;2;2;0;0;1;0;0
2019-10-18 07:45:00;330;248;1;0;0;2;2;0;0;1;0;0
2019-10-18 08:00:00;268;191;0;0;0;2;2;1;0;1;0;0
2019-10-18 08:15:00;249;197;0;0;0;0;0;0;0;2;0;0
2019-10-18 08:30:00;220;168;0;0;0;0;0;0;0;2;0;0
2019-10-18 08:45:00;250;151;0;0;0;0;0;0;0;4;0;0
2019-10-18 09:00:00;178;106;0;0;0;0;0;0;0;0;0;0
2019-10-18 09:15:00;214;132;1;0;1;0;0;0;0;3;0;0
2019-10-18 09:30:00;187;101;0;0;0;0;0;0;0;1;0;0
2019-10-18 09:45:00;232;120;0;0;0;0;0;0;0;1;0;0
2019-10-18 10:00:00;206;92;0;0;0;0;0;0;0;0;0;0
2019-10-18 10:15:00;210;84;0;0;0;0;0;0;0;2;0;0
2019-10-18 10:30:00;188;75;1;0;0;0;0;1;0;6;0;0
2019-10-18 10:45:00;253;119;0;0;0;0;0;0;0;2;0;0
2019-10-18 11:00:00;236;92;0;0;0;0;0;0;0;4;0;0
2019-10-18 11:15:00;233;106;0;0;0;0;0;1;0;0;0;0
2019-10-18 11:30:00;239;121;0;0;0;0;0;1;0;2;0;0
2019-10-18 11:45:00;318;139;0;0;0;0;0;0;0;3;0;0
2019-10-18 12:00:00;276;111;0;0;0;0;0;0;1;5;0;0
2019-10-18 12:15:00;367;137;0;0;0;0;0;0;0;2;0;0
2019-10-18 12:30:00;321;135;0;0;0;0;0;0;0;2;0;0
2019-10-18 12:45:00;420;145;0;0;0;0;0;0;0;9;1;0
2019-10-18 13:00:00;360;140;0;0;0;0;0;0;0;3;0;0
2019-10-18 13:15:00;447;145;0;0;0;0;0;0;2;6;0;0
2019-10-18 13:30:00;370;142;0;0;0;0;0;0;1;3;0;0
2019-10-18 13:45:00;385;158;0;0;0;0;0;0;0;7;0;0
2019-10-18 14:00:00;344;135;0;0;0;0;0;0;1;5;0;0
2019-10-18 14:15:00;423;174;0;0;0;0;0;0;0;4;0;0
2019-10-18 14:30:00;390;134;0;0;0;0;0;0;0;1;0;0
2019-10-18 14:45:00;426;145;0;0;0;0;0;0;0;5;0;0
2019-10-18 15:00:00;374;119;0;0;0;0;0;0;0;8;0;0
2019-10-18 15:15:00;426;165;0;0;0;0;0;0;0;5;0;0
2019-10-18 15:30:00;379;126;0;0;0;0;0;0;0;2;0;0
2019-10-18 15:45:00;428;150;0;0;0;0;0;0;0;3;0;0
2019-10-18 16:00:00;359;129;0;0;0;0;0;0;0;8;0;0
2019-10-18 16:15:00;381;126;0;0;0;0;0;0;0;10;0;0
2019-10-18 16:30:00;364;145;0;0;0;0;0;0;0;4;0;0
2019-10-18 16:45:00;377;175;0;0;0;0;0;0;0;5;0;0
2019-10-18 17:00:00;314;152;0;0;0;0;0;0;1;4;0;0
2019-10-18 17:15:00;382;148;0;0;0;0;0;0;0;2;0;0
2019-10-18 17:30:00;292;159;0;0;0;0;0;0;0;3;0;0
2019-10-18 17:45:00;347;152;0;0;0;0;0;0;2;1;0;0
2019-10-18 18:00:00;280;122;0;0;0;0;0;0;0;3;0;0
2019-10-18 18:15:00;346;163;0;0;0;0;0;0;0;4;0;0
2019-10-18 18:30:00;230;140;0;0;0;0;0;0;0;2;0;0
2019-10-18 18:45:00;267;149;0;0;0;0;0;0;0;5;0;0
2019-10-18 19:00:00;194;119;0;0;0;0;0;0;0;3;0;0
2019-10-18 19:15:00;249;119;0;0;0;0;0;0;0;6;0;0
2019-10-18 19:30:00;171;91;0;0;0;0;0;0;0;1;0;0
2019-10-18 19:45:00;225;114;0;0;0;0;0;0;0;3;0;0
2019-10-18 20:00:00;178;87;0;0;0;0;0;0;0;3;0;0
2019-10-18 20:15:00;183;96;0;0;0;0;0;0;0;0;0;0
2019-10-18 20:30:00;152;59;0;0;0;0;0;0;0;1;0;0
2019-10-18 20:45:00;143;68;0;0;0;0;0;0;0;2;0;0
2019-10-18 21:00:00;125;47;0;0;0;0;0;0;0;2;0;0
2019-10-18 21:15:00;160;46;0;0;0;0;0;0;0;0;0;0
2019-10-18 21:30:00;95;34;0;0;0;0;0;0;0;3;0;0
2019-10-18 21:45:00;135;46;0;0;0;0;0;0;0;0;0;0
2019-10-18 22:00:00;159;41;0;0;0;0;0;0;0;2;0;0
2019-10-18 22:15:00;166;52;0;0;0;0;0;0;0;2;0;0
2019-10-18 22:30:00;106;37;0;0;0;0;0;0;0;1;0;0
2019-10-18 22:45:00;102;32;0;0;0;0;0;0;0;1;0;0
2019-10-18 23:00:00;88;20;0;0;0;0;0;0;0;1;0;0
2019-10-18 23:15:00;79;31;0;0;0;0;0;0;0;3;0;0
2019-10-18 23:30:00;53;19;0;0;0;0;0;0;0;2;0;0
2019-10-18 23:45:00;68;30;2;0;0;0;0;0;0;0;0;0
