DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-06-05 00:00:00;8;10;1;1;1;7;10;11
2020-06-05 00:15:00;10;12;2;2;1;4;16;6
2020-06-05 00:30:00;9;7;1;0;0;1;13;12
2020-06-05 00:45:00;7;3;2;0;0;1;10;5
2020-06-05 01:00:00;0;4;2;0;1;5;10;9
2020-06-05 01:15:00;7;5;1;2;2;5;9;4
2020-06-05 01:30:00;8;7;2;0;0;4;7;4
2020-06-05 01:45:00;7;2;1;1;1;6;9;3
2020-06-05 02:00:00;8;4;4;1;1;2;5;2
2020-06-05 02:15:00;10;5;1;0;0;1;8;3
2020-06-05 02:30:00;14;9;1;1;0;4;7;6
2020-06-05 02:45:00;10;3;2;2;2;4;9;5
2020-06-05 03:00:00;7;8;0;1;1;4;12;6
2020-06-05 03:15:00;6;3;1;1;2;5;12;9
2020-06-05 03:30:00;8;3;1;1;0;2;7;0
2020-06-05 03:45:00;11;8;4;1;1;3;10;4
2020-06-05 04:00:00;4;3;3;1;1;1;9;8
2020-06-05 04:15:00;18;8;1;2;2;5;14;9
2020-06-05 04:30:00;17;9;2;2;3;9;14;7
2020-06-05 04:45:00;30;20;3;2;2;8;31;15
2020-06-05 05:00:00;35;15;3;4;5;11;53;35
2020-06-05 05:15:00;39;24;6;2;12;14;64;27
2020-06-05 05:30:00;46;39;20;4;18;16;52;29
2020-06-05 05:45:00;88;65;26;3;20;29;71;37
2020-06-05 06:00:00;67;53;9;4;15;28;60;53
2020-06-05 06:15:00;79;60;12;5;15;53;83;55
2020-06-05 06:30:00;112;108;28;13;15;72;77;61
2020-06-05 06:45:00;127;141;27;17;32;86;84;59
2020-06-05 07:00:00;116;89;19;15;32;66;91;63
2020-06-05 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 07:30:00;118;110;24;9;36;64;79;55
2020-06-05 07:45:00;129;140;31;20;27;93;107;75
2020-06-05 08:00:00;93;89;21;9;80;64;98;68
2020-06-05 08:15:00;109;88;24;19;127;73;83;63
2020-06-05 08:30:00;109;110;23;13;28;65;102;65
2020-06-05 08:45:00;98;87;30;18;27;64;95;64
2020-06-05 09:00:00;106;94;31;12;16;59;94;56
2020-06-05 09:15:00;111;105;24;8;8;48;101;73
2020-06-05 09:30:00;126;107;17;16;17;59;98;80
2020-06-05 09:45:00;118;127;16;22;20;65;125;79
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;138;153;31;12;8;59;112;92
2020-06-05 10:30:00;148;125;42;14;11;72;140;91
2020-06-05 10:45:00;134;124;44;18;16;75;125;97
2020-06-05 11:00:00;141;116;56;15;15;64;131;100
2020-06-05 11:15:00;141;147;42;12;16;53;141;103
2020-06-05 11:45:00;151;149;42;18;18;71;140;102
2020-06-05 12:00:00;167;145;62;21;17;82;162;119
2020-06-05 12:15:00;136;145;49;15;14;78;162;133
2020-06-05 12:30:00;125;142;42;14;14;75;153;97
2020-06-05 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 13:00:00;144;139;36;14;24;79;161;118
2020-06-05 13:15:00;166;159;31;18;19;87;161;105
2020-06-05 13:30:00;139;128;43;18;17;70;166;116
2020-06-05 13:45:00;144;144;33;16;24;75;165;128
2020-06-05 14:00:00;136;143;35;22;28;91;156;113
2020-06-05 14:15:00;159;180;44;19;22;82;161;119
2020-06-05 14:30:00;153;167;52;18;24;67;167;121
2020-06-05 14:45:00;165;163;37;32;21;89;135;92
2020-06-05 15:00:00;171;164;46;17;18;71;143;121
