DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-04-10 00:00:00;4;2;0;0;6;1;0;5;3;0;0
2020-04-10 00:15:00;2;2;1;0;4;2;2;6;2;0;0
2020-04-10 00:30:00;5;5;0;0;4;4;0;3;3;0;0
2020-04-10 00:45:00;1;2;0;0;5;3;0;5;3;0;0
2020-04-10 01:00:00;1;0;0;0;1;1;0;1;3;0;0
2020-04-10 01:15:00;0;0;0;0;3;1;0;2;1;0;0
2020-04-10 01:30:00;0;1;0;0;1;1;0;3;1;0;0
2020-04-10 01:45:00;1;1;0;0;1;3;2;2;2;0;0
2020-04-10 02:00:00;1;2;0;0;0;0;0;1;0;0;0
2020-04-10 02:15:00;0;0;0;0;1;0;0;1;0;0;0
2020-04-10 02:30:00;0;1;0;0;1;1;0;1;1;0;0
2020-04-10 02:45:00;1;1;0;0;0;1;0;0;1;0;0
2020-04-10 03:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 03:15:00;0;0;0;0;4;2;0;4;2;0;0
2020-04-10 03:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 03:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 04:00:00;3;2;0;0;1;3;1;1;5;0;0
2020-04-10 04:15:00;0;0;0;2;4;0;0;4;2;0;0
2020-04-10 04:30:00;2;3;0;1;5;1;0;4;2;0;0
2020-04-10 04:45:00;1;2;1;1;1;1;0;1;1;0;0
2020-04-10 05:00:00;2;0;0;3;1;0;0;1;0;0;0
2020-04-10 05:15:00;1;4;0;0;5;3;1;4;5;0;0
2020-04-10 05:30:00;4;6;1;1;7;7;0;8;6;0;0
2020-04-10 05:45:00;6;7;1;3;3;1;0;4;1;0;0
2020-04-10 06:00:00;5;4;0;1;6;0;0;6;0;0;0
2020-04-10 06:15:00;1;3;1;0;8;5;0;7;6;0;0
2020-04-10 06:30:00;0;4;2;1;6;4;0;6;5;0;0
2020-04-10 06:45:00;6;4;0;0;5;2;0;5;3;0;0
2020-04-10 07:00:00;9;5;0;1;10;4;0;9;4;0;0
2020-04-10 07:15:00;1;4;0;0;5;1;0;6;3;0;0
2020-04-10 07:30:00;6;6;0;0;5;2;0;5;4;0;0
2020-04-10 07:45:00;9;8;0;0;4;1;0;4;2;0;0
