DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-02 00:00:00;5;4;1;1;3;2;1;2;2;0;0;0;0;0;0;0;0
2020-03-02 00:15:00;3;4;5;2;7;1;2;2;3;0;0;0;0;0;0;0;0
2020-03-02 00:30:00;2;3;4;1;3;0;4;1;4;0;0;0;0;0;0;0;0
2020-03-02 00:45:00;2;4;0;1;1;0;2;1;3;0;0;0;0;0;0;0;0
2020-03-02 01:00:00;0;2;6;1;3;1;1;1;1;0;0;0;0;0;0;0;0
2020-03-02 01:15:00;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-02 01:30:00;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-02 01:45:00;0;0;0;0;1;1;2;2;2;0;0;0;0;0;0;0;0
2020-03-02 02:00:00;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-02 02:15:00;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-02 02:30:00;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-02 02:45:00;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0
2020-03-02 03:00:00;0;0;0;0;0;0;2;0;2;1;1;0;0;0;0;0;0
2020-03-02 03:15:00;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-03-02 03:30:00;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-02 03:45:00;2;4;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-03-02 04:00:00;0;0;0;0;0;0;2;2;4;0;0;0;0;0;0;0;0
2020-03-02 04:15:00;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0
2020-03-02 04:30:00;1;2;0;0;0;0;2;3;4;0;0;0;0;0;0;0;0
2020-03-02 04:45:00;5;5;0;0;0;0;2;4;5;0;0;0;0;0;0;0;0
2020-03-02 05:00:00;4;5;1;1;0;0;10;14;15;0;0;0;0;0;0;0;0
2020-03-02 05:15:00;3;2;2;0;1;0;21;29;31;0;0;0;0;0;0;0;0
