DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-16 00:00:00;4;8;3;2;3;3;3;2;4;0;1;2;0;0;2;0;0
2020-03-16 00:15:00;2;3;0;0;1;0;4;3;4;0;0;0;0;0;0;0;0
2020-03-16 00:30:00;0;1;2;1;2;2;1;0;1;1;0;0;0;0;0;0;0
2020-03-16 00:45:00;3;4;2;0;2;1;0;3;3;0;0;0;0;0;0;0;0
2020-03-16 01:00:00;0;0;6;2;4;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-16 01:15:00;0;0;5;2;2;2;2;2;2;0;0;0;0;0;0;0;0
2020-03-16 01:30:00;2;2;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-16 01:45:00;4;2;1;2;1;1;0;1;1;0;0;0;0;0;0;0;0
2020-03-16 02:00:00;1;1;2;0;1;0;4;3;4;0;0;0;0;0;0;0;0
2020-03-16 02:15:00;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-03-16 02:30:00;2;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0
2020-03-16 02:45:00;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-16 03:00:00;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-03-16 03:15:00;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-16 03:30:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-03-16 03:45:00;0;0;1;0;2;0;0;0;0;2;2;0;0;0;0;0;0
2020-03-16 04:00:00;1;0;1;0;2;0;1;2;2;1;1;0;0;0;0;0;0
2020-03-16 04:15:00;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-03-16 04:30:00;1;1;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-03-16 04:45:00;3;2;0;0;0;0;5;7;7;0;0;0;0;0;0;0;0
2020-03-16 05:00:00;1;2;1;1;0;0;8;13;13;0;0;0;0;0;0;0;0
2020-03-16 05:15:00;1;2;1;1;1;0;14;27;27;1;1;0;0;0;0;0;0
2020-03-16 05:30:00;5;8;1;0;1;0;12;25;30;1;1;0;0;0;0;0;0
2020-03-16 05:45:00;16;10;2;3;0;1;11;24;27;0;0;0;0;0;0;0;0
2020-03-16 06:00:00;12;13;1;0;0;0;15;17;19;0;0;0;0;0;0;0;0
2020-03-16 06:15:00;11;5;0;0;1;4;15;27;27;0;0;0;0;0;0;0;0
2020-03-16 06:30:00;18;16;5;2;3;4;19;28;30;2;2;0;0;0;0;0;0
2020-03-16 06:45:00;18;10;7;9;3;3;19;33;34;0;0;0;0;0;0;0;0
2020-03-16 07:00:00;29;23;6;6;7;2;33;45;50;0;0;0;0;0;0;0;0
2020-03-16 07:15:00;42;23;2;4;5;2;28;54;56;0;0;0;0;0;0;0;0
2020-03-16 07:30:00;55;39;8;5;4;2;26;39;41;0;0;0;0;0;0;0;0
2020-03-16 07:45:00;38;30;4;1;4;3;23;40;42;0;1;1;0;0;0;0;0
2020-03-16 08:00:00;42;28;9;6;5;5;28;37;39;2;3;0;0;0;2;0;0
2020-03-16 08:15:00;49;45;11;4;5;6;29;52;56;1;1;0;0;0;0;0;0
2020-03-16 08:30:00;61;52;15;12;9;10;25;33;38;0;0;0;0;0;0;0;0
2020-03-16 08:45:00;54;48;24;12;11;5;29;47;48;2;2;1;0;0;0;0;0
2020-03-16 09:00:00;60;70;19;15;10;9;38;60;59;5;4;1;0;0;1;0;0
2020-03-16 09:15:00;61;66;16;11;6;5;38;47;49;5;7;0;0;0;2;0;0
2020-03-16 09:30:00;70;56;29;22;16;10;42;67;69;7;3;2;0;0;2;0;0
2020-03-16 09:45:00;61;43;36;14;18;12;33;63;59;24;10;0;0;0;0;0;0
2020-03-16 10:00:00;66;49;23;19;10;14;43;66;64;20;10;4;0;0;2;0;0
2020-03-16 10:15:00;56;59;33;18;13;15;41;69;66;13;8;5;0;0;2;0;0
2020-03-16 10:30:00;69;52;48;20;18;15;39;69;69;13;9;0;0;0;0;0;0
2020-03-16 10:45:00;60;58;41;33;18;13;47;67;61;19;10;1;0;0;3;0;0
2020-03-16 11:00:00;67;57;43;24;18;16;46;68;66;17;34;2;0;0;2;0;0
2020-03-16 11:15:00;67;45;42;19;16;18;40;61;58;19;9;1;0;0;0;0;0
2020-03-16 11:30:00;65;53;59;28;13;22;46;70;72;20;10;1;0;0;1;0;0
2020-03-16 11:45:00;62;60;47;27;15;13;52;75;64;18;10;4;0;0;1;0;0
2020-03-16 12:00:00;57;61;49;32;13;14;59;78;75;20;9;2;0;0;1;0;0
2020-03-16 12:15:00;65;54;41;23;15;16;49;73;74;22;13;2;0;0;4;0;0
2020-03-16 12:30:00;51;56;41;12;15;15;42;63;60;20;14;1;0;0;2;0;0
2020-03-16 12:45:00;62;41;46;26;19;13;45;65;64;20;14;7;0;0;9;0;0
2020-03-16 13:00:00;67;62;40;19;16;13;47;63;63;24;15;3;0;0;0;0;0
2020-03-16 13:15:00;51;48;42;19;12;12;41;59;62;15;5;9;0;0;1;0;0
2020-03-16 13:30:00;52;42;42;17;17;12;55;74;69;15;11;0;0;0;2;0;0
2020-03-16 13:45:00;63;52;46;20;15;14;41;63;63;13;7;0;0;0;4;0;0
2020-03-16 14:00:00;71;66;33;23;16;14;39;56;57;14;8;2;0;0;2;0;0
2020-03-16 14:15:00;88;72;45;20;17;18;42;66;61;23;13;1;0;0;1;0;0
2020-03-16 14:30:00;87;72;34;14;13;10;36;56;53;19;11;0;0;0;3;0;0
2020-03-16 14:45:00;63;63;34;17;18;10;27;50;49;14;8;0;0;0;5;0;0
2020-03-16 15:00:00;66;50;44;19;15;11;25;55;54;15;11;1;0;0;0;0;0
2020-03-16 15:15:00;79;62;43;24;17;11;37;67;61;23;7;0;0;0;0;0;0
2020-03-16 15:30:00;88;66;37;17;15;8;36;61;61;19;12;12;0;0;2;0;0
2020-03-16 15:45:00;80;69;49;22;19;16;38;75;70;15;4;3;0;0;1;0;0
2020-03-16 16:00:00;96;71;49;26;14;19;55;78;73;18;10;4;0;0;2;0;0
2020-03-16 16:15:00;88;68;39;19;15;12;35;78;76;23;15;2;0;0;2;0;0
2020-03-16 16:30:00;87;70;30;16;9;10;37;74;65;30;12;1;0;0;3;0;0
2020-03-16 16:45:00;84;78;51;28;14;14;39;83;85;27;21;2;0;0;1;0;0
2020-03-16 17:00:00;78;56;46;24;16;16;51;84;82;26;24;3;0;0;7;0;0
2020-03-16 17:15:00;82;65;53;22;14;13;46;87;81;30;24;1;0;0;0;0;0
2020-03-16 17:30:00;67;59;41;26;13;16;58;91;83;26;13;1;0;0;1;0;0
2020-03-16 17:45:00;62;58;49;27;15;17;42;73;68;19;14;1;0;0;1;0;0
2020-03-16 18:00:00;74;57;42;25;14;19;31;70;67;33;19;2;0;0;2;0;0
2020-03-16 18:15:00;59;59;58;32;16;19;41;69;64;20;11;4;0;0;0;0;0
2020-03-16 18:30:00;54;53;50;24;13;15;30;63;69;22;11;0;0;0;3;0;0
2020-03-16 18:45:00;50;45;52;22;17;11;39;61;61;21;11;4;0;0;2;0;0
2020-03-16 19:00:00;37;36;42;25;12;15;25;59;57;23;13;1;0;0;1;0;0
2020-03-16 19:15:00;41;35;48;22;17;13;23;52;52;24;9;1;0;0;2;0;0
2020-03-16 19:30:00;20;37;35;15;13;8;16;33;36;9;8;0;0;0;1;0;0
2020-03-16 19:45:00;16;25;40;22;11;10;19;28;27;12;6;0;0;0;0;0;0
2020-03-16 20:00:00;26;33;54;26;18;13;15;16;18;11;5;0;0;0;1;0;0
