DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-03-09 00:00:00;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0
2020-03-09 00:15:00;3;4;5;1;1;1;1;0;1;0;0;0;0;0;0
2020-03-09 00:30:00;2;0;0;2;2;3;2;0;3;0;0;0;0;0;0
2020-03-09 00:45:00;1;1;3;5;5;2;1;0;4;0;0;0;0;0;0
2020-03-09 01:00:00;2;3;3;1;1;1;1;1;2;0;0;0;0;0;0
2020-03-09 01:15:00;1;2;3;4;4;2;2;0;8;0;0;0;0;0;0
2020-03-09 01:30:00;3;3;5;2;1;2;2;0;3;0;0;0;0;0;0
2020-03-09 01:45:00;1;1;2;1;0;1;1;0;3;0;0;0;0;0;0
2020-03-09 02:00:00;6;0;1;1;1;0;0;0;2;0;0;0;0;0;0
2020-03-09 02:15:00;3;1;3;2;2;1;0;0;2;0;0;0;0;0;0
2020-03-09 02:30:00;1;0;0;4;4;0;1;0;1;0;0;0;0;0;0
2020-03-09 02:45:00;9;1;5;3;3;1;1;2;3;0;0;0;0;0;0
2020-03-09 03:00:00;1;3;3;1;1;0;2;0;4;0;0;0;0;0;0
2020-03-09 03:15:00;2;0;1;2;2;1;1;0;2;0;0;0;0;0;0
2020-03-09 03:30:00;2;0;1;1;1;0;0;0;2;0;0;0;0;0;0
2020-03-09 03:45:00;3;3;6;3;3;2;1;0;3;0;0;0;0;0;0
2020-03-09 04:00:00;7;4;4;3;3;3;1;2;5;0;0;0;0;0;0
2020-03-09 04:15:00;5;5;9;4;3;4;3;0;6;0;0;0;0;0;0
2020-03-09 04:30:00;10;5;6;1;1;3;3;2;8;0;0;0;0;0;0
2020-03-09 04:45:00;16;22;28;4;5;2;1;2;8;0;0;0;0;0;0
2020-03-09 05:00:00;10;46;46;3;2;4;3;4;21;0;0;0;0;0;0
2020-03-09 05:15:00;9;123;112;9;9;1;1;7;22;0;0;0;0;0;0
2020-03-09 05:30:00;34;108;107;11;11;6;6;7;65;0;0;0;0;0;0
2020-03-09 05:45:00;53;71;69;43;46;10;10;4;82;0;0;0;0;0;0
2020-03-09 06:00:00;59;62;58;43;46;13;15;0;67;0;0;0;0;0;0
2020-03-09 06:15:00;59;85;79;29;30;12;12;4;74;0;0;0;1;0;0
2020-03-09 06:30:00;76;108;108;39;41;3;0;2;129;0;0;0;1;0;0
2020-03-09 06:45:00;74;70;65;18;19;5;5;2;143;0;0;0;0;0;0
2020-03-09 07:00:00;110;64;68;20;21;10;9;1;131;0;0;0;0;0;0
2020-03-09 07:15:00;140;70;63;31;33;7;4;7;156;0;0;0;0;0;0
2020-03-09 07:30:00;114;86;81;27;30;16;15;9;129;0;0;3;1;0;0
2020-03-09 07:45:00;118;78;73;42;45;18;20;8;156;0;0;0;0;0;0
2020-03-09 08:00:00;92;74;72;28;31;13;13;12;136;0;0;0;2;0;0
2020-03-09 08:15:00;93;62;57;27;38;18;21;9;146;0;0;0;1;0;0
2020-03-09 08:30:00;92;36;39;30;31;20;19;9;145;0;0;3;2;0;0
2020-03-09 08:45:00;96;31;29;33;37;15;17;7;122;0;0;0;3;0;0
2020-03-09 09:00:00;85;31;28;18;18;16;18;2;109;0;0;0;0;0;0
2020-03-09 09:15:00;84;29;32;32;33;27;28;4;83;0;0;0;0;0;0
2020-03-09 09:30:00;112;34;33;24;28;16;18;5;93;0;0;0;0;0;0
2020-03-09 09:45:00;92;26;27;31;35;15;15;7;66;0;0;0;0;0;0
2020-03-09 10:00:00;74;29;35;34;36;20;22;7;65;0;0;0;1;0;0
2020-03-09 10:15:00;119;35;34;44;42;25;20;7;70;0;0;0;1;0;0
2020-03-09 10:30:00;101;22;27;40;41;18;19;5;84;0;0;0;0;0;0
2020-03-09 10:45:00;96;30;28;27;26;15;14;9;83;0;0;0;0;0;0
2020-03-09 11:00:00;91;23;26;36;41;14;14;7;82;0;0;0;0;0;0
2020-03-09 11:15:00;94;35;35;30;35;22;24;6;97;0;0;0;0;0;0
2020-03-09 11:30:00;89;30;34;32;32;19;21;11;99;0;0;0;0;0;0
2020-03-09 11:45:00;114;29;31;32;34;19;18;8;101;0;0;0;4;0;0
2020-03-09 12:00:00;104;25;24;39;42;15;14;4;88;0;0;0;0;0;0
2020-03-09 12:15:00;97;31;30;47;49;20;19;8;88;0;0;0;1;0;0
2020-03-09 12:30:00;89;40;36;36;41;23;26;7;86;0;0;1;3;0;0
2020-03-09 12:45:00;105;40;40;41;45;24;24;6;109;0;0;0;0;0;0
2020-03-09 13:00:00;97;45;44;34;37;27;30;9;79;0;0;0;0;0;0
2020-03-09 13:15:00;93;68;67;30;33;20;21;9;105;0;0;0;3;0;0
2020-03-09 13:30:00;79;91;93;42;43;16;17;8;90;0;0;0;0;0;0
2020-03-09 13:45:00;90;75;65;46;51;19;26;8;90;0;0;0;1;0;0
2020-03-09 14:00:00;104;43;46;78;88;39;48;5;78;0;0;2;0;0;0
2020-03-09 14:15:00;112;33;30;155;167;73;82;2;73;0;0;0;1;0;0
2020-03-09 14:30:00;138;35;29;119;131;47;44;4;77;0;0;2;2;0;0
2020-03-09 14:45:00;102;32;30;77;90;38;44;6;78;0;0;0;0;0;0
2020-03-09 15:00:00;124;31;34;69;72;42;46;9;80;0;0;0;5;0;0
2020-03-09 15:15:00;150;32;33;100;103;37;41;10;103;0;0;0;2;0;0
2020-03-09 15:30:00;182;36;36;71;76;44;53;7;71;0;0;0;0;0;0
2020-03-09 15:45:00;166;50;42;72;81;35;37;3;83;0;0;0;2;0;0
2020-03-09 16:00:00;161;44;37;69;75;52;52;6;70;0;0;0;2;0;0
2020-03-09 16:15:00;154;46;44;73;84;42;49;4;108;0;0;0;0;0;0
2020-03-09 16:30:00;202;46;44;62;62;39;43;4;86;0;0;0;4;0;0
2020-03-09 16:45:00;181;33;33;59;66;37;41;6;96;0;0;0;1;0;0
2020-03-09 17:00:00;187;28;26;45;54;35;38;4;89;0;0;0;0;0;0
2020-03-09 17:15:00;193;33;33;47;60;32;40;4;115;0;0;0;2;0;0
2020-03-09 17:30:00;163;29;25;49;49;32;36;7;94;0;0;0;3;0;0
2020-03-09 17:45:00;178;37;35;54;56;29;35;4;95;0;0;0;1;0;0
2020-03-09 18:00:00;129;23;23;41;43;32;32;5;72;0;0;0;2;0;0
2020-03-09 18:15:00;115;24;25;34;43;20;22;3;73;0;0;0;1;0;0
2020-03-09 18:30:00;110;16;13;28;25;22;28;5;81;0;0;0;0;0;0
2020-03-09 18:45:00;75;23;23;30;36;26;25;6;53;0;0;0;0;0;0
2020-03-09 19:00:00;87;15;14;30;33;16;15;3;48;0;0;0;0;0;0
2020-03-09 19:15:00;60;19;17;20;20;14;15;2;61;0;0;0;0;0;0
2020-03-09 19:30:00;45;25;26;13;13;5;5;5;64;0;0;0;0;0;0
2020-03-09 19:45:00;45;16;13;15;15;12;12;2;46;0;0;0;0;0;0
2020-03-09 20:00:00;38;17;21;9;9;6;5;1;38;0;0;0;0;0;0
2020-03-09 20:15:00;30;14;14;15;17;6;6;1;30;0;0;0;0;0;0
2020-03-09 20:30:00;20;14;13;9;9;3;3;4;31;0;0;0;0;0;0
2020-03-09 20:45:00;17;31;30;8;7;6;6;7;30;0;0;0;0;0;0
2020-03-09 21:00:00;13;64;60;15;17;4;3;3;28;0;0;0;0;0;0
2020-03-09 21:15:00;13;62;54;8;6;4;3;7;43;0;0;0;1;0;0
2020-03-09 21:30:00;14;34;38;10;16;5;5;5;37;0;0;0;0;0;0
2020-03-09 21:45:00;18;11;11;48;56;18;22;1;28;0;0;0;0;0;0
2020-03-09 22:00:00;27;5;7;102;111;34;36;0;13;0;0;0;1;0;0
2020-03-09 22:15:00;14;14;18;27;29;13;12;0;16;0;0;0;0;0;0
2020-03-09 22:30:00;11;9;9;6;6;5;4;1;22;0;0;0;0;0;0
2020-03-09 22:45:00;9;3;3;10;11;3;2;1;13;0;0;0;0;0;0
2020-03-09 23:00:00;19;7;8;5;5;1;1;0;11;0;0;0;0;0;0
2020-03-09 23:15:00;2;6;6;1;1;2;1;0;8;0;0;0;0;0;0
2020-03-09 23:30:00;7;2;3;2;2;4;3;0;1;0;0;0;0;0;0
2020-03-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
