DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-10 00:00:00;8;5;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 00:15:00;7;6;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 00:30:00;7;12;5;12;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-10 00:45:00;11;10;7;15;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:00:00;5;13;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:15:00;3;5;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:30:00;4;3;2;5;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:45:00;11;5;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:00:00;6;4;5;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:15:00;2;9;5;10;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:30:00;13;7;6;13;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:45:00;6;5;5;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:00:00;5;4;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:15:00;6;14;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:30:00;6;6;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:45:00;8;9;8;12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:00:00;10;13;5;17;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:15:00;21;20;7;21;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:30:00;17;26;9;27;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:45:00;19;43;17;46;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 05:00:00;42;103;30;101;6;5;5;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-10 05:15:00;61;122;20;114;6;6;6;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-10 05:30:00;79;118;16;92;6;6;6;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-10 05:45:00;67;98;20;93;3;7;2;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-10 06:00:00;102;104;18;104;4;5;5;3;3;0;0;1;0;0;0;0;0;0;0
2020-12-10 06:15:00;120;165;19;137;7;7;7;9;9;1;0;1;0;0;0;0;0;0;1
2020-12-10 06:30:00;131;206;27;178;6;5;5;6;6;0;0;2;0;0;0;0;0;0;1
2020-12-10 06:45:00;104;194;30;128;72;13;13;5;5;3;0;1;0;0;0;0;0;0;0
2020-12-10 07:00:00;135;183;59;155;8;9;9;13;13;6;0;14;0;0;0;0;0;0;0
2020-12-10 07:15:00;157;173;33;134;9;8;9;9;9;0;0;4;0;0;0;0;0;0;0
2020-12-10 07:30:00;154;203;31;177;6;6;6;14;14;1;0;28;0;0;0;0;0;0;0
