DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-31 00:00:00;5;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 00:15:00;3;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 00:30:00;4;8;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 00:45:00;3;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 01:00:00;5;6;3;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 01:15:00;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 01:30:00;6;4;2;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 01:45:00;1;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 02:00:00;6;2;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 02:15:00;5;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 02:30:00;5;6;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 02:45:00;4;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 03:00:00;6;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 03:15:00;2;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 03:30:00;4;7;4;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 03:45:00;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 04:00:00;5;3;4;6;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-31 04:15:00;3;3;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-31 04:30:00;2;22;10;22;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 04:45:00;8;8;3;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 05:00:00;14;14;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 05:15:00;14;11;5;12;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 05:30:00;12;34;8;27;3;3;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-31 05:45:00;19;21;11;23;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-31 06:00:00;15;18;7;20;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-31 06:15:00;10;22;5;20;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-31 06:30:00;19;35;7;27;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 06:45:00;20;35;12;36;4;4;5;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-31 07:00:00;19;34;11;31;5;4;4;2;2;0;0;2;0;0;0;0;0;0;0
2020-12-31 07:15:00;34;36;9;37;6;7;7;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-31 07:30:00;30;55;10;52;6;35;5;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-31 07:45:00;31;36;9;38;10;11;13;2;2;0;0;1;0;0;0;0;0;0;0
2020-12-31 08:00:00;34;39;7;41;16;19;19;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-31 08:15:00;43;51;11;50;8;9;10;4;4;3;0;0;0;0;0;0;0;0;0
2020-12-31 08:30:00;58;81;19;67;16;16;17;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-31 08:45:00;69;75;10;67;19;17;22;2;2;3;0;1;0;0;0;0;0;0;0
2020-12-31 09:00:00;75;72;16;68;13;19;21;5;5;4;0;1;0;0;0;0;0;0;0
2020-12-31 09:15:00;90;78;14;72;11;12;23;4;4;5;0;1;0;0;0;0;0;1;0
2020-12-31 09:30:00;91;86;12;72;22;22;24;6;5;3;0;4;0;0;0;0;0;0;0
2020-12-31 09:45:00;96;96;12;82;22;23;26;9;8;1;0;3;0;0;0;0;0;0;3
2020-12-31 10:00:00;83;85;10;64;27;36;29;8;8;6;0;1;0;0;0;0;0;0;0
2020-12-31 10:15:00;110;110;11;86;24;24;25;8;8;1;0;5;0;0;0;0;0;0;0
2020-12-31 10:30:00;132;124;20;110;27;29;29;5;5;5;0;5;0;0;0;0;0;0;0
2020-12-31 10:45:00;137;100;16;84;23;25;28;5;5;14;0;2;0;0;0;0;0;0;0
2020-12-31 11:00:00;133;125;6;97;19;24;27;13;13;1;0;2;0;0;0;0;0;0;0
2020-12-31 11:15:00;123;121;21;83;17;16;18;8;9;2;0;2;0;0;0;0;0;0;0
2020-12-31 11:30:00;138;129;13;109;33;34;34;6;5;6;0;2;0;0;0;0;0;0;0
2020-12-31 11:45:00;129;108;13;77;16;19;22;7;7;3;0;8;0;0;0;0;0;0;0
2020-12-31 12:00:00;149;107;11;72;18;19;22;10;11;2;0;2;0;4;0;0;0;0;3
2020-12-31 12:15:00;125;107;13;78;18;17;20;11;12;1;0;2;0;0;0;0;0;0;0
2020-12-31 12:30:00;142;109;19;92;19;21;22;5;5;2;0;2;0;0;0;0;0;0;0
2020-12-31 12:45:00;133;103;16;85;18;19;21;3;3;1;0;1;0;0;0;0;0;0;0
2020-12-31 13:00:00;144;106;12;76;25;25;26;4;4;3;0;2;0;0;0;0;0;0;0
2020-12-31 13:15:00;118;106;16;74;15;17;18;6;6;6;0;3;0;1;0;0;0;0;0
2020-12-31 13:30:00;148;103;14;78;10;16;14;15;15;2;0;2;0;0;0;0;0;0;0
2020-12-31 13:45:00;131;91;16;75;18;17;35;11;11;2;0;2;0;0;0;0;0;0;0
2020-12-31 14:00:00;165;118;16;94;14;19;19;10;10;2;0;5;0;0;0;0;0;0;0
2020-12-31 14:15:00;130;121;13;88;16;14;15;8;7;6;0;2;0;0;0;0;0;0;2
2020-12-31 14:30:00;158;109;15;98;8;10;11;9;9;2;0;2;0;1;0;0;0;0;0
2020-12-31 14:45:00;121;104;17;92;14;18;19;4;4;2;0;0;0;0;0;0;0;0;0
2020-12-31 15:00:00;132;99;20;65;21;19;22;15;15;5;0;0;0;0;0;0;0;0;7
2020-12-31 15:15:00;97;97;10;80;17;16;18;4;4;1;0;1;0;0;0;0;0;0;0
2020-12-31 15:30:00;122;126;17;92;17;17;16;9;8;1;0;4;0;0;0;0;0;0;2
2020-12-31 15:45:00;111;90;9;68;20;23;24;9;10;6;0;0;0;0;0;0;0;0;0
2020-12-31 16:00:00;126;94;20;77;16;20;20;13;14;4;0;0;0;0;0;0;0;0;0
2020-12-31 16:15:00;103;101;17;82;18;22;23;9;9;0;0;3;0;1;0;0;0;0;0
2020-12-31 16:30:00;122;104;10;79;14;19;20;9;10;1;0;2;0;0;0;0;0;0;3
2020-12-31 16:45:00;107;87;13;79;19;19;21;5;5;1;0;1;0;0;0;0;0;0;0
2020-12-31 17:00:00;106;84;19;63;13;15;16;10;10;3;0;0;0;0;0;0;0;0;0
2020-12-31 17:15:00;98;75;20;62;14;17;18;7;9;0;0;0;0;0;0;0;0;0;0
2020-12-31 17:30:00;91;78;12;64;16;17;19;7;7;2;0;3;0;0;0;0;0;0;2
2020-12-31 17:45:00;80;82;17;66;11;17;19;3;3;1;0;1;0;0;0;0;0;0;0
2020-12-31 18:00:00;71;72;8;53;16;19;20;3;3;1;0;0;0;0;0;0;0;0;0
2020-12-31 18:15:00;68;68;7;55;14;17;17;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-31 18:30:00;64;50;16;43;11;21;13;2;2;0;0;0;0;0;0;0;0;0;1
2020-12-31 18:45:00;62;52;15;42;8;8;9;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-31 19:00:00;47;39;13;33;8;10;10;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-31 19:15:00;40;32;13;30;7;8;8;1;1;0;0;1;0;0;0;0;0;0;0
2020-12-31 19:30:00;38;35;12;31;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 19:45:00;33;41;11;37;7;9;9;6;6;3;0;0;0;0;0;0;0;0;0
2020-12-31 20:00:00;30;36;11;38;6;5;7;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-31 20:15:00;46;56;5;43;5;5;5;6;6;0;0;0;0;0;0;0;0;0;0
2020-12-31 20:30:00;51;56;7;49;17;18;18;5;5;0;0;0;0;0;0;0;0;0;0
2020-12-31 20:45:00;55;51;12;46;10;11;11;4;4;2;0;0;0;0;0;0;0;0;1
2020-12-31 21:00:00;20;15;11;19;5;6;7;5;5;1;0;0;0;0;0;0;0;0;0
2020-12-31 21:15:00;7;8;6;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-31 21:30:00;5;11;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 21:45:00;4;5;4;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-31 22:00:00;8;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 22:15:00;5;5;4;6;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-31 22:30:00;2;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 22:45:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 23:00:00;6;5;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 23:15:00;5;3;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 23:30:00;6;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
