DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-17 18:45:00;103;88;19;75;8;11;11;6;7;0;0;0;0;0;0;0;0;0;0
2020-12-17 19:00:00;119;63;17;62;7;9;9;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-17 19:15:00;75;65;9;52;11;20;10;3;3;0;0;1;0;1;0;0;0;0;3
2020-12-17 19:30:00;81;75;19;73;8;7;9;3;3;3;0;2;0;0;0;0;0;0;0
2020-12-17 19:45:00;74;59;15;58;10;13;11;5;6;0;0;0;0;0;0;0;0;0;0
2020-12-17 20:00:00;86;40;18;38;7;10;10;6;7;0;0;0;0;0;0;0;0;3;0
2020-12-17 20:15:00;66;65;14;67;7;9;9;3;3;3;0;0;0;0;0;0;0;0;0
2020-12-17 20:30:00;76;65;22;70;8;7;9;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-17 20:45:00;55;76;15;66;5;5;5;5;5;0;0;0;0;0;0;0;0;0;3
2020-12-17 21:00:00;35;70;18;63;4;5;5;5;5;0;0;0;0;0;0;0;0;0;0
2020-12-17 21:15:00;30;41;17;44;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-17 21:30:00;15;29;16;33;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-17 21:45:00;33;14;5;16;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-17 22:00:00;76;24;15;36;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-17 22:15:00;59;45;16;51;5;6;6;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-17 22:30:00;37;18;13;30;3;3;3;2;3;0;0;0;0;0;0;0;0;0;0
2020-12-17 22:45:00;20;8;7;15;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-17 23:00:00;3;13;3;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-17 23:15:00;9;10;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-17 23:30:00;11;12;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-17 23:45:00;5;7;3;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
