DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-10-29 00:00:00;3;5;0;1;3;3;2;1;4;4;0;0
2020-10-29 00:15:00;2;4;1;1;1;9;5;3;1;1;0;0
2020-10-29 00:30:00;5;2;1;2;3;5;3;1;0;0;0;0
2020-10-29 00:45:00;5;0;0;0;1;3;6;4;1;1;0;0
2020-10-29 01:00:00;2;1;0;1;1;2;6;2;1;1;0;0
2020-10-29 01:15:00;2;0;0;0;0;4;5;1;4;1;0;0
2020-10-29 01:30:00;2;0;0;0;0;0;4;3;3;3;0;0
2020-10-29 01:45:00;3;0;0;1;0;0;1;0;0;0;0;0
2020-10-29 02:00:00;3;0;0;0;0;2;2;1;2;0;0;0
2020-10-29 02:15:00;2;1;0;0;0;2;3;1;2;1;0;0
2020-10-29 02:30:00;2;3;0;0;0;5;2;0;0;1;0;0
2020-10-29 02:45:00;2;1;1;0;0;4;2;0;2;0;0;0
2020-10-29 03:00:00;8;3;0;1;1;0;3;1;1;0;0;0
2020-10-29 03:15:00;2;1;1;1;1;2;3;2;0;1;0;0
2020-10-29 03:30:00;2;2;1;1;2;2;0;0;1;1;0;0
2020-10-29 03:45:00;4;2;0;0;0;6;2;1;3;1;0;0
2020-10-29 04:00:00;1;3;1;3;4;4;6;2;2;4;0;0
2020-10-29 04:15:00;3;2;0;1;1;3;3;2;5;1;0;0
2020-10-29 04:30:00;5;3;0;0;1;7;5;4;3;3;0;0
2020-10-29 04:45:00;20;5;0;4;4;6;5;4;9;4;0;0
2020-10-29 05:00:00;22;9;0;3;4;22;18;4;15;1;0;0
2020-10-29 05:15:00;35;17;1;4;4;27;32;4;30;8;0;0
2020-10-29 05:30:00;48;34;1;9;8;44;48;17;40;7;1;0
2020-10-29 05:45:00;47;27;2;5;9;53;54;26;42;7;2;0
2020-10-29 06:00:00;51;26;2;10;11;60;61;34;32;19;0;3
2020-10-29 06:15:00;62;50;6;6;10;86;86;54;35;26;1;3
2020-10-29 06:30:00;57;37;2;21;23;108;118;52;59;42;1;0
2020-10-29 06:45:00;65;44;2;17;17;117;118;74;65;15;1;19
2020-10-29 07:00:00;73;30;9;12;17;161;129;100;49;26;1;2
2020-10-29 07:15:00;74;48;1;15;22;242;139;117;76;28;4;32
2020-10-29 07:30:00;78;48;8;25;30;178;128;83;83;27;1;36
2020-10-29 07:45:00;90;50;8;22;22;147;97;86;96;27;4;1
2020-10-29 08:00:00;60;42;10;11;10;121;122;86;72;29;2;2
2020-10-29 08:15:00;75;35;7;14;18;105;104;59;77;19;0;13
2020-10-29 08:30:00;71;42;8;12;14;105;82;65;73;20;3;4
2020-10-29 08:45:00;54;30;5;13;18;92;92;56;56;19;0;6
2020-10-29 09:00:00;61;26;2;8;8;61;66;55;45;14;4;6
2020-10-29 09:15:00;64;43;2;16;17;65;81;61;60;15;0;0
2020-10-29 09:30:00;72;32;3;12;12;81;88;62;67;16;3;3
2020-10-29 09:45:00;82;49;7;13;13;72;86;53;50;11;1;1
2020-10-29 10:00:00;81;41;5;6;10;72;59;50;62;16;10;4
2020-10-29 10:15:00;71;33;2;10;13;53;76;49;53;27;4;5
2020-10-29 10:30:00;72;35;5;11;15;62;70;49;64;32;2;2
2020-10-29 10:45:00;76;39;6;15;22;75;80;59;75;17;3;9
2020-10-29 11:00:00;70;44;5;13;17;65;71;53;70;18;3;2
2020-10-29 11:15:00;80;57;8;16;16;80;72;58;68;14;2;12
2020-10-29 11:30:00;83;42;7;14;17;63;69;51;61;16;0;9
2020-10-29 11:45:00;87;43;3;9;10;77;75;52;63;15;1;7
2020-10-29 12:00:00;84;47;5;15;15;75;68;59;61;12;2;7
2020-10-29 12:15:00;76;52;9;11;16;56;68;46;75;11;4;76
2020-10-29 12:30:00;101;70;8;14;13;61;74;55;67;23;1;25
2020-10-29 12:45:00;82;64;6;14;15;66;71;48;71;15;3;0
2020-10-29 13:00:00;129;73;4;11;13;57;69;53;54;15;1;11
2020-10-29 13:15:00;104;109;5;11;11;93;91;52;97;15;3;24
2020-10-29 13:30:00;109;82;7;9;10;100;94;52;85;42;2;3
2020-10-29 13:45:00;85;53;10;9;17;105;95;68;71;15;2;2
2020-10-29 14:00:00;94;67;5;13;16;88;95;55;69;23;4;4
2020-10-29 14:15:00;115;79;11;11;13;94;77;44;68;21;5;18
2020-10-29 14:30:00;103;69;7;13;11;100;82;82;54;22;3;103
2020-10-29 14:45:00;98;63;2;17;14;99;76;70;74;20;4;19
2020-10-29 15:00:00;84;68;5;12;15;78;75;58;69;11;0;4
2020-10-29 15:15:00;131;96;6;13;20;100;82;71;96;29;1;34
2020-10-29 15:30:00;135;78;5;15;17;122;84;72;72;15;6;3
2020-10-29 15:45:00;139;85;5;21;21;122;65;80;105;20;4;40
2020-10-29 16:00:00;144;104;13;17;20;129;68;52;108;25;1;8
2020-10-29 16:15:00;132;97;6;22;26;118;76;67;102;16;3;39
2020-10-29 16:30:00;125;91;7;19;16;114;67;70;128;27;3;6
2020-10-29 16:45:00;146;126;11;24;24;186;70;63;104;19;3;9
2020-10-29 17:00:00;143;94;5;19;23;134;53;68;108;17;5;96
2020-10-29 17:15:00;143;100;8;18;25;124;70;63;129;17;2;13
2020-10-29 17:30:00;118;78;4;21;26;107;81;72;80;15;5;3
2020-10-29 17:45:00;107;77;8;16;24;91;61;57;103;13;8;25
2020-10-29 18:00:00;109;75;8;19;28;81;80;66;85;15;4;14
2020-10-29 18:15:00;95;63;6;18;35;74;76;55;65;21;9;5
2020-10-29 18:30:00;91;44;5;8;23;77;78;53;75;10;0;1
2020-10-29 18:45:00;74;55;5;11;19;54;61;47;41;14;5;1
2020-10-29 19:00:00;69;49;8;8;16;59;62;50;48;27;1;0
2020-10-29 19:15:00;68;31;4;8;12;53;54;36;54;24;3;1
2020-10-29 19:30:00;60;42;3;7;9;51;55;44;48;10;21;0
2020-10-29 19:45:00;53;20;8;8;17;44;48;33;40;11;3;0
2020-10-29 20:00:00;54;31;5;3;15;41;57;31;35;19;6;0
2020-10-29 20:15:00;54;23;3;7;9;47;49;35;38;9;5;3
2020-10-29 20:30:00;40;17;4;4;6;32;42;23;32;7;1;10
2020-10-29 20:45:00;29;21;4;6;10;28;28;23;30;12;1;0
2020-10-29 21:00:00;49;21;1;1;4;26;22;16;24;9;0;0
2020-10-29 21:15:00;51;29;0;5;6;37;30;22;37;10;1;1
2020-10-29 21:30:00;41;21;2;3;4;31;34;19;32;9;0;0
2020-10-29 21:45:00;40;28;1;2;4;26;28;16;23;9;0;0
2020-10-29 22:00:00;41;31;3;3;7;23;39;29;13;10;0;0
2020-10-29 22:15:00;41;18;5;6;13;31;46;32;18;14;0;0
2020-10-29 22:30:00;14;7;1;3;6;20;14;7;8;3;0;0
2020-10-29 22:45:00;18;11;1;4;7;16;19;10;11;6;0;0
2020-10-29 23:00:00;10;5;0;0;0;10;10;5;5;8;0;0
2020-10-29 23:15:00;14;0;1;0;1;9;7;4;9;4;0;0
2020-10-29 23:30:00;5;3;0;4;4;6;6;2;2;1;0;0
2020-10-29 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
