DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-05-21 00:00:00;0;10;5;1;5;4;2;3;1;1;9;11;5
2020-05-21 00:15:00;0;12;5;6;6;7;3;11;1;3;4;8;5
2020-05-21 00:30:00;0;16;5;1;5;7;3;18;4;1;11;5;7
2020-05-21 00:45:00;0;9;4;0;3;7;2;4;5;2;10;13;3
2020-05-21 01:00:00;0;8;6;1;3;3;2;7;3;0;8;9;7
2020-05-21 01:15:00;0;7;3;1;4;3;4;10;2;5;6;5;4
2020-05-21 01:30:00;0;5;2;0;4;7;1;9;5;0;3;6;2
2020-05-21 01:45:00;0;4;0;0;2;3;0;8;1;0;12;5;1
2020-05-21 02:00:00;0;5;5;1;4;6;0;6;2;4;6;6;3
2020-05-21 02:15:00;0;7;2;1;2;6;3;3;1;0;6;6;3
2020-05-21 02:30:00;0;2;1;0;0;4;1;2;1;1;2;1;2
2020-05-21 02:45:00;0;3;1;0;1;6;2;3;0;0;2;5;1
2020-05-21 03:00:00;0;2;1;1;3;3;1;3;0;0;2;1;1
2020-05-21 03:15:00;0;4;0;0;0;5;1;3;2;3;2;3;1
2020-05-21 03:30:00;0;0;1;0;1;5;0;2;0;2;2;2;3
2020-05-21 03:45:00;0;1;2;0;4;4;0;4;1;0;1;2;2
2020-05-21 04:00:00;0;6;2;0;2;6;1;5;2;0;1;3;3
2020-05-21 04:15:00;0;2;1;1;2;3;1;0;0;0;3;3;0
2020-05-21 04:30:00;0;3;0;0;3;5;1;3;2;1;1;1;0
2020-05-21 04:45:00;0;4;3;1;3;6;1;1;0;0;2;1;0
2020-05-21 05:00:00;0;5;2;0;1;7;4;2;1;1;6;4;3
2020-05-21 05:15:00;0;1;2;2;1;4;1;3;2;0;1;1;2
2020-05-21 05:30:00;0;2;0;2;12;22;4;16;7;1;1;3;8
2020-05-21 05:45:00;0;6;6;0;10;35;9;12;7;0;5;4;1
2020-05-21 06:00:00;0;12;7;1;12;32;10;6;1;0;5;3;0
2020-05-21 06:15:00;0;10;8;1;5;14;4;19;3;4;4;0;1
2020-05-21 06:30:00;0;5;3;2;9;6;3;13;7;0;8;2;5
2020-05-21 06:45:00;0;9;4;1;1;12;2;14;5;1;8;5;4
2020-05-21 07:00:00;0;14;6;2;3;4;1;10;3;3;4;3;3
2020-05-21 07:15:00;0;11;6;2;5;4;3;8;2;0;6;7;4
2020-05-21 07:30:00;0;7;4;2;4;12;2;9;1;0;6;6;2
2020-05-21 07:45:00;0;9;4;1;2;6;3;14;7;0;10;7;2
2020-05-21 08:00:00;0;12;6;1;7;8;3;9;6;1;6;3;3
2020-05-21 08:15:00;0;9;7;5;9;12;3;21;1;0;9;9;9
2020-05-21 08:30:00;0;15;6;0;1;9;1;7;6;5;13;9;6
2020-05-21 08:45:00;0;21;6;1;8;12;4;19;9;2;14;11;9
2020-05-21 09:00:00;0;16;14;9;9;17;7;13;4;6;13;14;11
