DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-03-15 00:00:00;13;0;2;1;18;1;6;3;0;0;0;0;0;0;0
2020-03-15 00:15:00;13;3;5;4;18;1;9;7;0;0;0;0;0;0;0
2020-03-15 00:30:00;15;0;5;2;23;3;10;6;0;0;1;0;0;0;0
2020-03-15 00:45:00;14;0;3;5;15;2;5;5;0;0;0;0;0;0;0
2020-03-15 01:00:00;7;1;3;6;11;1;6;9;0;0;0;0;0;0;0
2020-03-15 01:15:00;11;0;1;1;12;1;6;2;0;0;0;0;0;0;0
2020-03-15 01:30:00;13;1;0;3;7;2;5;4;0;0;0;0;0;0;0
2020-03-15 01:45:00;7;0;6;2;11;1;4;7;0;0;0;0;0;0;0
2020-03-15 02:00:00;5;0;6;1;14;1;6;6;0;0;0;0;0;0;0
2020-03-15 02:15:00;12;1;2;3;10;1;3;4;0;0;0;0;0;0;0
2020-03-15 02:30:00;10;0;0;0;5;1;6;2;0;0;0;0;0;0;0
2020-03-15 02:45:00;5;0;1;0;11;0;1;0;0;0;0;0;0;0;0
2020-03-15 03:00:00;3;0;6;1;2;1;3;6;0;0;0;0;0;0;0
2020-03-15 03:15:00;3;0;3;1;6;0;2;2;0;0;0;0;0;0;0
2020-03-15 03:30:00;4;2;1;0;3;1;5;3;0;0;0;0;0;0;0
2020-03-15 03:45:00;3;1;4;1;1;0;0;3;0;0;0;0;0;0;0
2020-03-15 04:00:00;8;0;3;0;3;0;3;1;0;0;0;0;0;0;0
2020-03-15 04:15:00;1;0;1;0;5;0;3;2;0;0;0;0;0;0;0
2020-03-15 04:30:00;5;1;1;4;2;0;1;9;0;3;0;0;0;0;0
2020-03-15 04:45:00;0;0;3;0;1;0;1;2;0;0;0;0;0;0;0
2020-03-15 05:00:00;6;0;2;0;4;0;2;0;0;0;0;0;0;0;0
2020-03-15 05:15:00;8;1;3;1;3;0;5;3;0;0;0;0;0;0;0
2020-03-15 05:30:00;22;1;7;2;6;0;5;5;0;0;1;0;0;0;0
2020-03-15 05:45:00;19;1;8;2;3;0;10;4;0;0;2;0;0;0;0
2020-03-15 06:00:00;8;1;2;1;5;0;1;2;0;0;0;0;0;0;0
2020-03-15 06:15:00;8;1;4;1;4;0;4;3;0;0;0;0;0;0;0
2020-03-15 06:30:00;12;1;4;2;4;0;10;4;0;0;0;0;0;0;0
2020-03-15 06:45:00;13;0;3;2;4;0;12;4;0;0;0;0;0;0;0
2020-03-15 07:00:00;14;2;8;2;7;2;8;7;0;0;0;0;0;0;0
2020-03-15 07:15:00;16;1;8;4;10;0;7;8;0;0;0;0;0;0;0
2020-03-15 07:30:00;16;3;10;7;9;1;9;16;0;0;1;0;0;0;0
2020-03-15 07:45:00;20;0;9;5;5;2;11;10;0;0;0;0;0;0;0
2020-03-15 08:00:00;15;2;4;5;9;2;9;10;0;0;0;0;0;0;0
2020-03-15 08:15:00;28;3;5;3;13;0;9;4;0;3;0;3;0;0;0
2020-03-15 08:30:00;27;2;15;2;18;3;13;15;0;2;0;0;0;0;0
2020-03-15 08:45:00;29;0;12;10;30;3;10;14;0;0;0;0;0;0;0
2020-03-15 09:00:00;34;0;10;3;20;3;15;6;0;0;0;0;0;0;0
2020-03-15 09:15:00;34;2;11;4;28;3;12;10;0;0;1;0;0;0;0
2020-03-15 09:30:00;41;3;14;8;37;4;17;17;0;0;0;0;0;0;0
2020-03-15 09:45:00;44;0;21;4;35;3;21;14;0;0;0;0;0;0;0
2020-03-15 10:00:00;34;5;12;6;44;5;19;24;0;2;1;0;0;0;0
2020-03-15 10:15:00;49;0;14;6;33;5;16;13;0;0;0;0;0;0;0
2020-03-15 10:30:00;47;1;16;6;54;7;28;16;0;0;1;0;0;3;0
2020-03-15 10:45:00;36;2;16;11;51;5;28;18;0;0;0;0;1;0;0
2020-03-15 11:00:00;52;3;19;7;52;9;28;19;0;0;0;0;0;0;0
2020-03-15 11:15:00;57;2;15;12;67;3;28;17;0;0;0;0;0;0;0
2020-03-15 11:30:00;61;1;16;15;55;2;30;21;0;0;0;0;0;0;0
2020-03-15 11:45:00;61;0;20;10;63;5;21;15;0;2;0;0;0;0;0
2020-03-15 12:00:00;46;4;15;14;69;6;36;21;0;1;0;0;0;0;0
2020-03-15 12:15:00;53;6;18;14;48;4;28;24;0;1;0;2;0;0;0
2020-03-15 12:30:00;57;6;15;15;65;8;26;20;0;0;3;0;0;0;0
2020-03-15 12:45:00;61;3;18;9;73;7;19;19;0;0;0;0;0;0;0
2020-03-15 13:00:00;66;2;22;10;59;9;25;15;0;0;0;0;0;0;0
2020-03-15 13:15:00;79;2;19;7;64;5;33;11;0;5;0;0;1;0;0
2020-03-15 13:30:00;93;4;18;7;72;5;34;11;0;5;5;0;0;10;0
2020-03-15 13:45:00;75;3;12;17;70;4;34;18;0;0;0;4;13;0;0
2020-03-15 14:00:00;79;2;19;15;74;4;33;19;0;1;6;0;0;4;0
2020-03-15 14:15:00;93;2;21;12;80;7;43;20;0;2;1;8;0;0;0
2020-03-15 14:30:00;90;3;23;12;72;7;35;24;0;5;1;1;0;0;0
2020-03-15 14:45:00;90;4;10;8;71;6;39;22;0;5;0;0;0;0;0
2020-03-15 15:00:00;93;1;24;13;61;5;30;21;0;2;0;0;0;0;0
2020-03-15 15:15:00;81;1;12;11;71;5;22;16;0;1;2;0;0;0;0
2020-03-15 15:30:00;86;5;21;7;68;9;29;18;0;0;0;0;0;0;0
2020-03-15 15:45:00;86;0;21;6;68;5;24;16;0;0;4;0;0;0;0
2020-03-15 16:00:00;90;4;20;17;59;8;29;30;0;2;0;1;0;0;0
2020-03-15 16:15:00;84;7;17;3;68;9;20;19;0;3;3;2;0;0;0
2020-03-15 16:30:00;118;5;26;11;57;9;36;23;0;0;0;0;0;0;0
2020-03-15 16:45:00;100;5;24;10;66;8;41;16;0;0;2;0;0;0;0
2020-03-15 17:00:00;116;7;16;9;43;7;32;24;0;0;0;0;0;0;0
2020-03-15 17:15:00;96;8;24;10;65;6;21;21;0;1;1;0;0;4;0
2020-03-15 17:30:00;95;1;20;10;54;8;33;16;0;2;0;0;0;0;0
2020-03-15 17:45:00;89;5;14;8;53;8;24;15;0;1;0;0;0;0;0
2020-03-15 18:00:00;75;2;9;5;55;8;37;7;0;1;1;0;0;0;0
2020-03-15 18:15:00;74;3;26;13;54;12;35;18;0;0;1;0;0;0;0
2020-03-15 18:30:00;93;1;16;4;62;8;36;11;0;0;1;0;0;0;0
2020-03-15 18:45:00;62;3;15;8;49;5;28;17;0;0;0;0;0;0;0
2020-03-15 19:00:00;74;4;14;7;50;5;21;18;0;2;0;0;0;0;0
2020-03-15 19:15:00;69;2;20;5;43;8;26;14;0;0;1;0;0;1;0
2020-03-15 19:30:00;56;4;10;8;36;2;22;10;0;2;1;3;0;0;0
2020-03-15 19:45:00;59;0;10;6;51;2;16;11;0;0;0;0;0;0;0
2020-03-15 20:00:00;45;3;11;4;44;10;19;12;0;0;0;0;0;0;0
2020-03-15 20:15:00;40;1;9;8;34;4;17;14;0;0;0;0;0;0;0
2020-03-15 20:30:00;31;0;14;4;32;1;17;15;0;0;0;0;0;0;0
2020-03-15 20:45:00;36;2;12;8;26;2;10;16;0;0;0;0;0;0;0
2020-03-15 21:00:00;24;1;11;6;29;3;9;13;0;0;0;0;0;0;0
2020-03-15 21:15:00;38;0;7;2;23;5;19;6;0;0;0;0;0;0;0
2020-03-15 21:30:00;26;2;7;6;25;3;10;11;0;0;1;0;0;3;0
2020-03-15 21:45:00;30;4;5;4;18;3;12;13;0;0;0;0;0;0;0
2020-03-15 22:00:00;22;0;5;0;21;3;15;3;0;0;0;0;0;0;0
2020-03-15 22:15:00;15;0;6;7;25;2;7;10;0;0;0;0;0;0;0
2020-03-15 22:30:00;15;1;2;2;20;1;11;6;0;0;2;0;0;1;0
2020-03-15 22:45:00;10;0;4;8;12;2;13;8;0;0;1;0;0;0;0
2020-03-15 23:00:00;13;2;4;2;16;0;3;7;0;0;0;0;0;0;0
2020-03-15 23:15:00;9;1;3;1;7;1;2;2;0;0;0;0;3;0;0
2020-03-15 23:30:00;12;2;2;4;8;2;3;3;0;0;0;0;0;0;0
2020-03-15 23:45:00;7;0;2;6;7;2;5;5;0;0;0;0;0;0;0
