DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-05-14 00:00:00;7;11;4;1;1;7;3;0;1
2020-05-14 00:15:00;4;10;9;7;9;6;1;0;0
2020-05-14 00:30:00;9;6;4;2;3;4;7;2;5
2020-05-14 00:45:00;9;7;4;2;1;7;2;0;0
2020-05-14 01:00:00;5;4;1;0;0;3;3;0;0
2020-05-14 01:15:00;3;4;2;1;2;10;3;0;0
2020-05-14 01:30:00;4;3;3;2;0;4;4;0;1
2020-05-14 01:45:00;4;3;4;1;1;9;5;1;1
2020-05-14 02:00:00;5;2;3;2;2;3;3;0;1
2020-05-14 02:15:00;4;3;4;2;2;9;5;2;2
2020-05-14 02:30:00;1;0;1;0;0;6;4;0;0
2020-05-14 02:45:00;5;4;7;3;2;5;4;0;0
2020-05-14 03:00:00;5;6;6;2;1;1;1;0;0
2020-05-14 03:15:00;7;4;3;2;2;5;2;0;1
2020-05-14 03:30:00;2;6;11;5;4;7;4;0;1
2020-05-14 03:45:00;4;7;5;3;2;3;2;0;0
2020-05-14 04:00:00;4;5;3;2;2;7;2;0;0
2020-05-14 04:15:00;7;5;7;2;3;10;5;1;2
2020-05-14 04:30:00;8;3;7;2;2;20;10;1;1
2020-05-14 04:45:00;15;13;4;3;3;19;9;0;0
2020-05-14 05:00:00;8;9;11;6;3;23;10;1;3
2020-05-14 05:15:00;25;13;22;4;7;40;29;2;3
2020-05-14 05:30:00;30;27;36;7;2;51;28;5;8
2020-05-14 05:45:00;42;27;44;15;3;61;43;7;12
2020-05-14 06:00:00;38;19;33;7;4;44;32;4;8
2020-05-14 06:15:00;59;42;52;11;3;67;44;3;10
2020-05-14 06:30:00;53;63;60;12;8;83;61;8;14
2020-05-14 06:45:00;88;87;72;14;8;81;75;4;10
2020-05-14 07:00:00;84;98;81;18;12;67;47;5;12
2020-05-14 07:15:00;101;113;82;11;11;71;54;8;18
2020-05-14 07:30:00;110;123;100;18;14;79;57;8;16
2020-05-14 07:45:00;96;99;73;27;12;82;64;8;50
2020-05-14 08:00:00;68;88;87;20;13;74;85;11;21
2020-05-14 08:15:00;53;69;60;10;9;60;40;10;15
2020-05-14 08:30:00;63;69;57;17;12;83;49;7;13
2020-05-14 08:45:00;60;92;69;28;14;70;61;7;10
2020-05-14 09:00:00;79;69;66;9;9;66;57;8;13
2020-05-14 09:15:00;72;77;67;17;11;72;90;9;17
2020-05-14 09:30:00;82;90;68;16;14;82;58;8;14
2020-05-14 09:45:00;75;86;80;21;11;98;63;9;16
2020-05-14 10:00:00;88;79;61;13;11;103;70;12;20
2020-05-14 10:15:00;80;76;61;14;13;88;72;13;16
2020-05-14 10:30:00;79;72;66;22;12;88;59;15;23
2020-05-14 10:45:00;87;88;74;16;14;86;68;13;14
2020-05-14 11:00:00;87;89;84;16;14;79;72;12;16
2020-05-14 11:15:00;72;95;84;28;12;97;72;4;112
2020-05-14 11:30:00;88;92;100;13;9;97;76;10;17
2020-05-14 11:45:00;82;83;86;21;14;101;81;7;14
2020-05-14 12:00:00;97;86;72;24;15;90;71;11;20
2020-05-14 12:15:00;86;86;78;19;10;105;78;18;22
2020-05-14 12:30:00;88;115;83;18;11;85;66;9;16
2020-05-14 12:45:00;105;122;85;31;17;111;81;10;12
2020-05-14 13:00:00;80;86;84;16;10;112;86;11;16
2020-05-14 13:15:00;81;88;74;24;9;105;84;14;16
2020-05-14 13:30:00;104;94;72;21;14;115;95;14;22
2020-05-14 13:45:00;90;98;95;28;13;105;101;12;19
2020-05-14 14:00:00;97;108;69;30;11;102;85;13;24
2020-05-14 14:15:00;92;103;76;29;18;100;102;12;18
2020-05-14 14:30:00;94;90;73;29;11;96;74;14;22
2020-05-14 14:45:00;80;115;79;23;15;100;86;13;18
2020-05-14 15:00:00;66;108;79;32;15;103;92;14;16
2020-05-14 15:15:00;89;100;77;26;16;115;94;14;17
2020-05-14 15:30:00;88;121;89;30;15;101;86;18;18
2020-05-14 15:45:00;96;104;75;29;13;115;81;15;21
2020-05-14 16:00:00;93;103;67;27;12;96;105;21;27
2020-05-14 16:15:00;99;110;76;28;11;125;122;65;19
2020-05-14 16:30:00;119;130;118;25;9;119;88;10;16
2020-05-14 16:45:00;122;148;97;28;11;127;104;10;18
2020-05-14 17:00:00;130;148;105;29;15;135;117;36;30
2020-05-14 17:15:00;97;119;66;26;20;116;102;13;28
2020-05-14 17:30:00;99;104;101;39;16;109;94;19;30
2020-05-14 17:45:00;79;119;100;35;19;73;66;17;22
2020-05-14 18:00:00;107;112;81;28;14;95;84;25;39
2020-05-14 18:15:00;85;101;66;29;20;85;81;16;26
2020-05-14 18:30:00;60;77;66;25;9;62;61;8;14
2020-05-14 18:45:00;63;67;69;25;17;68;67;12;28
2020-05-14 19:00:00;70;72;70;23;17;64;51;11;19
2020-05-14 19:15:00;70;52;46;13;11;52;35;9;17
2020-05-14 19:30:00;56;60;45;18;14;57;47;13;16
2020-05-14 19:45:00;41;50;45;12;14;47;35;7;16
2020-05-14 20:00:00;44;44;38;14;12;48;27;3;9
2020-05-14 20:15:00;32;46;42;20;13;42;28;6;5
2020-05-14 20:30:00;28;34;28;11;7;42;21;4;12
2020-05-14 20:45:00;30;32;23;10;14;24;24;6;9
2020-05-14 21:00:00;28;15;14;2;2;30;16;3;5
2020-05-14 21:15:00;28;28;25;10;9;48;31;3;10
2020-05-14 21:30:00;26;24;21;8;5;27;23;5;7
2020-05-14 21:45:00;19;21;19;12;3;17;18;7;13
2020-05-14 22:00:00;28;16;23;14;7;23;17;1;4
2020-05-14 22:15:00;24;21;14;9;5;25;11;2;3
2020-05-14 22:30:00;9;14;9;4;4;13;11;2;4
2020-05-14 22:45:00;14;12;10;6;1;11;3;1;2
2020-05-14 23:00:00;15;20;13;6;4;13;12;1;1
2020-05-14 23:15:00;20;17;12;10;5;8;3;0;2
2020-05-14 23:30:00;10;12;9;3;5;12;4;0;1
2020-05-14 23:45:00;13;18;14;8;5;11;8;0;0
