DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-11-06 00:00:00;2;0;0;0;1;8;10;2;0;2;2;0;0
2020-11-06 00:15:00;4;2;0;5;5;6;4;2;2;2;1;3;0
2020-11-06 00:30:00;9;1;0;1;2;6;3;0;1;0;1;0;0
2020-11-06 00:45:00;7;2;0;1;1;7;5;2;2;2;4;2;0
2020-11-06 01:00:00;5;0;0;0;3;7;2;0;0;1;1;0;0
2020-11-06 01:15:00;5;0;0;1;0;4;0;0;0;1;0;0;0
2020-11-06 01:30:00;2;1;0;0;1;4;2;1;0;1;1;0;0
2020-11-06 01:45:00;5;0;0;1;4;8;1;2;0;0;2;0;0
2020-11-06 02:00:00;3;0;0;1;0;9;8;1;0;0;0;0;0
2020-11-06 02:15:00;2;0;0;0;1;7;6;2;1;3;1;0;0
2020-11-06 02:30:00;7;0;0;0;0;9;3;1;1;0;0;0;0
2020-11-06 02:45:00;7;0;0;1;0;6;2;0;0;0;0;0;0
2020-11-06 03:00:00;6;0;0;0;1;9;9;0;0;0;2;1;0
2020-11-06 03:15:00;3;0;0;1;1;7;5;0;1;2;1;0;0
2020-11-06 03:30:00;6;0;0;1;1;12;13;4;2;0;0;0;0
2020-11-06 03:45:00;4;0;2;1;4;5;1;1;0;3;3;1;2
2020-11-06 04:00:00;6;2;0;0;3;6;3;0;0;0;0;0;0
2020-11-06 04:15:00;4;2;1;3;1;13;12;4;5;0;1;0;1
2020-11-06 04:30:00;8;3;0;1;4;14;5;1;0;1;3;1;0
2020-11-06 04:45:00;12;5;0;5;8;18;3;2;0;1;0;0;0
2020-11-06 05:00:00;18;16;4;8;6;25;15;4;0;2;1;0;3
2020-11-06 05:15:00;23;19;5;15;22;39;32;16;3;4;1;1;5
2020-11-06 05:30:00;29;19;3;20;32;48;47;13;5;5;2;0;3
2020-11-06 05:45:00;28;16;6;11;22;47;41;11;4;3;2;1;5
2020-11-06 06:00:00;38;22;4;12;25;62;65;23;3;5;7;1;4
2020-11-06 06:15:00;52;32;4;32;36;75;73;29;17;10;7;2;4
2020-11-06 06:30:00;49;46;9;34;43;81;88;45;34;14;8;1;8
2020-11-06 06:45:00;50;38;17;60;50;107;110;60;45;33;16;3;12
2020-11-06 07:00:00;52;30;10;27;37;62;79;38;31;10;16;6;9
2020-11-06 07:15:00;53;54;12;35;42;86;91;45;28;28;25;9;10
2020-11-06 07:30:00;48;44;14;44;48;85;86;47;33;35;24;10;13
2020-11-06 07:45:00;47;40;17;45;41;97;120;60;40;27;30;6;14
2020-11-06 08:00:00;47;34;21;50;37;72;76;39;22;22;23;3;21
2020-11-06 08:15:00;54;43;16;38;31;85;85;44;33;32;27;9;15
2020-11-06 08:30:00;60;41;17;46;35;79;84;48;45;39;26;17;13
2020-11-06 08:45:00;56;45;12;49;41;82;72;47;36;40;41;16;11
2020-11-06 09:00:00;54;32;17;51;34;74;81;46;28;26;30;10;18
2020-11-06 09:15:00;62;47;19;75;41;82;92;55;37;50;45;17;18
2020-11-06 09:30:00;76;45;25;55;28;87;94;65;46;52;56;13;22
2020-11-06 09:45:00;76;55;21;60;42;103;96;75;56;63;44;15;20
2020-11-06 10:00:00;74;54;21;61;44;78;86;64;40;65;52;17;20
2020-11-06 10:15:00;70;62;25;75;44;96;93;57;45;74;56;27;22
2020-11-06 10:30:00;76;70;26;85;39;101;100;70;58;90;59;19;25
2020-11-06 10:45:00;86;70;19;74;44;104;99;63;51;89;67;21;17
2020-11-06 11:00:00;72;69;33;73;40;91;100;64;55;97;69;18;31
2020-11-06 11:15:00;85;77;29;79;41;110;105;65;45;81;80;18;28
2020-11-06 11:30:00;82;82;26;62;36;112;99;69;40;94;72;30;23
2020-11-06 11:45:00;81;68;31;82;36;123;109;68;48;92;78;29;28
2020-11-06 12:00:00;98;57;25;66;38;96;94;66;54;108;80;32;22
2020-11-06 12:15:00;79;67;24;64;47;98;99;68;46;100;80;38;23
2020-11-06 12:30:00;92;79;28;76;41;99;85;62;54;95;66;29;28
2020-11-06 12:45:00;73;73;16;51;42;104;84;53;45;111;81;34;15
2020-11-06 13:00:00;89;65;19;60;38;97;87;65;44;89;66;26;19
2020-11-06 13:15:00;76;75;36;64;38;106;107;67;38;115;69;23;33
2020-11-06 13:30:00;90;91;19;77;43;115;99;72;57;99;72;30;20
2020-11-06 13:45:00;85;66;22;81;44;92;107;63;57;104;75;27;21
2020-11-06 14:00:00;83;84;32;78;50;109;99;64;45;99;69;25;29
2020-11-06 14:15:00;85;81;31;77;44;107;118;65;49;95;68;19;27
2020-11-06 14:30:00;95;96;28;78;41;113;101;77;56;105;88;34;25
2020-11-06 14:45:00;96;74;24;79;39;125;116;74;58;104;81;28;23
2020-11-06 15:00:00;89;74;24;70;39;96;92;65;44;91;66;28;16
2020-11-06 15:15:00;94;89;27;73;44;103;96;80;60;119;79;37;23
2020-11-06 15:30:00;92;65;28;81;33;93;101;63;44;99;85;33;26
2020-11-06 15:45:00;84;74;21;71;45;127;93;73;52;120;81;31;18
2020-11-06 16:00:00;78;76;22;82;44;107;87;70;50;98;82;29;21
2020-11-06 16:15:00;102;76;30;80;44;116;89;64;60;117;86;29;24
2020-11-06 16:30:00;85;70;33;60;37;99;95;84;61;106;90;27;28
2020-11-06 16:45:00;80;65;33;68;39;84;81;78;57;108;81;24;32
2020-11-06 17:00:00;80;62;22;65;23;75;68;64;51;93;75;28;16
2020-11-06 17:15:00;74;51;21;61;48;95;72;57;41;105;71;27;25
2020-11-06 17:30:00;66;43;18;64;36;74;63;64;52;99;81;36;16
2020-11-06 17:45:00;50;45;20;63;36;82;65;68;50;106;96;32;17
2020-11-06 18:00:00;59;42;16;45;26;76;66;61;42;101;92;32;16
2020-11-06 18:15:00;49;36;27;45;30;67;51;57;49;111;86;18;24
2020-11-06 18:30:00;47;27;13;43;28;57;44;55;37;95;73;29;12
2020-11-06 18:45:00;42;25;7;34;26;60;53;41;35;74;53;25;8
2020-11-06 19:00:00;39;25;8;22;32;46;38;26;20;72;61;22;8
2020-11-06 19:15:00;43;17;4;25;24;54;49;32;29;68;55;21;5
2020-11-06 19:30:00;28;12;5;22;14;37;34;33;22;53;41;14;6
2020-11-06 19:45:00;19;15;5;10;15;32;27;20;16;57;41;15;6
2020-11-06 20:00:00;22;9;5;9;17;31;25;10;6;39;40;9;5
2020-11-06 20:15:00;16;9;6;10;22;27;26;12;11;25;16;5;6
2020-11-06 20:30:00;17;6;5;17;15;24;21;14;10;23;10;3;5
2020-11-06 20:45:00;22;11;5;11;15;16;19;11;9;24;14;3;5
2020-11-06 21:00:00;31;21;5;9;12;27;20;12;10;16;16;2;4
2020-11-06 21:15:00;25;9;2;12;7;30;28;10;5;16;17;7;3
2020-11-06 21:30:00;28;11;8;12;13;22;27;5;3;15;17;4;8
2020-11-06 21:45:00;13;11;11;6;3;23;18;12;6;18;10;2;10
2020-11-06 22:00:00;19;9;6;6;7;25;19;12;9;15;11;1;6
2020-11-06 22:15:00;22;11;4;4;9;27;28;14;11;15;16;6;4
2020-11-06 22:30:00;16;9;1;6;10;14;13;13;13;15;12;1;2
2020-11-06 22:45:00;7;6;0;5;8;9;9;8;11;19;6;1;0
2020-11-06 23:00:00;16;5;1;0;5;10;9;7;5;10;3;0;1
2020-11-06 23:15:00;11;4;1;3;6;15;13;3;4;10;7;4;1
2020-11-06 23:30:00;7;3;3;1;4;14;7;2;2;5;7;1;3
2020-11-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
