DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-09-21 00:00:00;12;13;1;0;26;10;0;0;18;0;0
2019-09-21 00:15:00;15;15;0;0;26;19;2;0;21;0;0
2019-09-21 00:30:00;13;12;0;0;20;8;0;0;12;0;0
2019-09-21 00:45:00;7;6;1;0;16;9;0;0;11;0;0
2019-09-21 01:00:00;7;7;1;0;15;10;0;0;11;0;0
2019-09-21 01:15:00;13;10;0;0;19;11;0;0;13;0;0
2019-09-21 01:30:00;8;9;1;0;17;10;0;0;11;0;0
2019-09-21 01:45:00;6;4;1;0;16;7;0;0;8;0;0
2019-09-21 02:00:00;7;12;2;0;16;4;0;0;8;0;0
2019-09-21 02:15:00;9;8;0;0;9;10;0;0;8;0;0
2019-09-21 02:30:00;8;9;0;0;11;4;1;0;5;0;0
2019-09-21 02:45:00;8;10;0;0;8;3;0;0;3;0;0
2019-09-21 03:00:00;4;5;0;0;19;9;1;0;12;1;0
2019-09-21 03:15:00;9;11;0;0;7;4;0;0;4;0;0
2019-09-21 03:30:00;5;11;2;1;13;4;0;0;10;0;0
2019-09-21 03:45:00;5;6;0;0;13;6;0;0;7;0;0
2019-09-21 04:00:00;7;11;6;5;6;2;2;0;2;0;0
2019-09-21 04:15:00;8;7;0;0;12;2;0;0;5;0;0
2019-09-21 04:30:00;7;6;0;0;11;6;0;0;8;0;0
2019-09-21 04:45:00;7;9;0;0;12;5;1;0;7;0;0
2019-09-21 05:00:00;7;9;1;0;16;6;0;0;8;0;0
2019-09-21 05:15:00;13;16;1;0;23;6;0;0;10;0;0
2019-09-21 05:30:00;14;10;0;0;17;6;0;0;9;0;0
2019-09-21 05:45:00;16;23;3;1;18;6;0;0;11;0;0
2019-09-21 06:00:00;27;32;4;3;20;10;0;0;13;1;0
2019-09-21 06:15:00;26;20;0;0;24;10;0;0;10;0;0
2019-09-21 06:30:00;36;25;2;0;28;8;0;0;11;0;0
2019-09-21 06:45:00;32;23;2;4;25;10;2;0;16;0;0
2019-09-21 07:00:00;25;30;2;1;25;18;0;0;20;0;0
2019-09-21 07:15:00;23;24;2;0;37;16;0;0;22;1;0
2019-09-21 07:30:00;29;38;1;0;26;13;2;0;13;0;0
2019-09-21 07:45:00;37;47;4;1;45;30;2;0;30;0;1
2019-09-21 08:00:00;45;48;3;2;34;17;1;0;19;0;1
2019-09-21 08:15:00;48;55;3;19;43;36;1;0;39;1;1
2019-09-21 08:30:00;63;63;4;1;55;35;1;0;35;4;0
2019-09-21 08:45:00;58;55;2;1;63;48;2;0;50;1;2
2019-09-21 09:00:00;66;61;5;3;79;49;9;0;52;6;0
2019-09-21 09:15:00;73;75;4;2;90;59;7;0;65;4;0
2019-09-21 09:30:00;64;73;2;3;80;61;6;0;66;4;11
2019-09-21 09:45:00;85;89;6;2;95;80;3;0;81;8;0
2019-09-21 10:00:00;94;90;5;0;91;75;12;0;74;2;0
2019-09-21 10:15:00;86;96;8;1;93;78;3;0;90;9;13
2019-09-21 10:30:00;84;95;4;0;113;86;6;0;84;6;25
2019-09-21 10:45:00;87;74;8;0;120;74;4;0;89;5;4
2019-09-21 11:00:00;88;87;6;4;114;94;4;0;95;5;4
2019-09-21 11:15:00;104;102;9;1;117;85;7;0;81;4;3
2019-09-21 11:30:00;82;96;10;1;121;102;4;0;104;2;0
2019-09-21 11:45:00;91;117;7;1;130;105;6;0;106;7;0
2019-09-21 12:00:00;88;101;8;3;146;112;7;0;115;8;18
2019-09-21 12:15:00;87;127;7;1;127;111;9;0;110;7;3
2019-09-21 12:30:00;92;114;11;1;120;106;4;0;109;8;0
2019-09-21 12:45:00;94;86;7;5;126;86;4;0;92;10;5
2019-09-21 13:00:00;80;106;11;2;133;99;2;0;109;9;1
2019-09-21 13:15:00;83;100;4;2;114;92;2;0;93;4;2
2019-09-21 13:30:00;81;75;4;0;127;99;7;0;105;2;17
2019-09-21 13:45:00;94;113;8;2;105;81;2;0;83;1;3
2019-09-21 14:00:00;93;95;10;3;123;97;6;0;102;3;8
2019-09-21 14:15:00;80;107;12;2;121;107;4;0;111;4;17
2019-09-21 14:30:00;91;101;9;1;129;103;1;0;106;2;9
2019-09-21 14:45:00;92;125;9;1;120;78;3;0;85;1;9
2019-09-21 15:00:00;109;94;7;1;130;108;4;0;115;3;6
2019-09-21 15:15:00;96;127;11;2;129;107;5;0;102;4;7
2019-09-21 15:30:00;89;119;6;2;120;90;3;0;89;1;10
2019-09-21 15:45:00;90;91;6;7;119;90;1;0;94;0;5
2019-09-21 16:00:00;108;110;9;4;122;81;3;0;84;0;9
2019-09-21 16:15:00;100;99;5;2;119;88;5;0;87;7;5
2019-09-21 16:30:00;86;97;5;2;117;97;3;0;94;2;9
2019-09-21 16:45:00;83;115;19;1;111;87;3;0;83;1;7
2019-09-21 17:00:00;90;104;12;0;104;75;3;0;77;1;9
2019-09-21 17:15:00;96;116;10;3;98;94;3;0;93;0;20
2019-09-21 17:30:00;69;95;5;4;122;97;6;0;90;0;9
2019-09-21 17:45:00;88;122;8;1;133;101;1;0;95;0;2
2019-09-21 18:00:00;83;107;10;9;110;86;4;0;96;0;2
2019-09-21 18:15:00;81;88;7;1;100;79;0;0;82;0;1
