DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-11-30 00:00:00;1;27;12;18;6;2;0;1;0;0;0;0;0
2019-11-30 00:15:00;1;24;10;30;13;2;1;1;0;0;0;0;0
2019-11-30 00:30:00;0;20;12;30;13;0;1;2;0;0;0;0;0
2019-11-30 00:45:00;0;17;4;22;11;0;0;0;0;0;0;0;0
2019-11-30 01:00:00;0;10;3;19;8;1;0;0;0;0;0;0;0
2019-11-30 01:15:00;0;21;6;15;8;0;0;0;0;0;0;0;0
2019-11-30 01:30:00;0;13;5;20;3;0;0;0;0;0;0;0;0
2019-11-30 01:45:00;0;15;9;13;5;0;0;0;0;0;0;0;0
2019-11-30 02:00:00;0;12;2;8;2;0;0;0;0;0;0;0;0
2019-11-30 02:15:00;0;10;2;17;8;0;0;0;0;0;0;0;0
2019-11-30 02:30:00;0;4;2;10;0;0;0;0;0;0;0;0;0
2019-11-30 02:45:00;0;7;3;7;5;0;0;0;0;0;0;0;0
2019-11-30 03:00:00;1;6;3;4;5;1;1;0;0;0;0;0;0
2019-11-30 03:15:00;0;9;4;9;9;0;0;1;0;0;0;0;0
2019-11-30 03:30:00;0;9;0;6;5;0;0;0;0;0;0;0;0
2019-11-30 03:45:00;0;12;5;6;1;1;0;0;0;0;0;0;0
2019-11-30 04:00:00;0;9;1;10;5;0;0;0;0;0;0;0;0
2019-11-30 04:15:00;1;11;5;9;7;0;0;0;0;0;0;0;0
2019-11-30 04:30:00;1;6;2;8;2;1;2;3;0;0;0;0;0
2019-11-30 04:45:00;2;14;2;12;6;1;0;1;0;0;0;0;0
2019-11-30 05:00:00;0;18;5;18;11;2;0;0;0;0;0;0;0
2019-11-30 05:15:00;0;17;7;20;8;0;1;2;0;0;0;0;0
2019-11-30 05:30:00;3;26;28;25;14;2;1;2;0;0;0;0;0
2019-11-30 05:45:00;9;76;34;26;11;3;0;0;0;0;0;0;0
2019-11-30 06:00:00;17;96;60;26;11;3;5;7;0;0;0;0;0
2019-11-30 06:15:00;10;53;46;26;14;6;13;14;0;0;0;0;0
2019-11-30 06:30:00;14;32;24;27;16;3;10;12;0;0;0;0;0
2019-11-30 06:45:00;9;36;15;38;11;5;5;10;0;0;0;0;0
2019-11-30 07:00:00;4;20;17;28;16;12;3;9;0;0;0;0;0
2019-11-30 07:15:00;22;31;18;30;20;31;8;10;0;0;0;0;0
2019-11-30 07:30:00;22;32;29;25;13;10;3;13;0;0;0;0;0
2019-11-30 07:45:00;18;45;24;33;17;19;9;13;4;0;0;0;0
2019-11-30 08:00:00;15;35;30;36;18;11;12;12;3;0;7;0;0
2019-11-30 08:15:00;29;44;31;46;19;12;11;10;0;0;3;0;0
2019-11-30 08:30:00;31;52;46;50;33;18;25;21;14;0;8;0;0
2019-11-30 08:45:00;25;52;35;46;30;14;21;23;3;0;0;0;0
2019-11-30 09:00:00;31;52;41;65;42;19;14;21;5;0;2;0;0
2019-11-30 09:15:00;40;65;47;60;33;20;22;31;0;0;12;0;1
2019-11-30 09:30:00;35;61;54;77;54;23;27;35;6;0;4;0;0
2019-11-30 09:45:00;41;87;77;83;54;35;17;31;2;0;3;0;0
2019-11-30 10:00:00;45;67;60;76;60;26;27;34;1;1;4;2;0
2019-11-30 10:15:00;49;82;78;66;53;22;36;35;9;0;2;0;0
2019-11-30 10:30:00;38;90;75;92;81;34;24;47;14;0;11;2;0
2019-11-30 10:45:00;50;74;69;89;81;31;36;38;4;0;3;0;0
2019-11-30 11:00:00;43;82;83;87;55;27;32;47;10;0;5;0;0
2019-11-30 11:15:00;50;86;81;97;73;25;33;52;5;0;5;0;0
2019-11-30 11:30:00;43;81;81;113;62;28;37;48;14;0;11;0;0
2019-11-30 11:45:00;40;85;77;98;73;35;43;40;3;0;13;1;0
2019-11-30 12:00:00;28;82;70;103;83;28;30;50;6;0;0;0;0
2019-11-30 12:15:00;41;91;90;105;96;27;34;43;4;0;1;1;1
2019-11-30 12:30:00;48;93;72;105;100;29;34;46;9;0;9;5;1
2019-11-30 12:45:00;42;83;91;97;67;25;38;41;19;2;11;7;0
2019-11-30 13:00:00;44;88;79;105;93;29;38;48;12;9;0;0;2
2019-11-30 13:15:00;43;97;97;110;97;16;45;55;9;0;9;0;0
2019-11-30 13:30:00;40;79;74;116;90;21;37;44;1;0;5;4;0
2019-11-30 13:45:00;53;88;84;103;83;32;32;50;10;0;16;0;0
2019-11-30 14:00:00;50;111;112;102;88;25;33;40;8;0;5;1;0
2019-11-30 14:15:00;40;91;96;99;79;23;38;42;12;2;4;2;0
2019-11-30 14:30:00;31;94;104;100;90;23;40;40;8;0;2;0;0
2019-11-30 14:45:00;46;98;114;100;89;21;30;43;7;3;2;0;0
2019-11-30 15:00:00;44;95;98;105;86;29;32;41;14;2;4;0;0
2019-11-30 15:15:00;45;101;99;92;83;18;31;33;4;0;16;0;0
2019-11-30 15:30:00;40;98;105;92;69;29;26;39;4;0;3;0;0
2019-11-30 15:45:00;38;91;119;105;89;19;29;50;9;2;10;0;2
2019-11-30 16:00:00;51;100;114;91;83;16;26;41;9;10;9;0;0
2019-11-30 16:15:00;49;95;87;92;70;23;30;36;3;0;10;0;0
2019-11-30 16:30:00;39;103;101;101;95;25;31;41;8;0;5;0;0
2019-11-30 16:45:00;36;107;123;98;88;21;29;32;4;0;2;0;0
2019-11-30 17:00:00;48;89;106;99;81;36;44;51;22;4;18;2;0
2019-11-30 17:15:00;40;102;101;102;78;33;33;46;9;2;3;0;0
2019-11-30 17:30:00;43;93;100;84;68;29;38;39;7;2;1;0;0
2019-11-30 17:45:00;29;88;95;98;71;28;17;46;8;0;0;7;0
2019-11-30 18:00:00;31;90;83;93;72;25;28;40;8;0;0;10;0
2019-11-30 18:15:00;37;88;84;80;69;24;24;38;8;11;9;7;0
2019-11-30 18:30:00;37;96;90;69;59;27;28;46;6;0;1;0;0
2019-11-30 18:45:00;24;69;68;72;61;28;28;31;4;0;0;0;0
2019-11-30 19:00:00;28;47;58;68;59;27;25;47;2;0;1;0;0
2019-11-30 19:15:00;25;73;86;73;49;22;28;38;0;0;6;0;0
2019-11-30 19:30:00;20;64;51;60;55;18;23;24;5;0;2;0;0
