DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-09-29 00:00:00;4;3;3;6;7;0;3;1;0;0;0;0;0;0
2020-09-29 00:15:00;11;6;2;3;3;0;5;1;0;0;0;0;0;0
2020-09-29 00:30:00;2;6;3;2;4;0;3;0;0;0;0;0;0;0
2020-09-29 00:45:00;6;1;3;1;5;0;2;1;0;0;0;0;0;0
2020-09-29 01:00:00;6;6;1;1;5;0;1;0;0;0;0;0;0;0
2020-09-29 01:15:00;7;5;1;1;3;0;0;2;0;0;0;0;0;0
2020-09-29 01:30:00;11;5;2;0;3;0;0;0;0;0;0;0;0;0
2020-09-29 01:45:00;4;1;4;3;6;0;2;2;0;0;0;0;0;0
2020-09-29 02:00:00;5;3;1;2;5;0;2;0;0;0;0;0;0;0
2020-09-29 02:15:00;4;0;1;0;3;0;3;1;0;0;0;0;0;0
2020-09-29 02:30:00;3;0;0;2;4;0;4;1;0;0;0;0;0;0
2020-09-29 02:45:00;4;1;4;1;4;0;2;1;0;0;0;0;0;0
2020-09-29 03:00:00;7;3;3;0;4;0;4;1;0;0;0;0;0;0
2020-09-29 03:15:00;5;1;0;0;2;0;1;0;0;0;0;0;0;0
2020-09-29 03:30:00;2;1;3;0;2;0;2;3;0;0;0;0;0;0
2020-09-29 03:45:00;3;2;7;4;6;0;5;2;0;0;0;0;0;0
2020-09-29 04:00:00;5;2;2;2;7;0;4;2;0;0;0;0;0;0
2020-09-29 04:15:00;5;0;3;3;9;0;2;2;0;0;0;0;0;0
2020-09-29 04:30:00;11;2;8;2;8;0;5;2;0;0;0;0;0;0
2020-09-29 04:45:00;9;5;19;3;13;0;3;8;0;11;0;0;0;0
2020-09-29 05:00:00;32;13;43;1;14;0;10;15;0;1;0;0;0;0
2020-09-29 05:15:00;43;23;93;2;26;0;17;17;0;0;0;0;0;0
2020-09-29 05:30:00;66;50;66;14;31;0;26;23;0;0;0;0;0;0
2020-09-29 05:45:00;57;54;46;19;40;0;59;45;0;0;0;0;0;0
2020-09-29 06:00:00;45;47;33;16;31;0;87;65;0;0;0;0;0;0
2020-09-29 06:15:00;71;68;44;13;62;0;51;38;0;0;0;0;0;0
2020-09-29 06:30:00;79;74;59;30;65;0;31;36;0;0;0;0;0;0
2020-09-29 06:45:00;87;90;61;21;70;0;33;25;0;0;0;0;0;0
2020-09-29 07:00:00;83;84;68;29;77;0;40;25;0;13;0;0;0;0
2020-09-29 07:15:00;83;86;67;37;99;0;57;33;0;13;0;0;0;0
2020-09-29 07:30:00;101;113;78;39;111;0;55;52;1;0;0;0;0;4
2020-09-29 07:45:00;110;123;77;50;108;0;45;45;0;21;0;0;0;6
2020-09-29 08:00:00;101;121;90;50;87;0;42;36;6;0;0;0;0;6
2020-09-29 08:15:00;104;105;98;42;84;0;47;35;0;0;0;0;0;0
2020-09-29 08:30:00;106;106;77;32;70;0;43;28;0;2;0;0;0;0
2020-09-29 08:45:00;108;114;45;16;80;0;38;22;0;0;0;0;0;0
2020-09-29 09:00:00;94;90;38;26;73;0;40;22;0;0;0;0;0;0
2020-09-29 09:15:00;90;99;25;19;62;0;38;26;0;0;0;1;0;0
2020-09-29 09:30:00;100;90;40;22;67;0;33;23;0;0;0;0;2;0
2020-09-29 09:45:00;88;110;43;26;66;0;47;23;2;0;0;0;8;0
2020-09-29 10:00:00;95;106;40;10;62;0;44;29;0;0;0;0;1;0
2020-09-29 10:15:00;85;84;41;32;66;0;34;34;0;0;19;0;0;0
2020-09-29 10:30:00;89;88;38;23;77;0;42;28;0;0;0;0;0;0
2020-09-29 10:45:00;97;96;52;30;74;0;47;21;0;0;0;0;0;16
2020-09-29 11:00:00;97;117;38;19;79;0;45;23;2;0;0;0;0;0
2020-09-29 11:15:00;75;79;40;29;69;0;36;31;0;1;1;0;0;0
