DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-04-28 00:00:00;4;4;3;1;0;3;0;0;1
2020-04-28 00:15:00;7;7;5;5;1;4;2;0;0
2020-04-28 00:30:00;0;6;6;3;3;6;3;0;0
2020-04-28 00:45:00;3;10;14;7;2;4;4;0;0
2020-04-28 01:00:00;2;3;1;1;1;8;2;0;0
2020-04-28 01:15:00;4;3;4;3;2;9;3;1;1
2020-04-28 01:30:00;7;5;2;2;1;8;3;0;0
2020-04-28 01:45:00;0;2;3;2;0;7;2;0;0
2020-04-28 02:00:00;2;1;1;0;0;8;2;0;0
2020-04-28 02:15:00;2;1;2;0;0;4;6;0;0
2020-04-28 02:30:00;7;3;2;1;0;12;6;0;2
2020-04-28 02:45:00;6;5;3;0;0;2;4;0;0
2020-04-28 03:00:00;3;3;1;1;0;7;5;0;0
2020-04-28 03:15:00;5;4;2;1;1;4;0;0;1
2020-04-28 03:30:00;4;15;9;7;8;12;4;0;0
2020-04-28 03:45:00;5;1;2;0;0;1;3;0;0
2020-04-28 04:00:00;3;5;7;6;6;7;4;0;1
2020-04-28 04:15:00;3;2;1;0;0;6;3;0;0
2020-04-28 04:30:00;4;5;10;2;1;13;9;0;1
2020-04-28 04:45:00;11;2;6;3;0;23;10;0;2
2020-04-28 05:00:00;17;19;10;1;0;16;8;2;3
2020-04-28 05:15:00;21;11;14;2;1;27;16;1;3
2020-04-28 05:30:00;30;20;31;5;2;45;33;3;8
2020-04-28 05:45:00;50;20;40;6;3;66;45;5;8
2020-04-28 06:00:00;31;27;23;10;2;35;24;4;10
2020-04-28 06:15:00;62;54;62;16;0;55;59;8;11
2020-04-28 06:30:00;42;49;57;9;7;61;66;4;11
2020-04-28 06:45:00;77;80;64;16;11;67;65;5;10
2020-04-28 07:00:00;96;97;70;10;8;87;58;7;20
2020-04-28 07:15:00;82;100;57;10;8;66;49;6;6
2020-04-28 07:30:00;84;97;69;11;6;75;68;6;16
2020-04-28 07:45:00;72;84;68;17;6;70;66;6;21
2020-04-28 08:00:00;63;82;53;19;16;61;75;7;10
2020-04-28 08:15:00;58;64;55;13;13;62;62;11;17
2020-04-28 08:30:00;61;63;53;14;9;60;47;8;15
2020-04-28 08:45:00;64;65;57;11;12;73;54;14;18
2020-04-28 09:00:00;66;58;44;6;9;77;44;8;14
