DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-01-03 00:00:00;13;0;4;1;14;4;11;14;7;21;14;7;21;0
2020-01-03 00:15:00;15;6;5;0;26;6;9;20;10;30;20;10;30;0
2020-01-03 00:30:00;8;1;3;1;22;7;3;20;10;31;20;10;31;0
2020-01-03 00:45:00;11;8;3;0;16;5;6;20;10;30;20;10;30;0
2020-01-03 01:00:00;6;3;3;1;10;7;12;24;12;35;24;12;35;0
2020-01-03 01:15:00;7;3;4;0;17;2;6;26;13;39;26;13;39;0
2020-01-03 01:30:00;7;0;2;0;16;4;2;26;13;39;26;13;39;0
2020-01-03 01:45:00;5;5;2;0;13;4;5;24;12;36;24;12;36;0
2020-01-03 02:00:00;5;1;1;0;11;3;3;26;13;39;26;13;39;0
2020-01-03 02:15:00;5;3;6;2;12;2;6;26;13;39;26;13;39;0
2020-01-03 02:30:00;2;3;1;0;11;3;4;26;13;39;26;13;39;0
2020-01-03 02:45:00;2;1;2;0;11;1;1;26;13;39;26;13;39;0
2020-01-03 03:00:00;2;1;1;0;7;4;1;26;13;39;26;13;39;0
2020-01-03 03:15:00;2;3;2;0;7;5;2;26;13;39;26;13;39;0
2020-01-03 03:30:00;1;1;1;1;8;1;1;24;12;36;24;12;36;0
2020-01-03 03:45:00;2;1;2;3;8;3;2;26;13;39;26;13;39;0
2020-01-03 04:00:00;4;3;5;0;10;3;1;26;13;39;26;13;39;0
2020-01-03 04:15:00;3;2;1;1;13;2;3;26;13;39;26;13;39;0
2020-01-03 04:30:00;3;7;4;3;17;5;0;26;13;39;26;13;39;0
2020-01-03 04:45:00;5;8;4;1;11;3;2;26;13;39;26;13;39;0
2020-01-03 05:00:00;4;5;6;2;24;8;1;20;10;31;20;10;31;0
2020-01-03 05:15:00;5;12;9;6;28;9;4;20;10;30;20;10;30;0
2020-01-03 05:30:00;33;28;11;17;44;7;6;20;10;30;20;10;30;0
2020-01-03 05:45:00;15;13;20;12;35;10;5;20;10;30;20;10;30;0
2020-01-03 06:00:00;17;14;28;15;31;16;4;20;10;30;20;10;30;0
2020-01-03 06:15:00;26;23;22;22;30;14;10;20;10;30;20;10;30;0
2020-01-03 06:30:00;35;22;35;26;51;19;16;20;10;30;20;10;30;0
2020-01-03 06:45:00;40;26;27;11;43;14;14;20;10;30;20;10;30;0
2020-01-03 07:00:00;42;35;31;28;52;25;18;20;10;30;20;10;30;0
2020-01-03 07:15:00;29;32;30;20;62;19;10;20;10;30;20;10;30;0
2020-01-03 07:30:00;44;48;38;33;69;21;27;20;10;30;20;10;30;0
2020-01-03 07:45:00;36;49;31;26;71;24;18;20;10;30;20;10;30;0
2020-01-03 08:00:00;42;40;36;33;54;29;24;20;10;30;20;10;30;0
2020-01-03 08:15:00;52;58;25;17;65;30;20;20;10;30;20;10;30;0
2020-01-03 08:30:00;47;56;37;37;75;28;31;20;10;30;20;10;30;0
2020-01-03 08:45:00;60;51;40;29;71;37;37;20;10;30;20;10;30;0
2020-01-03 09:00:00;48;61;43;30;76;36;19;20;10;30;20;10;30;0
2020-01-03 09:15:00;62;44;39;22;78;49;35;20;10;30;20;10;30;0
2020-01-03 09:30:00;71;65;50;37;85;36;41;20;10;30;20;10;30;0
2020-01-03 09:45:00;88;67;53;40;103;52;47;20;10;30;20;10;30;0
2020-01-03 10:00:00;77;74;38;34;94;50;58;20;10;30;20;10;30;0
2020-01-03 10:15:00;75;70;40;31;119;39;41;21;11;30;21;11;30;0
2020-01-03 10:30:00;94;76;54;36;99;35;53;20;10;30;20;10;30;0
2020-01-03 10:45:00;98;66;44;41;107;43;57;20;10;30;20;10;30;0
2020-01-03 11:00:00;83;65;52;32;104;46;59;20;10;30;20;10;30;0
2020-01-03 11:15:00;99;48;45;32;126;55;73;20;10;30;20;10;30;0
2020-01-03 11:30:00;90;65;43;35;101;54;71;18;9;26;18;9;26;0
2020-01-03 11:45:00;117;74;44;33;128;66;79;20;10;30;20;10;30;0
2020-01-03 12:00:00;109;67;47;38;132;65;78;20;10;30;20;10;30;0
2020-01-03 12:15:00;108;58;35;26;132;77;100;21;11;30;21;11;30;0
2020-01-03 12:30:00;102;51;39;35;168;67;118;20;10;30;20;10;30;0
2020-01-03 12:45:00;115;66;53;55;144;57;111;20;10;30;20;10;30;0
2020-01-03 13:00:00;108;60;49;35;146;65;94;20;10;30;20;10;30;0
2020-01-03 13:15:00;109;62;40;39;164;80;108;20;10;30;20;10;30;0
2020-01-03 13:30:00;95;80;37;37;147;72;90;20;10;31;20;10;31;0
2020-01-03 13:45:00;126;66;45;41;140;67;93;20;10;29;20;10;29;0
2020-01-03 14:00:00;122;80;50;44;131;73;83;20;10;30;20;10;30;0
2020-01-03 14:15:00;105;72;47;46;151;94;104;20;10;30;20;10;30;0
2020-01-03 14:30:00;111;75;43;36;143;79;89;20;10;30;20;10;30;0
2020-01-03 14:45:00;105;53;42;37;150;82;110;20;10;30;20;10;30;0
2020-01-03 15:00:00;112;60;42;34;139;64;119;20;10;30;20;10;30;0
2020-01-03 15:15:00;119;42;44;39;152;87;99;21;11;31;21;11;31;0
2020-01-03 15:30:00;102;55;38;30;155;89;92;20;10;30;20;10;30;0
2020-01-03 15:45:00;114;44;40;33;150;66;90;20;10;30;20;10;30;0
2020-01-03 16:00:00;104;64;41;30;162;85;108;20;10;30;20;10;30;0
2020-01-03 16:15:00;118;53;37;25;126;75;120;21;11;30;21;11;30;0
2020-01-03 16:30:00;98;47;39;32;140;73;96;20;10;30;20;10;30;0
2020-01-03 16:45:00;95;67;36;26;119;77;106;20;10;30;20;10;30;0
2020-01-03 17:00:00;104;58;36;25;135;74;92;20;10;30;20;10;30;0
2020-01-03 17:15:00;104;56;31;25;118;73;102;20;10;30;20;10;30;0
2020-01-03 17:30:00;84;70;37;30;122;69;104;20;10;30;20;10;30;0
2020-01-03 17:45:00;88;69;41;34;134;72;69;20;10;30;20;10;30;0
2020-01-03 18:00:00;88;76;39;27;120;68;96;20;10;30;20;10;30;0
2020-01-03 18:15:00;86;72;35;26;143;90;93;21;11;30;21;11;30;0
2020-01-03 18:30:00;92;71;33;25;123;58;81;20;10;30;20;10;30;0
2020-01-03 18:45:00;81;53;42;30;128;72;53;20;10;30;20;10;30;0
2020-01-03 19:00:00;72;53;27;15;110;53;74;20;10;30;20;10;30;0
2020-01-03 19:15:00;60;29;24;21;85;25;59;20;10;30;20;10;30;0
2020-01-03 19:30:00;51;18;19;15;89;33;56;20;10;30;20;10;30;0
2020-01-03 19:45:00;63;27;21;9;93;36;51;20;10;30;20;10;30;0
2020-01-03 20:00:00;55;22;21;13;102;40;61;20;10;30;20;10;30;0
2020-01-03 20:15:00;62;16;20;12;99;36;66;20;10;30;20;10;30;0
2020-01-03 20:30:00;44;35;23;8;81;35;39;20;10;30;20;10;30;0
2020-01-03 20:45:00;39;25;20;12;78;25;40;20;10;30;20;10;30;0
2020-01-03 21:00:00;34;23;19;7;84;38;41;20;10;30;20;10;30;0
2020-01-03 21:15:00;34;15;13;12;61;22;33;20;10;30;20;10;30;0
2020-01-03 21:30:00;34;22;10;5;55;17;34;20;10;30;20;10;30;0
2020-01-03 21:45:00;40;15;19;5;57;26;29;20;10;30;20;10;30;0
2020-01-03 22:00:00;97;19;14;8;76;30;52;20;10;30;20;10;30;0
