DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-09-03 00:00:00;3;3;0;1;0;0;0;1;0;0;0
2020-09-03 00:15:00;4;5;0;15;1;5;1;4;0;0;0
2020-09-03 00:30:00;0;4;0;9;0;8;0;0;0;0;0
2020-09-03 00:45:00;2;4;0;2;0;1;0;2;0;0;0
2020-09-03 01:00:00;0;3;0;7;2;6;0;2;0;0;0
2020-09-03 01:15:00;1;3;0;2;0;1;0;0;0;0;0
2020-09-03 01:30:00;1;1;0;2;0;2;0;1;0;0;0
2020-09-03 01:45:00;0;0;0;4;0;2;0;0;0;0;0
2020-09-03 02:00:00;0;0;0;4;1;3;0;0;0;0;0
2020-09-03 02:15:00;3;3;0;2;0;1;1;0;0;0;0
2020-09-03 02:30:00;0;0;0;1;0;1;0;0;0;0;0
2020-09-03 02:45:00;0;3;0;1;0;0;0;0;0;0;0
2020-09-03 03:00:00;1;3;0;1;0;1;0;0;0;0;0
2020-09-03 03:15:00;1;0;0;1;0;1;0;0;0;0;0
2020-09-03 03:30:00;1;0;0;1;0;1;2;1;0;0;0
2020-09-03 03:45:00;1;2;0;3;1;3;0;1;0;0;0
2020-09-03 04:00:00;1;3;0;2;0;2;0;0;0;0;0
2020-09-03 04:15:00;1;0;0;2;0;2;0;3;0;0;0
2020-09-03 04:30:00;3;0;0;3;0;1;0;1;0;0;0
2020-09-03 04:45:00;1;1;0;3;0;2;0;2;0;0;0
2020-09-03 05:00:00;4;8;0;2;0;2;2;2;0;0;0
2020-09-03 05:15:00;4;2;0;6;1;2;3;2;0;0;0
2020-09-03 05:30:00;4;5;0;10;1;4;0;5;0;0;0
2020-09-03 05:45:00;15;19;0;17;4;10;5;6;0;0;0
2020-09-03 06:00:00;15;14;0;20;2;10;1;5;0;0;0
2020-09-03 06:15:00;33;30;0;35;9;22;3;19;0;0;0
2020-09-03 06:30:00;40;37;0;28;12;21;5;19;0;0;0
2020-09-03 06:45:00;35;38;0;23;5;13;5;19;0;0;0
2020-09-03 07:00:00;34;41;0;32;5;23;3;14;0;0;0
2020-09-03 07:15:00;57;69;0;34;9;28;9;23;0;0;0
2020-09-03 07:30:00;53;58;0;47;16;41;7;28;0;0;0
2020-09-03 07:45:00;73;46;0;41;11;30;6;24;0;1;0
2020-09-03 08:00:00;53;53;0;49;11;40;4;17;0;0;0
2020-09-03 08:15:00;56;55;0;49;11;39;11;22;3;0;0
2020-09-03 08:30:00;38;62;0;45;4;31;9;11;0;0;0
2020-09-03 08:45:00;45;41;0;43;4;35;2;14;0;0;0
2020-09-03 09:00:00;48;37;0;46;12;36;5;12;0;4;0
2020-09-03 09:15:00;41;45;0;49;9;30;6;14;0;0;0
2020-09-03 09:30:00;31;45;0;48;5;37;13;12;0;0;0
2020-09-03 09:45:00;47;57;0;40;5;43;5;12;0;0;0
2020-09-03 10:00:00;38;36;0;68;14;54;9;10;0;0;0
2020-09-03 10:15:00;34;45;0;51;9;41;10;8;0;4;0
2020-09-03 10:30:00;42;41;0;66;7;50;8;13;0;4;0
2020-09-03 10:45:00;46;59;0;58;6;41;7;15;0;0;0
2020-09-03 11:00:00;43;40;0;55;5;41;6;12;2;0;0
2020-09-03 11:15:00;34;39;0;65;11;52;8;13;0;0;0
2020-09-03 11:30:00;37;37;0;87;10;61;3;14;1;0;0
2020-09-03 11:45:00;44;46;0;62;6;57;4;10;0;0;0
2020-09-03 12:00:00;37;42;0;59;7;43;9;10;0;4;0
2020-09-03 12:15:00;33;40;0;59;13;44;8;11;0;1;0
2020-09-03 12:30:00;34;29;0;61;5;44;7;9;0;1;1
2020-09-03 12:45:00;37;30;0;61;12;44;7;12;0;1;0
2020-09-03 13:00:00;27;37;0;51;3;32;4;12;0;20;1
2020-09-03 13:15:00;40;38;0;66;7;39;5;12;0;0;0
2020-09-03 13:30:00;34;40;0;53;11;32;7;14;0;0;0
2020-09-03 13:45:00;45;52;0;63;4;51;4;17;9;0;0
2020-09-03 14:00:00;36;35;0;59;11;45;5;13;3;0;0
2020-09-03 14:15:00;35;39;0;70;6;51;6;13;0;0;0
2020-09-03 14:30:00;29;47;0;94;20;73;2;9;0;6;0
2020-09-03 14:45:00;38;40;0;78;9;57;7;8;0;0;0
2020-09-03 15:00:00;27;38;0;81;7;50;7;22;0;8;0
2020-09-03 15:15:00;45;43;0;73;8;48;7;9;0;1;0
2020-09-03 15:30:00;35;43;0;82;6;66;7;13;0;1;0
2020-09-03 15:45:00;34;46;0;104;14;84;9;11;0;2;0
2020-09-03 16:00:00;39;44;0;104;22;82;10;11;0;9;0
2020-09-03 16:15:00;56;49;0;122;8;76;17;23;4;1;0
2020-09-03 16:30:00;42;37;0;123;27;96;15;28;0;0;0
2020-09-03 16:45:00;50;45;0;96;8;61;16;19;0;0;1
2020-09-03 17:00:00;29;38;0;108;15;76;20;19;7;0;0
2020-09-03 17:15:00;54;51;0;90;9;71;12;23;8;3;0
2020-09-03 17:30:00;44;44;0;85;17;70;14;24;0;2;0
2020-09-03 17:45:00;49;60;0;81;13;48;15;26;0;0;1
2020-09-03 18:00:00;28;38;0;80;13;54;14;24;0;0;0
2020-09-03 18:15:00;43;51;0;61;10;41;12;24;0;0;0
2020-09-03 18:30:00;35;35;0;64;15;52;17;31;1;0;0
2020-09-03 18:45:00;31;36;0;53;8;33;9;18;10;1;0
2020-09-03 19:00:00;23;37;0;45;4;34;8;13;3;0;0
2020-09-03 19:15:00;26;42;0;61;6;42;4;14;26;0;0
2020-09-03 19:30:00;28;33;0;53;4;42;1;14;1;0;0
2020-09-03 19:45:00;25;35;0;47;4;37;5;16;2;6;0
2020-09-03 20:00:00;20;26;0;36;7;26;8;9;2;1;0
2020-09-03 20:15:00;25;27;0;42;4;28;1;9;0;0;0
2020-09-03 20:30:00;14;30;0;39;5;18;1;5;0;0;0
2020-09-03 20:45:00;16;25;0;43;7;32;3;17;0;0;0
2020-09-03 21:00:00;13;15;0;35;8;25;4;10;0;0;0
2020-09-03 21:15:00;11;19;0;36;4;21;3;8;0;0;0
2020-09-03 21:30:00;7;11;0;26;2;19;1;7;0;0;0
2020-09-03 21:45:00;16;16;0;30;4;19;2;9;0;0;0
2020-09-03 22:00:00;7;13;0;33;4;25;1;8;0;0;0
2020-09-03 22:15:00;9;10;0;28;4;19;3;10;0;0;0
2020-09-03 22:30:00;11;7;0;21;1;9;3;11;0;0;0
2020-09-03 22:45:00;8;11;0;21;2;15;4;7;0;0;0
2020-09-03 23:00:00;5;8;0;41;5;23;8;3;0;0;0
2020-09-03 23:15:00;3;8;0;44;2;28;5;10;0;0;0
2020-09-03 23:30:00;2;6;0;17;1;12;0;2;0;0;0
2020-09-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
