DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-09-25 00:00:00;0;1;0;6;6;35;7;7;5;1;1
2020-09-25 00:15:00;0;1;0;14;16;79;4;4;3;1;1
2020-09-25 00:30:00;1;1;1;2;1;53;5;5;4;1;1
2020-09-25 00:45:00;1;2;0;6;6;23;0;5;2;0;0
2020-09-25 01:00:00;0;0;0;4;4;2;1;7;3;0;0
2020-09-25 01:15:00;0;1;0;5;6;9;3;3;2;0;0
2020-09-25 01:30:00;1;2;0;0;5;4;0;2;1;0;0
2020-09-25 01:45:00;0;0;0;2;2;1;1;3;2;0;0
2020-09-25 02:00:00;0;1;0;5;5;3;1;1;0;0;0
2020-09-25 02:15:00;1;0;0;4;3;0;2;4;3;1;1
2020-09-25 02:30:00;0;1;0;3;2;0;3;0;1;1;1
2020-09-25 02:45:00;0;0;0;4;2;0;0;4;3;0;0
2020-09-25 03:00:00;0;0;0;7;4;2;0;1;0;0;0
2020-09-25 03:15:00;0;2;0;2;1;2;1;2;0;0;0
2020-09-25 03:30:00;0;1;0;7;2;0;1;2;3;1;1
2020-09-25 03:45:00;0;3;0;5;1;0;1;2;3;3;1
2020-09-25 04:00:00;0;1;0;3;5;1;0;2;2;1;1
2020-09-25 04:15:00;0;1;0;4;5;0;0;3;4;2;2
2020-09-25 04:30:00;0;3;0;5;1;1;0;8;5;1;0
2020-09-25 04:45:00;0;1;0;12;4;0;3;12;10;2;2
2020-09-25 05:00:00;2;9;0;12;11;4;4;22;18;8;5
2020-09-25 05:15:00;2;19;1;11;7;4;6;47;54;28;25
2020-09-25 05:30:00;10;20;1;25;20;4;9;56;52;21;21
2020-09-25 05:45:00;2;22;1;50;31;13;8;63;68;25;21
2020-09-25 06:00:00;3;15;7;49;20;10;9;45;46;8;6
2020-09-25 06:15:00;9;25;4;53;31;20;18;49;57;14;12
2020-09-25 06:30:00;5;34;9;47;41;25;8;73;91;22;17
2020-09-25 06:45:00;12;37;4;60;46;15;21;77;107;23;15
2020-09-25 07:00:00;4;31;5;55;39;16;21;76;100;12;7
2020-09-25 07:15:00;7;41;15;80;49;11;44;128;171;29;24
2020-09-25 07:30:00;2;9;1;17;10;2;6;35;38;7;2
2020-09-25 07:45:00;
2020-09-25 08:00:00;
2020-09-25 08:15:00;
2020-09-25 08:30:00;
2020-09-25 08:45:00;
2020-09-25 09:00:00;
2020-09-25 09:15:00;13;22;5;78;51;7;28;69;70;6;5
2020-09-25 09:30:00;17;23;1;66;52;10;23;65;58;12;13
2020-09-25 09:45:00;8;22;6;85;54;19;47;71;71;8;6
2020-09-25 10:00:00;13;29;5;85;41;8;29;61;54;16;10
2020-09-25 10:15:00;16;29;2;99;69;12;29;66;54;11;9
2020-09-25 10:30:00;8;36;1;93;56;17;32;58;53;6;6
2020-09-25 10:45:00;11;33;6;91;64;11;30;70;72;8;6
2020-09-25 11:00:00;10;27;6;90;60;10;34;83;56;9;9
2020-09-25 11:15:00;22;38;4;83;64;16;22;66;58;9;8
2020-09-25 11:30:00;9;49;2;105;76;19;44;62;65;9;8
2020-09-25 11:45:00;16;28;6;99;87;18;40;73;70;7;7
2020-09-25 12:00:00;36;32;5;142;94;13;52;71;63;8;7
2020-09-25 12:15:00;14;37;4;114;99;36;42;62;55;15;12
2020-09-25 12:30:00;14;33;3;156;109;58;50;84;59;5;7
2020-09-25 12:45:00;15;39;4;148;115;30;37;98;102;14;12
2020-09-25 13:00:00;15;46;4;161;119;66;51;84;62;10;7
2020-09-25 13:15:00;15;39;2;178;167;48;45;103;80;15;15
2020-09-25 13:30:00;12;35;6;162;120;34;43;82;78;17;18
2020-09-25 13:45:00;22;50;4;172;123;29;41;87;92;10;10
2020-09-25 14:00:00;18;39;3;159;120;25;65;69;76;13;11
2020-09-25 14:15:00;20;29;3;168;138;48;43;83;59;10;9
2020-09-25 14:30:00;19;30;8;213;164;44;52;66;61;15;14
2020-09-25 14:45:00;16;55;5;185;148;33;51;86;87;10;6
2020-09-25 15:00:00;7;33;2;180;156;23;37;71;66;16;13
2020-09-25 15:15:00;14;36;3;164;109;22;47;72;65;22;18
2020-09-25 15:30:00;16;40;8;153;119;36;41;87;78;22;20
2020-09-25 15:45:00;12;28;8;147;104;61;41;86;78;8;4
2020-09-25 16:00:00;25;40;5;115;98;67;40;85;72;6;6
2020-09-25 16:15:00;7;23;3;127;90;47;28;68;56;10;10
2020-09-25 16:30:00;14;28;5;134;100;30;42;79;84;15;9
2020-09-25 16:45:00;11;28;5;120;88;18;39;83;79;10;11
2020-09-25 17:00:00;23;30;4;118;92;25;33;71;70;11;13
2020-09-25 17:15:00;18;27;6;103;88;29;33;67;62;7;6
2020-09-25 17:30:00;13;26;3;125;86;24;33;58;76;11;12
2020-09-25 17:45:00;13;33;4;93;66;17;27;57;69;10;12
2020-09-25 18:00:00;7;31;2;90;72;23;29;64;53;16;11
2020-09-25 18:15:00;6;37;5;98;81;21;38;60;58;11;9
2020-09-25 18:30:00;6;27;2;80;46;9;41;52;52;9;10
2020-09-25 18:45:00;16;26;2;82;59;11;43;58;61;16;12
2020-09-25 19:00:00;16;38;4;68;57;18;29;44;54;13;9
2020-09-25 19:15:00;6;18;8;64;50;12;31;46;48;6;4
2020-09-25 19:30:00;12;29;2;79;50;17;29;39;52;13;11
2020-09-25 19:45:00;12;20;4;47;44;10;40;54;60;24;21
2020-09-25 20:00:00;14;23;6;73;57;14;45;47;42;6;7
2020-09-25 20:15:00;8;8;2;61;43;10;21;44;52;6;9
2020-09-25 20:30:00;6;16;4;44;33;6;33;48;37;7;5
2020-09-25 20:45:00;7;9;6;51;28;8;19;47;40;8;7
2020-09-25 21:00:00;6;10;3;37;32;9;19;34;32;7;7
2020-09-25 21:15:00;4;19;2;32;25;3;28;43;34;3;3
2020-09-25 21:30:00;2;11;2;41;28;7;14;39;27;4;5
2020-09-25 21:45:00;4;14;6;51;27;11;19;20;18;3;3
2020-09-25 22:00:00;1;8;1;60;56;17;19;23;19;3;4
2020-09-25 22:15:00;6;6;16;57;31;13;17;23;22;4;4
2020-09-25 22:30:00;4;6;0;27;24;7;13;25;20;4;3
2020-09-25 22:45:00;2;4;2;38;36;15;20;22;17;5;3
2020-09-25 23:00:00;4;5;0;31;18;9;19;16;13;3;3
2020-09-25 23:15:00;0;4;2;28;19;8;16;15;17;6;6
2020-09-25 23:30:00;2;5;1;23;20;7;10;14;13;2;2
2020-09-25 23:45:00;4;4;1;29;21;10;12;16;24;6;7
