DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-04-27 00:00:00;7;2;2;4;2;8;5;0;0;0;0;0;0;0
2020-04-27 00:15:00;6;1;1;0;2;11;5;0;0;0;0;0;0;0
2020-04-27 00:30:00;5;0;0;0;1;4;7;0;0;0;0;0;0;0
2020-04-27 00:45:00;2;1;1;2;0;6;5;0;0;0;0;0;0;0
2020-04-27 01:00:00;4;0;1;2;2;4;5;0;0;0;0;0;0;0
2020-04-27 01:15:00;0;1;0;1;3;9;2;0;0;0;0;0;0;0
2020-04-27 01:30:00;0;0;0;0;3;4;3;0;0;0;0;0;0;0
2020-04-27 01:45:00;2;0;0;1;2;9;3;0;0;0;0;0;0;0
2020-04-27 02:00:00;2;1;0;0;2;8;2;0;0;0;0;0;0;0
2020-04-27 02:15:00;1;4;0;0;1;4;6;0;0;0;0;0;0;0
2020-04-27 02:30:00;2;1;0;0;3;1;4;0;0;0;0;0;0;0
2020-04-27 02:45:00;2;4;0;3;3;7;3;0;0;0;0;0;0;0
2020-04-27 03:00:00;3;0;0;1;1;5;1;0;0;0;0;0;0;0
2020-04-27 03:15:00;5;1;0;1;7;7;7;0;0;0;0;0;0;0
2020-04-27 03:30:00;3;0;1;0;3;9;5;0;0;0;0;0;0;0
2020-04-27 03:45:00;4;2;2;1;3;8;10;0;0;0;0;0;0;0
2020-04-27 04:00:00;5;0;0;0;2;8;2;0;0;0;0;0;0;0
2020-04-27 04:15:00;2;0;1;0;7;17;6;0;0;0;0;0;0;0
2020-04-27 04:30:00;6;0;2;0;3;20;13;0;0;0;0;0;0;0
2020-04-27 04:45:00;9;1;0;0;3;20;13;0;0;0;0;0;0;0
2020-04-27 05:00:00;22;2;1;1;5;38;24;0;0;0;0;0;0;0
2020-04-27 05:15:00;44;5;5;4;12;31;42;0;0;0;0;0;0;0
2020-04-27 05:30:00;58;2;16;12;18;52;75;0;0;0;0;0;0;0
2020-04-27 05:45:00;61;5;14;6;18;37;86;0;0;0;0;0;0;0
2020-04-27 06:00:00;49;7;6;6;17;46;79;0;0;0;0;0;0;0
2020-04-27 06:15:00;81;13;12;1;25;75;107;1;0;0;0;0;0;0
2020-04-27 06:30:00;113;23;30;16;42;104;157;0;0;0;0;0;0;0
2020-04-27 06:45:00;109;29;26;13;46;93;147;0;0;9;0;0;0;0
2020-04-27 07:00:00;110;19;32;15;39;74;128;1;0;1;0;0;0;0
2020-04-27 07:15:00;105;22;36;11;54;89;131;0;0;0;0;0;0;0
2020-04-27 07:30:00;129;32;29;21;60;106;167;2;0;1;0;0;0;0
2020-04-27 07:45:00;112;31;27;13;49;101;141;9;0;0;0;0;0;0
2020-04-27 08:00:00;92;24;23;14;42;75;121;2;0;0;0;0;0;0
2020-04-27 08:15:00;76;22;25;20;45;80;117;0;0;0;0;0;0;0
2020-04-27 08:30:00;72;18;26;18;58;105;111;5;0;1;0;0;0;0
2020-04-27 08:45:00;66;16;27;17;44;100;125;0;0;0;0;0;0;0
2020-04-27 09:00:00;72;18;24;13;49;92;89;0;0;1;0;0;0;0
2020-04-27 09:15:00;76;18;16;11;52;94;104;11;0;4;0;0;0;0
2020-04-27 09:30:00;73;29;29;22;58;90;107;3;0;2;0;0;0;8
2020-04-27 09:45:00;85;28;28;15;59;107;104;0;0;2;0;0;0;0
2020-04-27 10:00:00;74;21;30;19;51;109;100;3;0;0;0;0;0;0
2020-04-27 10:15:00;85;26;28;16;66;109;103;5;0;0;0;0;0;0
2020-04-27 10:30:00;69;20;23;20;66;99;101;7;0;1;0;0;0;0
2020-04-27 10:45:00;74;25;32;24;59;111;109;1;3;0;0;0;0;0
2020-04-27 11:00:00;80;29;29;10;49;104;113;1;0;3;0;0;0;0
2020-04-27 11:15:00;77;28;30;30;66;116;123;5;0;3;0;0;0;0
2020-04-27 11:30:00;80;30;32;25;65;111;124;3;0;9;0;0;0;0
2020-04-27 11:45:00;76;23;31;22;65;109;100;4;0;2;0;0;0;0
2020-04-27 12:00:00;87;31;29;19;63;103;119;6;0;12;0;0;0;0
2020-04-27 12:15:00;65;28;37;19;82;118;115;5;0;3;0;0;0;0
2020-04-27 12:30:00;85;31;35;20;72;130;124;0;0;0;0;0;0;0
2020-04-27 12:45:00;82;17;46;25;91;130;123;0;0;1;0;0;0;0
2020-04-27 13:00:00;90;23;42;18;71;118;126;0;0;2;0;0;0;0
2020-04-27 13:15:00;76;31;36;19;55;106;107;2;0;22;0;0;0;0
2020-04-27 13:30:00;83;27;37;20;63;111;109;0;0;0;0;0;0;0
2020-04-27 13:45:00;96;33;33;18;65;111;130;2;0;3;0;0;0;0
2020-04-27 14:00:00;98;42;32;24;74;125;138;0;0;4;0;0;0;0
2020-04-27 14:15:00;76;35;32;15;76;135;116;8;1;1;0;0;0;0
2020-04-27 14:30:00;76;29;42;26;88;122;115;2;0;0;0;0;0;0
2020-04-27 14:45:00;82;43;47;20;98;127;116;2;0;1;1;1;1;0
2020-04-27 15:00:00;84;18;38;22;90;138;117;4;0;8;2;2;2;0
2020-04-27 15:15:00;70;24;50;29;83;137;109;2;0;0;0;0;0;0
2020-04-27 15:30:00;90;29;45;19;75;136;124;10;0;4;0;0;0;0
2020-04-27 15:45:00;71;26;53;32;83;129;111;7;0;4;5;5;5;0
2020-04-27 16:00:00;89;36;54;26;89;131;133;0;0;2;0;0;0;0
