DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-01-16 00:00:00;7;3;0;7;5;0;0;0;0;0
2020-01-16 00:15:00;10;7;0;5;5;0;0;0;0;0
2020-01-16 00:30:00;8;1;0;6;1;1;0;0;0;0
2020-01-16 00:45:00;11;3;0;6;4;1;0;0;0;0
2020-01-16 01:00:00;9;10;1;11;6;1;0;0;0;0
2020-01-16 01:15:00;3;2;0;9;6;0;0;0;0;0
2020-01-16 01:30:00;6;6;0;9;3;0;0;0;0;0
2020-01-16 01:45:00;6;0;0;0;0;0;0;0;0;0
2020-01-16 02:00:00;6;3;2;5;6;0;0;0;0;0
2020-01-16 02:15:00;9;5;1;5;5;0;0;0;0;0
2020-01-16 02:30:00;10;4;1;5;4;0;0;0;0;0
2020-01-16 02:45:00;6;4;1;1;5;0;0;0;0;0
2020-01-16 03:00:00;6;1;0;6;5;0;0;0;0;0
2020-01-16 03:15:00;7;5;0;9;0;0;0;0;0;0
2020-01-16 03:30:00;1;2;1;9;2;0;0;0;0;0
2020-01-16 03:45:00;7;3;1;3;3;0;0;0;0;0
2020-01-16 04:00:00;7;4;0;5;2;1;0;0;0;0
2020-01-16 04:15:00;9;6;1;7;6;0;0;0;0;0
2020-01-16 04:30:00;8;2;0;9;2;1;0;0;0;0
2020-01-16 04:45:00;24;8;1;25;5;0;0;0;0;0
2020-01-16 05:00:00;18;4;0;38;14;0;0;0;0;0
2020-01-16 05:15:00;26;21;1;28;10;0;0;0;0;0
2020-01-16 05:30:00;66;24;1;55;37;2;0;0;0;0
2020-01-16 05:45:00;50;12;1;65;17;1;0;0;0;0
2020-01-16 06:00:00;63;37;7;64;31;1;0;0;0;0
2020-01-16 06:15:00;61;41;2;81;47;5;0;0;0;0
2020-01-16 06:30:00;101;50;0;94;51;4;0;0;0;0
2020-01-16 06:45:00;124;65;0;76;53;6;0;0;0;0
2020-01-16 07:00:00;101;53;0;96;59;3;0;0;0;0
2020-01-16 07:15:00;123;48;2;121;86;5;1;0;0;0
2020-01-16 07:30:00;127;56;5;115;77;257;0;0;0;0
2020-01-16 07:45:00;145;86;2;99;65;4;9;0;0;0
2020-01-16 08:00:00;94;89;2;74;41;5;3;0;0;0
2020-01-16 08:15:00;97;91;1;102;67;8;2;0;0;0
2020-01-16 08:30:00;104;76;3;82;56;5;0;0;0;0
2020-01-16 08:45:00;80;63;0;80;46;260;0;0;0;0
2020-01-16 09:00:00;66;73;0;79;42;8;2;0;0;0
2020-01-16 09:15:00;69;54;3;71;38;6;1;0;0;0
2020-01-16 09:30:00;75;51;6;89;53;9;18;0;0;0
2020-01-16 09:45:00;78;47;3;87;52;7;0;0;0;0
2020-01-16 10:00:00;79;52;2;81;43;9;2;0;0;0
2020-01-16 10:15:00;72;37;3;86;42;8;3;0;0;0
2020-01-16 10:30:00;75;65;8;94;58;6;1;0;0;0
2020-01-16 10:45:00;91;42;5;74;47;8;0;0;0;0
2020-01-16 11:00:00;94;60;2;86;41;6;22;0;0;0
2020-01-16 11:15:00;96;70;4;104;48;10;0;0;0;0
2020-01-16 11:30:00;79;57;10;98;51;8;0;0;0;0
2020-01-16 11:45:00;101;83;17;90;58;13;0;0;0;0
2020-01-16 12:00:00;84;69;10;99;58;8;10;0;0;0
2020-01-16 12:15:00;103;75;9;90;51;11;9;0;0;0
2020-01-16 12:30:00;84;39;4;104;58;260;9;0;0;0
2020-01-16 12:45:00;81;66;6;87;47;9;2;0;0;0
2020-01-16 13:00:00;89;53;7;82;50;260;0;0;0;0
2020-01-16 13:15:00;121;84;6;109;60;260;0;0;0;0
2020-01-16 13:30:00;77;62;3;100;63;7;5;0;0;0
2020-01-16 13:45:00;78;53;3;82;53;262;2;0;0;0
2020-01-16 14:00:00;88;70;10;89;62;9;5;0;0;0
2020-01-16 14:15:00;97;64;6;105;62;7;0;0;0;0
2020-01-16 14:30:00;104;65;3;119;72;14;0;0;0;0
2020-01-16 14:45:00;98;66;1;92;68;7;0;0;0;0
2020-01-16 15:00:00;93;59;3;121;74;9;0;0;0;0
2020-01-16 15:15:00;98;69;4;107;60;12;2;0;0;0
2020-01-16 15:30:00;107;73;8;98;83;13;0;0;0;0
2020-01-16 15:45:00;104;63;1;117;82;10;0;0;0;0
2020-01-16 16:00:00;105;70;4;123;90;11;5;0;0;0
2020-01-16 16:15:00;123;70;7;129;93;9;0;0;0;0
2020-01-16 16:30:00;110;67;3;150;99;12;2;0;0;0
2020-01-16 16:45:00;91;47;260;109;87;9;0;0;0;0
2020-01-16 17:00:00;117;54;1;133;91;15;0;0;0;0
2020-01-16 17:15:00;87;49;2;110;75;9;2;0;0;0
2020-01-16 17:30:00;92;49;3;117;77;6;5;0;0;0
2020-01-16 17:45:00;94;48;1;111;50;6;6;0;0;0
2020-01-16 18:00:00;86;42;4;103;66;7;3;0;0;0
2020-01-16 18:15:00;86;47;2;93;59;264;0;0;0;0
2020-01-16 18:30:00;76;47;2;78;37;2;1;0;0;0
2020-01-16 18:45:00;48;45;1;57;35;4;0;0;0;0
2020-01-16 19:00:00;63;29;0;61;24;4;0;0;0;0
2020-01-16 19:15:00;58;24;1;41;25;3;0;0;0;0
2020-01-16 19:30:00;46;19;0;50;15;4;0;0;0;0
2020-01-16 19:45:00;52;13;2;29;16;3;0;0;0;0
2020-01-16 20:00:00;47;13;0;30;11;4;0;0;0;0
