DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-05-21 00:00:00;13;2;1;2;3;7;9;2;2;3;6;3;1
2020-05-21 00:15:00;3;0;2;0;3;10;10;6;5;9;6;2;2
2020-05-21 00:30:00;10;0;2;2;1;7;4;2;5;14;7;1;2
2020-05-21 00:45:00;5;3;1;2;4;13;10;4;3;9;11;1;1
2020-05-21 01:00:00;3;1;2;1;1;7;4;0;0;5;6;1;2
2020-05-21 01:15:00;2;3;2;1;1;6;7;2;0;3;5;1;2
2020-05-21 01:30:00;3;1;0;4;3;3;5;2;2;4;2;0;0
2020-05-21 01:45:00;2;2;1;2;1;3;4;3;1;1;2;0;1
2020-05-21 02:00:00;3;1;0;1;1;4;4;2;0;0;0;2;0
2020-05-21 02:15:00;2;0;0;0;1;6;5;2;1;0;0;0;0
2020-05-21 02:30:00;4;0;0;1;2;3;4;0;0;0;2;2;0
2020-05-21 02:45:00;4;1;0;0;1;3;2;0;0;3;1;0;0
2020-05-21 03:00:00;2;0;0;0;2;4;3;0;0;3;3;0;0
2020-05-21 03:15:00;5;1;0;0;1;1;3;1;2;2;0;0;0
2020-05-21 03:30:00;2;0;0;0;0;2;0;0;0;0;0;0;0
2020-05-21 03:45:00;2;0;1;0;2;4;2;2;1;0;2;1;1
2020-05-21 04:00:00;2;0;0;0;2;5;4;0;0;1;1;0;0
2020-05-21 04:15:00;0;1;0;0;3;4;5;2;0;1;1;0;0
2020-05-21 04:30:00;1;0;0;1;1;2;1;0;0;0;1;0;0
2020-05-21 04:45:00;2;0;0;3;3;7;4;0;0;0;0;0;0
2020-05-21 05:00:00;2;0;0;0;3;2;3;1;0;1;1;0;0
2020-05-21 05:15:00;3;1;1;1;1;4;5;1;0;0;0;0;1
2020-05-21 05:30:00;8;2;1;4;4;9;9;1;0;1;2;0;1
2020-05-21 05:45:00;4;1;1;2;4;10;7;1;0;0;1;0;1
2020-05-21 06:00:00;10;3;2;1;1;12;13;3;2;1;0;0;2
2020-05-21 06:15:00;10;3;0;3;3;9;9;1;0;1;1;0;0
2020-05-21 06:30:00;9;2;0;1;7;5;4;1;1;2;4;1;0
2020-05-21 06:45:00;5;2;0;4;11;12;10;5;3;4;3;0;0
2020-05-21 07:00:00;4;1;1;2;5;7;8;2;1;0;1;1;1
2020-05-21 07:15:00;8;2;1;7;10;10;7;3;2;4;5;2;1
2020-05-21 07:30:00;8;0;1;11;6;5;5;2;0;3;12;1;1
2020-05-21 07:45:00;7;1;0;12;5;9;7;9;6;7;4;0;0
2020-05-21 08:00:00;11;5;1;10;10;7;7;5;5;7;12;4;1
2020-05-21 08:15:00;8;2;1;15;8;12;7;6;4;5;8;4;1
2020-05-21 08:30:00;11;4;4;13;20;11;9;8;3;7;10;3;4
2020-05-21 08:45:00;7;3;4;13;8;16;15;9;6;6;5;6;4
2020-05-21 09:00:00;13;3;7;10;13;25;16;7;2;5;8;2;7
2020-05-21 09:15:00;9;4;4;16;19;26;14;6;3;3;3;0;3
2020-05-21 09:30:00;23;4;3;23;10;28;20;11;9;14;13;1;4
2020-05-21 09:45:00;15;10;5;20;20;29;14;13;7;8;10;3;4
2020-05-21 10:00:00;16;9;7;13;14;29;13;5;5;8;7;3;6
2020-05-21 10:15:00;17;5;9;12;21;35;27;16;9;12;10;2;7
2020-05-21 10:30:00;19;9;4;17;28;38;30;16;11;13;15;4;6
2020-05-21 10:45:00;30;5;3;17;17;36;25;10;7;6;5;0;3
2020-05-21 11:00:00;22;9;6;17;26;46;30;7;5;6;9;2;6
2020-05-21 11:15:00;27;12;7;16;26;31;24;17;9;15;12;6;6
2020-05-21 11:30:00;20;12;7;20;27;35;23;12;4;9;13;5;8
2020-05-21 11:45:00;22;9;8;18;21;43;26;13;14;17;10;4;8
2020-05-21 12:00:00;19;11;6;16;28;46;23;9;9;17;14;4;6
2020-05-21 12:15:00;29;13;1;15;23;35;32;15;12;30;18;3;1
2020-05-21 12:30:00;23;10;8;27;19;30;26;16;15;23;21;11;8
2020-05-21 12:45:00;33;14;12;12;18;46;35;12;15;24;7;1;11
2020-05-21 13:00:00;21;11;9;23;20;43;24;11;9;16;14;7;5
2020-05-21 13:15:00;33;15;6;14;15;31;28;17;12;13;13;8;6
2020-05-21 13:30:00;20;7;10;17;16;51;43;13;15;20;10;6;7
2020-05-21 13:45:00;33;6;6;16;24;48;32;12;12;22;7;2;6
2020-05-21 14:00:00;31;16;12;14;30;51;33;10;9;17;10;9;14
2020-05-21 14:15:00;35;15;6;19;19;40;22;7;7;18;9;6;6
2020-05-21 14:30:00;33;13;9;16;22;38;25;12;11;20;14;8;11
2020-05-21 14:45:00;33;16;13;18;27;41;30;16;14;23;11;2;13
2020-05-21 15:00:00;24;6;4;16;25;39;25;12;13;20;13;7;5
2020-05-21 15:15:00;20;11;12;13;25;39;20;6;2;10;21;8;14
2020-05-21 15:30:00;24;12;10;13;17;52;28;8;7;18;11;6;9
2020-05-21 15:45:00;29;13;8;15;18;44;29;6;6;17;16;4;9
2020-05-21 16:00:00;27;15;11;9;22;35;18;6;4;14;12;3;11
2020-05-21 16:15:00;26;20;6;14;15;39;37;12;11;19;8;1;8
2020-05-21 16:30:00;21;14;5;19;20;49;33;14;12;22;17;7;5
2020-05-21 16:45:00;27;14;13;16;19;53;37;17;15;16;10;5;12
2020-05-21 17:00:00;26;18;7;14;17;38;30;12;10;16;18;5;7
2020-05-21 17:15:00;33;18;11;13;19;46;28;13;9;17;10;5;10
2020-05-21 17:30:00;36;20;12;12;17;45;24;19;14;31;15;5;12
2020-05-21 17:45:00;39;15;9;17;10;51;30;17;7;22;16;8;9
2020-05-21 18:00:00;25;10;9;17;15;45;33;9;11;24;15;4;10
2020-05-21 18:15:00;30;12;13;13;9;40;25;10;8;18;20;6;11
2020-05-21 18:30:00;28;11;4;17;14;47;34;14;11;14;10;5;6
2020-05-21 18:45:00;25;11;12;15;18;38;25;10;11;14;20;7;12
2020-05-21 19:00:00;26;12;10;9;10;42;26;8;6;23;18;5;11
2020-05-21 19:15:00;31;17;7;16;15;30;19;5;9;14;16;8;7
2020-05-21 19:30:00;23;16;13;14;19;35;21;13;10;20;12;4;13
2020-05-21 19:45:00;24;9;9;14;11;33;23;11;13;27;20;3;10
2020-05-21 20:00:00;25;12;9;15;13;32;24;8;5;9;16;4;9
2020-05-21 20:15:00;28;10;9;5;16;42;24;9;9;11;6;6;8
2020-05-21 20:30:00;28;13;6;7;20;39;25;13;13;16;12;7;7
2020-05-21 20:45:00;22;6;16;16;19;36;20;8;8;12;12;4;14
