DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-11-22 00:00:00;4;7;3;0;1;0;2;3;0;0
2020-11-22 00:15:00;7;6;5;2;2;0;0;5;0;0
2020-11-22 00:30:00;5;4;3;1;0;0;0;2;0;0
2020-11-22 00:45:00;2;5;7;2;0;0;1;0;0;0
2020-11-22 01:00:00;8;14;7;2;0;0;0;1;0;0
2020-11-22 01:15:00;2;2;4;0;0;0;1;2;0;0
2020-11-22 01:30:00;0;0;2;0;0;0;0;1;0;0
2020-11-22 01:45:00;2;3;2;1;0;0;0;0;0;0
2020-11-22 02:00:00;0;1;1;0;0;0;0;3;0;0
2020-11-22 02:15:00;2;3;4;0;0;0;0;2;0;0
2020-11-22 02:30:00;0;2;1;1;0;0;0;1;0;0
2020-11-22 02:45:00;1;2;2;2;0;0;0;0;0;0
2020-11-22 03:00:00;0;1;3;0;0;0;0;0;0;0
2020-11-22 03:15:00;3;3;0;0;0;0;0;2;0;0
2020-11-22 03:30:00;3;4;1;1;0;0;0;2;0;0
2020-11-22 03:45:00;4;3;1;1;0;0;0;0;0;0
2020-11-22 04:00:00;0;1;1;0;0;0;0;0;0;0
2020-11-22 04:15:00;0;0;0;0;0;0;0;0;0;0
2020-11-22 04:30:00;2;2;0;0;0;0;0;1;0;0
2020-11-22 04:45:00;1;1;1;0;0;0;0;0;0;0
2020-11-22 05:00:00;1;0;1;0;0;0;0;0;0;0
2020-11-22 05:15:00;2;1;1;0;0;0;1;0;0;0
2020-11-22 05:30:00;3;2;3;0;0;0;0;0;0;0
2020-11-22 05:45:00;1;0;1;0;0;0;0;0;0;0
2020-11-22 06:00:00;2;1;0;1;0;0;1;0;0;0
2020-11-22 06:15:00;4;5;3;1;0;0;0;2;0;0
2020-11-22 06:30:00;4;3;3;2;0;1;1;0;0;0
2020-11-22 06:45:00;1;2;6;0;0;0;0;1;0;0
2020-11-22 07:00:00;0;3;3;1;0;0;0;2;0;0
2020-11-22 07:15:00;1;1;2;0;0;0;1;2;0;0
2020-11-22 07:30:00;9;9;2;0;0;0;0;0;0;0
2020-11-22 07:45:00;6;8;3;0;0;0;0;2;0;0
2020-11-22 08:00:00;1;1;4;0;0;0;0;1;0;0
2020-11-22 08:15:00;1;4;6;0;1;2;1;2;0;0
2020-11-22 08:30:00;4;2;7;0;0;0;0;3;0;0
2020-11-22 08:45:00;12;12;1;0;0;1;0;2;0;0
2020-11-22 09:00:00;8;6;9;0;1;0;1;2;0;0
2020-11-22 09:15:00;12;8;11;1;0;0;1;5;0;0
2020-11-22 09:30:00;14;13;16;2;1;1;2;8;0;0
2020-11-22 09:45:00;14;15;16;4;0;0;1;3;0;0
2020-11-22 10:00:00;11;10;16;0;0;0;0;4;0;0
2020-11-22 10:15:00;14;18;9;3;2;1;1;3;0;0
2020-11-22 10:30:00;9;16;15;2;0;0;0;1;0;0
2020-11-22 10:45:00;17;14;21;1;1;1;4;3;0;0
2020-11-22 11:00:00;16;20;19;2;1;0;1;2;0;0
2020-11-22 11:15:00;23;26;15;5;0;0;2;5;0;0
2020-11-22 11:30:00;17;18;20;5;3;0;2;3;0;0
2020-11-22 11:45:00;23;24;17;3;1;1;2;4;0;0
2020-11-22 12:00:00;20;10;14;0;2;0;3;7;0;0
2020-11-22 12:15:00;18;15;18;4;1;0;3;4;0;0
2020-11-22 12:30:00;17;23;32;6;1;1;0;5;0;0
2020-11-22 12:45:00;20;21;25;4;1;0;2;5;0;0
2020-11-22 13:00:00;16;12;19;2;0;0;3;5;0;0
2020-11-22 13:15:00;28;23;19;1;1;1;0;5;0;0
2020-11-22 13:30:00;19;17;19;2;0;0;4;2;0;0
2020-11-22 13:45:00;30;23;22;5;0;0;1;7;0;0
2020-11-22 14:00:00;24;21;17;2;5;2;4;7;1;2
2020-11-22 14:15:00;33;28;27;2;0;0;3;6;0;0
2020-11-22 14:30:00;34;25;21;1;0;2;5;3;0;0
2020-11-22 14:45:00;29;25;25;4;2;0;2;12;0;0
2020-11-22 15:00:00;21;25;18;2;6;0;1;9;3;0
2020-11-22 15:15:00;23;24;31;5;0;0;4;9;0;0
2020-11-22 15:30:00;22;15;21;0;1;2;2;11;0;0
2020-11-22 15:45:00;29;30;31;3;2;2;4;7;0;0
2020-11-22 16:00:00;29;23;23;6;3;5;3;13;2;0
2020-11-22 16:15:00;19;26;37;4;0;0;2;8;0;0
2020-11-22 16:30:00;26;25;22;7;3;0;3;11;0;0
2020-11-22 16:45:00;22;20;29;8;0;0;1;9;1;3
2020-11-22 17:00:00;17;25;26;2;0;0;2;7;0;0
2020-11-22 17:15:00;20;22;24;4;0;1;0;9;0;0
2020-11-22 17:30:00;22;15;15;1;2;1;6;6;0;0
2020-11-22 17:45:00;19;22;16;1;2;2;1;5;0;0
2020-11-22 18:00:00;25;23;16;0;2;0;0;3;0;0
2020-11-22 18:15:00;18;26;22;2;4;0;3;7;0;0
2020-11-22 18:30:00;16;22;13;4;2;1;0;8;0;0
