DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-09-15 00:00:00;1;0;0;0;0;0;0;0;0
2020-09-15 00:15:00;2;0;0;0;0;0;0;0;0
2020-09-15 00:30:00;1;0;0;0;0;0;0;0;0
2020-09-15 00:45:00;0;1;1;0;0;0;2;0;0
2020-09-15 01:00:00;1;0;0;0;0;0;0;0;0
2020-09-15 01:15:00;0;0;0;0;0;0;0;0;0
2020-09-15 01:30:00;0;0;0;0;0;0;0;0;0
2020-09-15 01:45:00;2;0;1;0;0;0;0;0;0
2020-09-15 02:00:00;0;1;2;0;0;0;0;0;0
2020-09-15 02:15:00;0;0;2;0;0;0;0;0;0
2020-09-15 02:30:00;0;0;0;0;0;0;0;0;0
2020-09-15 02:45:00;1;0;0;0;0;0;0;0;0
2020-09-15 03:00:00;0;0;0;0;0;0;0;0;0
2020-09-15 03:15:00;1;0;0;0;0;0;0;0;0
2020-09-15 03:30:00;1;0;0;0;0;0;0;0;0
2020-09-15 03:45:00;0;0;0;0;0;0;0;0;0
2020-09-15 04:00:00;0;0;0;0;0;0;0;0;0
2020-09-15 04:15:00;0;0;0;0;0;0;0;0;0
2020-09-15 04:30:00;0;0;1;0;0;0;0;0;0
2020-09-15 04:45:00;0;0;2;0;0;0;0;0;0
2020-09-15 05:00:00;0;0;3;0;0;0;0;0;0
2020-09-15 05:15:00;3;2;6;0;0;0;0;0;0
2020-09-15 05:30:00;5;3;5;0;0;0;0;0;0
2020-09-15 05:45:00;7;1;2;1;0;0;0;1;0
2020-09-15 06:00:00;3;1;3;1;0;1;0;0;0
2020-09-15 06:15:00;1;2;7;0;0;0;0;0;0
2020-09-15 06:30:00;0;4;7;2;0;0;1;0;0
2020-09-15 06:45:00;9;5;9;3;1;0;0;3;1
2020-09-15 07:00:00;10;6;10;1;1;0;0;0;0
2020-09-15 07:15:00;15;12;15;0;0;1;1;0;0
2020-09-15 07:30:00;14;5;13;5;0;0;2;0;0
