DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-06-04 00:00:00;13;10;3;1;2;10;8;2;0;1;0;0;0;0
2020-06-04 00:15:00;10;3;1;2;4;13;11;1;0;1;0;0;0;0
2020-06-04 00:30:00;12;8;1;1;2;3;5;3;0;3;0;0;0;0
2020-06-04 00:45:00;5;7;1;1;4;10;7;5;0;0;0;0;0;0
2020-06-04 01:00:00;2;3;1;0;4;8;6;3;0;2;0;0;0;0
2020-06-04 01:15:00;6;5;1;0;3;6;11;4;0;0;0;0;0;0
2020-06-04 01:30:00;3;3;2;1;1;3;6;2;0;0;0;0;0;0
2020-06-04 01:45:00;9;6;0;1;1;4;4;1;0;2;0;0;0;0
2020-06-04 02:00:00;0;1;1;0;1;8;9;2;0;0;0;0;0;0
2020-06-04 02:15:00;3;4;2;0;3;3;4;2;0;0;0;0;0;0
2020-06-04 02:30:00;1;0;1;0;2;4;3;2;0;0;0;0;0;0
2020-06-04 02:45:00;6;3;0;1;2;4;3;1;0;0;0;0;0;0
2020-06-04 03:00:00;3;4;2;0;0;5;5;2;0;1;0;0;0;0
2020-06-04 03:15:00;4;3;0;0;2;6;3;1;0;0;0;0;0;0
2020-06-04 03:30:00;3;1;0;0;1;4;2;2;0;0;0;0;0;0
2020-06-04 03:45:00;7;5;0;1;2;5;3;3;0;1;0;0;0;0
2020-06-04 04:00:00;6;3;1;2;2;6;4;0;0;1;0;0;0;0
2020-06-04 04:15:00;14;2;1;0;2;8;4;3;0;0;0;0;0;0
2020-06-04 04:30:00;5;3;1;2;3;12;6;8;0;2;0;0;0;0
2020-06-04 04:45:00;23;13;0;3;4;14;11;3;0;0;0;0;0;0
2020-06-04 05:00:00;36;36;3;9;20;21;24;9;0;2;0;0;0;0
2020-06-04 05:15:00;66;60;8;12;22;30;32;6;0;4;0;0;0;0
2020-06-04 05:30:00;44;49;5;13;22;25;24;19;0;4;0;0;0;0
2020-06-04 05:45:00;35;66;2;14;18;39;26;14;0;5;0;0;0;0
2020-06-04 06:00:00;12;12;2;13;13;29;23;6;0;1;0;0;0;0
2020-06-04 06:15:00;4;3;0;4;7;0;3;1;0;1;0;0;0;0
2020-06-04 06:30:00;67;94;15;18;55;56;42;21;0;4;0;0;0;0
2020-06-04 06:45:00;57;79;14;35;51;66;59;27;0;4;0;0;0;0
