DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-06-25 00:00:00;12;8;3;1;1;8;9;6;0;0;0;0;0;0
2020-06-25 00:15:00;7;4;1;1;4;10;7;1;0;0;0;0;0;0
2020-06-25 00:30:00;5;5;1;0;1;11;9;2;0;0;0;0;0;0
2020-06-25 00:45:00;7;6;4;0;3;6;6;4;0;0;0;0;0;0
2020-06-25 01:00:00;7;6;0;1;2;12;12;5;0;0;0;0;0;0
2020-06-25 01:15:00;6;7;0;1;1;3;6;0;0;0;0;0;0;0
2020-06-25 01:30:00;4;2;2;1;0;4;7;4;0;0;0;0;0;0
2020-06-25 01:45:00;3;5;1;0;2;6;5;1;0;0;0;0;0;0
2020-06-25 02:00:00;6;3;0;0;0;4;7;2;0;0;0;0;0;0
2020-06-25 02:15:00;3;1;0;0;1;4;6;0;0;0;0;0;0;0
2020-06-25 02:30:00;2;1;0;0;0;1;1;0;0;0;0;0;0;0
2020-06-25 02:45:00;3;3;0;1;1;5;8;1;0;0;0;0;0;0
2020-06-25 03:00:00;3;2;0;1;1;4;3;1;0;0;0;0;0;0
2020-06-25 03:15:00;7;5;3;1;2;3;7;4;0;0;0;0;0;0
2020-06-25 03:30:00;2;3;2;0;0;6;3;0;0;0;0;0;0;0
2020-06-25 03:45:00;7;7;2;1;1;3;4;3;0;0;0;0;0;0
2020-06-25 04:00:00;4;1;0;1;1;8;2;1;0;0;0;0;0;0
2020-06-25 04:15:00;10;7;1;0;3;11;8;5;0;0;0;0;0;0
2020-06-25 04:30:00;10;6;0;2;4;11;9;7;0;0;0;0;0;0
2020-06-25 04:45:00;33;10;1;5;7;8;13;6;0;0;0;0;0;0
2020-06-25 05:00:00;51;33;2;5;9;21;15;5;0;0;0;0;0;0
2020-06-25 05:15:00;72;47;4;8;28;29;25;12;0;0;0;0;0;0
2020-06-25 05:30:00;51;55;3;4;14;34;16;17;0;0;0;0;0;0
2020-06-25 05:45:00;39;43;7;16;14;34;33;14;0;0;0;0;0;0
2020-06-25 06:00:00;52;39;3;14;30;47;42;25;0;0;0;0;1;0
2020-06-25 06:15:00;53;73;10;17;21;58;71;21;0;0;0;0;0;0
2020-06-25 06:30:00;90;102;14;12;34;51;46;20;0;0;0;0;4;0
2020-06-25 06:45:00;85;76;12;28;25;61;60;36;0;0;5;0;0;2
2020-06-25 07:00:00;80;87;13;29;67;55;43;23;0;0;0;0;0;0
2020-06-25 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 07:30:00;86;106;27;48;60;65;67;17;0;0;0;0;1;0
2020-06-25 07:45:00;80;82;26;36;65;80;89;39;0;0;0;0;7;2
2020-06-25 08:00:00;93;90;20;31;57;80;76;30;0;0;0;0;0;0
2020-06-25 08:15:00;100;93;15;25;59;81;71;23;0;0;0;0;2;0
2020-06-25 08:30:00;82;89;22;30;54;76;83;26;0;0;0;0;1;0
2020-06-25 08:45:00;70;80;16;48;48;90;85;35;0;0;0;0;0;0
2020-06-25 09:00:00;74;74;22;32;41;75;76;36;0;0;2;5;0;0
2020-06-25 09:15:00;82;74;19;34;51;87;93;38;0;0;0;0;17;18
2020-06-25 09:30:00;86;75;17;24;41;84;86;29;0;0;0;0;1;0
2020-06-25 09:45:00;69;76;25;36;43;99;92;35;0;0;0;0;2;0
2020-06-25 10:00:00;75;82;18;37;53;86;99;45;0;0;0;0;0;0
2020-06-25 10:15:00;99;92;27;36;48;78;114;36;0;0;0;0;0;0
2020-06-25 10:30:00;81;82;23;39;44;85;90;35;0;0;8;0;0;0
2020-06-25 10:45:00;92;84;31;31;42;90;109;40;0;0;0;3;2;0
2020-06-25 11:00:00;67;81;22;40;41;68;85;33;0;0;0;0;0;0
2020-06-25 11:15:00;78;71;27;45;43;102;110;32;0;0;0;0;2;0
2020-06-25 11:30:00;87;77;22;52;63;104;116;42;0;0;9;0;5;0
2020-06-25 11:45:00;92;97;27;34;46;89;118;35;0;0;0;0;0;0
2020-06-25 12:00:00;78;73;30;41;33;104;118;41;0;0;0;1;0;0
2020-06-25 12:15:00;77;78;26;43;56;102;114;32;0;0;0;0;1;0
2020-06-25 12:30:00;94;78;26;35;38;89;110;41;0;0;0;1;0;0
2020-06-25 12:45:00;84;95;28;28;43;92;106;36;0;0;1;1;0;9
2020-06-25 13:00:00;84;82;29;47;52;84;111;33;0;0;0;0;0;0
2020-06-25 13:15:00;86;98;27;32;48;112;125;40;0;0;1;0;1;0
2020-06-25 13:30:00;100;98;26;29;56;102;118;38;0;0;1;2;0;0
2020-06-25 13:45:00;87;90;21;32;49;96;110;39;0;0;0;0;10;13
2020-06-25 14:00:00;79;79;22;35;46;111;112;40;0;0;0;0;1;0
2020-06-25 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 14:30:00;81;82;20;31;32;108;130;36;0;0;0;0;0;0
2020-06-25 14:45:00;86;98;32;33;43;117;131;45;0;0;0;0;0;1
2020-06-25 15:00:00;78;79;27;35;51;96;109;40;0;0;0;0;9;0
2020-06-25 15:15:00;87;86;22;33;47;123;130;52;0;0;0;2;0;2
2020-06-25 15:30:00;88;95;26;44;52;109;134;46;0;0;0;0;12;0
2020-06-25 15:45:00;79;79;28;23;52;114;127;41;0;0;0;0;0;0
2020-06-25 16:00:00;87;87;27;31;41;113;136;47;0;0;0;0;1;0
2020-06-25 16:15:00;78;88;24;34;43;115;146;52;0;0;4;0;0;0
2020-06-25 16:30:00;90;93;23;29;55;124;139;56;0;0;0;0;0;0
2020-06-25 16:45:00;88;92;23;39;49;115;130;44;0;0;2;0;1;0
2020-06-25 17:00:00;80;82;24;46;60;122;132;48;0;0;2;0;0;0
2020-06-25 17:15:00;95;95;21;45;49;121;138;46;0;0;4;0;0;3
2020-06-25 17:30:00;91;104;30;42;33;118;133;40;0;0;0;0;0;0
2020-06-25 17:45:00;84;79;28;42;56;126;127;46;0;0;0;0;1;0
2020-06-25 18:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 18:15:00;74;80;17;14;42;108;122;34;0;0;0;13;1;0
2020-06-25 18:30:00;75;68;19;23;30;97;116;32;0;0;184;0;3;43
2020-06-25 18:45:00;72;76;33;25;31;96;90;36;0;0;10;0;0;0
2020-06-25 19:00:00;74;75;16;25;35;89;92;25;0;0;0;0;0;0
2020-06-25 19:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 19:30:00;55;51;15;22;32;71;70;13;0;0;0;1;8;0
2020-06-25 19:45:00;64;53;13;23;29;64;55;28;0;0;0;1;0;0
2020-06-25 20:00:00;53;43;11;13;26;57;64;19;0;0;2;0;0;0
2020-06-25 20:15:00;47;48;8;10;16;86;63;30;0;0;0;0;0;0
2020-06-25 20:30:00;38;41;12;7;15;54;55;17;0;0;0;0;1;0
2020-06-25 21:00:00;51;60;11;11;21;54;51;14;0;0;0;0;0;0
2020-06-25 21:15:00;49;48;12;9;15;59;55;21;0;0;1;0;0;0
2020-06-25 21:30:00;31;28;4;5;10;41;51;16;0;0;0;0;0;0
2020-06-25 21:45:00;25;25;3;8;15;51;60;19;0;0;0;0;0;0
2020-06-25 22:00:00;31;27;11;4;9;68;81;14;0;0;0;0;0;0
2020-06-25 22:15:00;31;20;5;4;5;59;51;18;0;0;1;0;0;0
2020-06-25 22:30:00;29;21;6;9;5;46;50;14;0;0;0;0;0;0
2020-06-25 22:45:00;23;14;2;4;8;27;20;11;0;0;0;0;0;0
2020-06-25 23:00:00;23;21;2;7;4;34;30;10;0;0;0;0;0;0
2020-06-25 23:15:00;27;25;5;4;9;26;20;15;0;0;0;0;0;0
2020-06-25 23:30:00;12;9;7;4;4;18;21;5;0;0;0;0;0;0
2020-06-25 23:45:00;13;16;4;4;7;16;10;11;0;0;0;0;0;0
