DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-08-15 00:00:00;16;23;14;17;8;1;1;6;0;5;2
2019-08-15 00:15:00;19;33;17;20;18;3;1;9;0;7;5
2019-08-15 00:30:00;23;32;18;23;18;2;2;5;0;4;3
2019-08-15 00:45:00;17;22;20;22;16;8;3;10;0;1;0
2019-08-15 01:00:00;20;29;14;15;16;5;4;2;0;5;2
2019-08-15 01:15:00;11;15;6;14;10;1;1;3;0;3;2
2019-08-15 01:30:00;16;16;13;19;5;2;0;3;0;4;1
2019-08-15 01:45:00;18;21;17;20;5;2;1;2;0;3;1
2019-08-15 02:00:00;16;21;19;10;3;5;2;3;0;4;2
2019-08-15 02:15:00;10;16;6;11;7;2;0;2;0;1;2
2019-08-15 02:30:00;13;13;12;9;2;0;0;6;0;1;2
2019-08-15 02:45:00;8;11;5;10;4;3;2;3;0;0;0
2019-08-15 03:00:00;14;16;17;12;6;1;2;1;0;3;1
2019-08-15 03:15:00;6;13;7;7;8;3;5;3;0;2;2
2019-08-15 03:30:00;7;11;4;14;9;4;1;0;0;3;0
2019-08-15 03:45:00;10;13;9;9;7;1;0;1;0;1;1
2019-08-15 04:00:00;12;15;10;7;4;0;0;2;0;1;0
2019-08-15 04:15:00;12;14;8;10;3;2;1;3;0;0;0
2019-08-15 04:30:00;13;17;10;8;4;2;2;2;0;2;1
2019-08-15 04:45:00;9;11;12;5;6;1;1;2;0;1;2
2019-08-15 05:00:00;15;18;9;9;10;0;0;2;0;1;1
2019-08-15 05:15:00;16;20;13;12;6;3;2;2;0;4;1
2019-08-15 05:30:00;18;22;14;9;10;3;0;4;0;4;5
2019-08-15 05:45:00;23;28;18;14;13;4;2;6;0;4;1
2019-08-15 06:00:00;28;32;21;18;10;4;0;8;0;4;2
2019-08-15 06:15:00;23;23;19;6;14;4;3;5;0;2;2
2019-08-15 06:30:00;25;33;20;9;5;1;0;7;0;4;3
2019-08-15 06:45:00;20;25;14;10;15;3;2;7;0;3;2
2019-08-15 07:00:00;19;21;12;10;11;4;0;10;0;2;7
2019-08-15 07:15:00;38;43;21;21;12;5;1;6;0;3;1
2019-08-15 07:30:00;23;25;14;19;13;5;3;4;0;4;5
2019-08-15 07:45:00;40;46;24;16;16;5;0;8;0;8;8
2019-08-15 08:00:00;41;47;24;24;9;6;2;13;0;3;3
2019-08-15 08:15:00;51;56;39;23;19;21;5;7;0;6;6
2019-08-15 08:30:00;50;63;43;22;17;8;2;16;0;7;11
2019-08-15 08:45:00;54;62;52;27;26;11;3;14;0;12;6
2019-08-15 09:00:00;50;59;42;33;22;12;0;17;0;2;5
2019-08-15 09:15:00;66;67;45;29;25;9;3;17;0;10;11
2019-08-15 09:30:00;69;81;50;48;28;19;8;15;0;8;16
2019-08-15 09:45:00;63;73;43;45;34;12;5;22;0;16;9
2019-08-15 10:00:00;61;73;43;47;40;14;4;23;0;14;20
2019-08-15 10:15:00;77;85;52;51;32;14;5;21;0;12;13
2019-08-15 10:30:00;78;86;48;51;34;12;4;27;0;8;14
2019-08-15 10:45:00;69;86;51;53;42;10;5;26;0;8;13
2019-08-15 11:00:00;70;92;47;57;41;20;4;31;0;14;17
2019-08-15 11:15:00;71;88;59;53;44;17;6;15;0;11;11
2019-08-15 11:30:00;56;74;46;55;41;16;7;29;0;12;20
2019-08-15 11:45:00;80;104;66;58;49;31;19;32;0;17;22
2019-08-15 12:00:00;80;108;62;66;40;12;9;42;0;26;24
2019-08-15 12:15:00;60;93;69;62;49;16;8;36;0;16;18
2019-08-15 12:30:00;73;97;48;62;46;16;10;24;0;17;11
2019-08-15 12:45:00;55;70;47;68;54;13;5;31;0;26;13
2019-08-15 13:00:00;80;95;70;60;52;10;6;22;0;19;16
2019-08-15 13:15:00;71;82;56;57;48;6;4;31;0;17;15
2019-08-15 13:30:00;74;97;54;75;69;18;4;27;0;16;13
2019-08-15 13:45:00;75;86;67;72;59;28;5;34;0;13;12
2019-08-15 14:00:00;82;100;63;69;55;16;13;33;0;14;12
2019-08-15 14:15:00;89;103;76;64;49;13;6;37;0;15;17
2019-08-15 14:30:00;61;76;56;69;51;111;13;27;0;27;12
2019-08-15 14:45:00;71;99;53;64;42;38;10;34;0;22;18
2019-08-15 15:00:00;61;89;59;73;59;11;7;29;0;21;23
2019-08-15 15:15:00;73;93;64;67;45;15;1;35;0;16;14
2019-08-15 15:30:00;76;94;58;73;53;16;6;21;0;22;12
2019-08-15 15:45:00;60;82;49;67;50;19;5;28;0;14;11
2019-08-15 16:00:00;61;83;62;57;32;16;7;23;0;22;17
2019-08-15 16:15:00;65;90;55;62;55;15;7;31;0;20;12
2019-08-15 16:30:00;71;91;72;86;60;11;6;29;0;19;11
2019-08-15 16:45:00;77;97;68;95;63;17;6;34;0;18;18
2019-08-15 17:00:00;73;106;70;86;56;57;13;49;0;26;16
2019-08-15 17:15:00;73;116;71;101;75;25;11;33;0;16;18
2019-08-15 17:30:00;67;100;76;70;76;17;13;26;0;15;11
2019-08-15 17:45:00;70;94;68;82;66;18;8;32;0;22;17
2019-08-15 18:00:00;69;97;73;75;59;22;9;45;0;28;13
2019-08-15 18:15:00;66;86;48;73;62;16;6;36;0;19;18
2019-08-15 18:30:00;67;83;61;81;57;15;14;47;0;23;19
2019-08-15 18:45:00;65;90;69;71;55;17;10;38;0;21;17
2019-08-15 19:00:00;67;82;50;69;41;13;15;29;0;19;22
2019-08-15 19:15:00;67;87;57;63;36;10;9;42;0;21;15
2019-08-15 19:30:00;64;87;52;78;66;12;2;27;0;20;20
2019-08-15 19:45:00;51;78;49;68;47;18;5;27;0;17;13
2019-08-15 20:00:00;54;80;45;53;42;22;14;32;0;15;16
2019-08-15 20:15:00;52;79;45;63;42;8;6;26;0;13;10
2019-08-15 20:30:00;58;89;52;59;41;15;4;23;0;17;12
2019-08-15 20:45:00;47;69;53;44;37;7;13;17;0;11;13
2019-08-15 21:00:00;53;71;42;52;44;67;1;30;0;13;15
2019-08-15 21:15:00;45;61;32;49;47;6;5;19;0;16;9
2019-08-15 21:30:00;43;65;40;50;36;7;6;17;0;11;11
2019-08-15 21:45:00;28;40;25;33;27;10;5;26;0;11;5
2019-08-15 22:00:00;42;57;39;48;33;9;3;26;0;12;7
2019-08-15 22:15:00;31;42;29;35;17;8;5;21;0;10;7
2019-08-15 22:30:00;29;40;23;38;23;11;7;22;0;8;7
2019-08-15 22:45:00;27;42;23;28;21;20;4;15;0;8;5
2019-08-15 23:00:00;31;45;32;28;24;5;6;19;0;10;7
2019-08-15 23:15:00;29;37;30;29;19;6;6;6;0;7;2
2019-08-15 23:30:00;21;30;14;26;13;7;3;7;0;9;4
2019-08-15 23:45:00;22;28;13;18;15;14;2;6;0;7;4
