DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-10-12 00:00:00;2;3;0;24;19;29;5;17;22;4;3
2019-10-12 00:15:00;2;6;0;21;17;165;4;18;16;5;5
2019-10-12 00:30:00;0;1;0;14;17;7;10;17;18;3;4
2019-10-12 00:45:00;2;4;0;22;11;3;9;9;9;3;3
2019-10-12 01:00:00;3;1;1;8;6;2;4;18;17;1;1
2019-10-12 01:15:00;4;2;0;12;17;7;4;5;8;3;2
2019-10-12 01:30:00;2;2;0;11;12;5;7;4;8;1;1
2019-10-12 01:45:00;2;1;0;16;15;4;6;6;5;1;1
2019-10-12 02:00:00;1;2;0;4;9;6;2;4;5;2;1
2019-10-12 02:15:00;0;2;0;9;12;6;4;3;6;2;2
2019-10-12 02:30:00;2;2;1;7;5;3;3;9;7;0;0
2019-10-12 02:45:00;0;2;0;9;7;2;3;5;2;2;2
2019-10-12 03:00:00;0;1;0;9;15;8;1;5;7;3;2
2019-10-12 03:15:00;1;1;0;4;11;3;2;4;2;0;0
2019-10-12 03:30:00;1;0;0;5;5;2;3;7;8;1;1
2019-10-12 03:45:00;0;2;0;5;7;5;2;5;7;3;3
2019-10-12 04:00:00;1;1;0;6;3;4;1;3;4;2;2
2019-10-12 04:15:00;1;3;0;3;6;10;0;6;5;0;0
2019-10-12 04:30:00;1;5;0;9;8;4;1;3;4;1;0
2019-10-12 04:45:00;1;2;0;6;6;1;3;6;4;1;1
2019-10-12 05:00:00;0;3;0;12;8;6;3;7;6;0;0
2019-10-12 05:15:00;0;7;0;10;11;4;4;9;8;2;2
2019-10-12 05:30:00;2;4;0;19;10;4;4;28;16;5;5
2019-10-12 05:45:00;4;1;1;34;25;14;2;20;20;8;8
2019-10-12 06:00:00;3;5;0;46;30;16;6;15;7;1;1
2019-10-12 06:15:00;1;2;0;42;23;12;5;29;14;4;4
2019-10-12 06:30:00;2;4;2;20;19;14;4;18;19;2;0
2019-10-12 06:45:00;4;5;1;24;27;13;7;21;19;4;5
2019-10-12 07:00:00;4;6;0;34;18;7;7;14;18;4;4
